Batch_Number,Avg_CE_Train,Avg_Accuracy,Avg_CE_Test,Num_Runs
0,,9.02,2.390932,100
1,2.389928,29.974,2.074871,100
2,2.080583,47.3696,1.824158,100
3,1.834248,58.4807,1.623485,100
4,1.637227,63.2737,1.46397,100
5,1.4799700000000002,67.8254,1.336578,100
6,1.3546889999999998,70.1939,1.231263,100
7,1.250629,72.6521,1.145514,100
8,1.166067,74.2487,1.072132,100
9,1.09338,75.80590000000001,1.0109730000000001,100
10,1.032858,77.0329,0.957231,100
11,0.979504,78.0924,0.912003,100
12,0.934658,79.0766,0.871362,100
13,0.8941509999999999,79.7737,0.8367789999999999,100
14,0.859846,80.5899,0.805037,100
15,0.828078,81.0706,0.777711,100
16,0.800969,81.7916,0.7522329999999999,100
17,0.775364,82.1785,0.729886,100
18,0.7531709999999999,82.8161,0.70869,100
19,0.7318340000000001,83.1967,0.689751,100
20,0.7129800000000001,83.72540000000001,0.67176,100
21,0.694858,84.046,0.655501,100
22,0.678609,84.51389999999999,0.640047,100
23,0.663052,84.7951,0.62596,100
24,0.648913,85.193,0.612541,100
25,0.635406,85.436,0.600238,100
26,0.623018,85.7949,0.588505,100
27,0.611182,85.9884,0.577698,100
28,0.60026,86.28280000000001,0.567355,100
29,0.589841,86.456,0.557812,100
30,0.580151,86.69969999999999,0.548656,100
31,0.570909,86.8506,0.540158,100
32,0.56226,87.0553,0.531987,100
33,0.5539970000000001,87.20290000000001,0.524379,100
34,0.546231,87.3642,0.517034,100
35,0.538797,87.4902,0.5101789999999999,100
36,0.531768,87.639,0.503534,100
37,0.525039,87.7312,0.497324,100
38,0.5186540000000001,87.8674,0.491285,100
39,0.512518,87.9561,0.485619,100
40,0.506681,88.06649999999999,0.480083,100
41,0.501061,88.1548,0.47490899999999997,100
42,0.495691,88.2435,0.469811,100
43,0.49052300000000004,88.3202,0.465066,100
44,0.48557,88.40350000000001,0.460353,100
45,0.480809,88.4771,0.45603,100
46,0.476246,88.5415,0.451668,100
47,0.471854,88.61059999999999,0.447751,100
48,0.467673,88.6636,0.44372300000000003,100
49,0.463651,88.7147,0.440222,100
50,0.45985,88.7686,0.436512,100
51,0.456189,88.8017,0.43343400000000004,100
52,0.45276200000000005,88.8435,0.430024,100
53,0.449447,88.8593,0.427388,100
54,0.446404,88.90450000000001,0.42426600000000003,100
55,0.44344,88.9058,0.42208599999999996,100
56,0.440784,88.9439,0.419216,100
57,0.438148,88.9181,0.41747,100
58,0.43585700000000005,88.9654,0.414789,100
59,0.433506,88.9146,0.413435,100
60,0.431509,88.97229999999999,0.410875,100
61,0.429362,88.92200000000001,0.40979,100
62,0.427564,88.9742,0.40724200000000005,100
63,0.425515,88.9296,0.406295,100
64,0.423801,88.97049999999999,0.40372399999999997,100
65,0.42178,88.94940000000001,0.402822,100
66,0.420068,88.9973,0.400197,100
67,0.418031,88.98299999999999,0.399253,100
68,0.41627899999999995,89.0359,0.396565,100
69,0.414204,89.0245,0.395587,100
70,0.412388,89.09299999999999,0.392823,100
71,0.41025799999999996,89.08149999999999,0.391827,100
72,0.40842399999999995,89.15809999999999,0.389037,100
73,0.406275,89.1461,0.388009,100
74,0.404399,89.23370000000001,0.38522100000000004,100
75,0.40224699999999997,89.2285,0.384135,100
76,0.400345,89.3214,0.381398,100
77,0.398216,89.31649999999999,0.380254,100
78,0.396291,89.4077,0.37761,100
79,0.39421500000000004,89.40440000000001,0.37644,100
80,0.392292,89.49210000000001,0.37387,100
81,0.390271,89.50120000000001,0.372719,100
