Current_Epoch  Batch/Total         CE_Train            Accuracy(%)         CE_TEST             Batch_Number   
0              [0/50000]           --                  9.020               2.3735              0
1              [50000/50000]       2.3777              27.2700             2.7726              1              
2              [50000/50000]       2.7958              16.4400             3.1913              2              
3              [50000/50000]       3.1720              24.6300             3.2058              3              
4              [50000/50000]       3.2422              23.8100             2.9770              4              
5              [50000/50000]       2.9900              24.2800             3.1617              5              
6              [50000/50000]       3.1678              19.5700             3.7167              6              
7              [50000/50000]       3.7380              22.9200             3.4899              7              
8              [50000/50000]       3.5507              22.1300             3.6364              8              
9              [50000/50000]       3.6134              23.8100             3.4593              9              
10             [50000/50000]       3.5345              20.7600             3.8985              10             
11             [50000/50000]       3.8835              24.3900             3.5608              11             
12             [50000/50000]       3.5921              23.1000             3.7328              12             
13             [50000/50000]       3.7311              27.8500             3.1963              13             
14             [50000/50000]       3.1729              23.8100             3.4457              14             
15             [50000/50000]       3.4853              25.2800             3.8680              15             
16             [50000/50000]       3.7990              20.6500             3.7261              16             
17             [50000/50000]       3.7835              20.8600             4.2256              17             
18             [50000/50000]       4.2243              23.2000             4.0733              18             
19             [50000/50000]       4.1151              28.6600             2.9768              19             
20             [50000/50000]       2.9963              24.0500             3.5216              20             
21             [50000/50000]       3.5122              23.1000             4.0994              21             
22             [50000/50000]       4.1184              23.6200             3.7243              22             
23             [50000/50000]       3.7309              25.3200             3.7960              23             
24             [50000/50000]       3.8153              27.2400             3.4413              24             
25             [50000/50000]       3.4228              26.5400             3.4976              25             
26             [50000/50000]       3.5067              26.7000             3.6932              26             
27             [50000/50000]       3.6652              26.6300             3.5259              27             
28             [50000/50000]       3.5371              26.0400             3.7048              28             
29             [50000/50000]       3.6853              26.2800             3.5965              29             
30             [50000/50000]       3.6169              26.7700             3.5550              30             
31             [50000/50000]       3.5403              26.0300             3.6127              31             
32             [50000/50000]       3.6297              27.0100             3.5269              32             
33             [50000/50000]       3.5120              25.4800             3.5951              33             
34             [50000/50000]       3.6035              26.6900             3.5892              34             
35             [50000/50000]       3.5848              24.6700             3.7074              35             
36             [50000/50000]       3.7071              26.4600             3.5949              36             
37             [50000/50000]       3.6147              24.5100             3.7176              37             
38             [50000/50000]       3.7133              28.0200             3.3743              38             
39             [50000/50000]       3.3852              24.5400             3.5281              39             
40             [50000/50000]       3.5281              28.5800             3.5332              40             
41             [50000/50000]       3.5148              26.6900             3.2522              41             
42             [50000/50000]       3.2548              26.3100             3.7550              42             
43             [50000/50000]       3.7241              25.4900             3.4982              43             
44             [50000/50000]       3.5084              25.0900             3.8517              44             
45             [50000/50000]       3.8294              25.8600             3.6290              45             
46             [50000/50000]       3.6583              27.6900             3.2423              46             
47             [50000/50000]       3.2313              25.8900             3.5957              47             
48             [50000/50000]       3.6025              26.8100             4.1435              48             
49             [50000/50000]       4.2254              27.9900             3.8514              49             
50             [50000/50000]       3.7870              27.3700             4.2306              50             
51             [50000/50000]       4.2910              29.7800             3.7631              51             
52             [50000/50000]       3.6847              29.0100             3.8344              52             
53             [50000/50000]       3.8739              28.7700             3.9591              53             
54             [50000/50000]       3.8905              26.9900             4.0349              54             
55             [50000/50000]       4.0631              28.7700             3.8303              55             
56             [50000/50000]       3.8075              27.7700             3.9035              56             
57             [50000/50000]       3.9119              32.4600             3.3103              57             
58             [50000/50000]       3.2738              28.3200             3.4904              58             
59             [50000/50000]       3.5076              30.0300             3.8411              59             
60             [50000/50000]       3.7565              29.5500             3.6055              60             
61             [50000/50000]       3.6451              29.6300             3.7535              61             
62             [50000/50000]       3.6724              29.0500             3.7452              62             
63             [50000/50000]       3.7857              29.8700             3.7498              63             
64             [50000/50000]       3.6610              29.4900             3.6814              64             
65             [50000/50000]       3.7215              29.6700             3.7463              65             
66             [50000/50000]       3.6575              29.2500             3.6973              66             
67             [50000/50000]       3.7345              26.7200             3.8547              67             
68             [50000/50000]       3.7739              25.7000             4.0337              68             
69             [50000/50000]       4.0631              26.6600             3.8014              69             
70             [50000/50000]       3.7851              29.6100             3.4346              70             
71             [50000/50000]       3.4416              27.5800             3.3639              71             
72             [50000/50000]       3.3506              27.5000             3.9211              72             
73             [50000/50000]       3.8795              28.0100             3.5208              73             
74             [50000/50000]       3.5279              28.3800             3.6824              74             
75             [50000/50000]       3.6394              28.4000             3.6117              75             
76             [50000/50000]       3.6084              28.5900             3.5585              76             
77             [50000/50000]       3.5185              27.7300             3.6766              77             
78             [50000/50000]       3.6667              28.1800             3.5769              78             
79             [50000/50000]       3.5456              25.1600             3.7495              79             
80             [50000/50000]       3.7112              26.5600             3.7402              80             
81             [50000/50000]       3.7748              26.1500             3.8309              81             
82             [50000/50000]       3.7539              28.1800             3.1593              82             
83             [50000/50000]       3.1882              27.9300             3.6408              83             
84             [50000/50000]       3.5470              30.0900             3.2871              84             
85             [50000/50000]       3.3470              25.9500             3.7938              85             
86             [50000/50000]       3.6676              28.8400             3.8882              86             
87             [50000/50000]       3.9696              28.3900             3.4037              87             
88             [50000/50000]       3.2860              28.9600             3.7227              88             
89             [50000/50000]       3.7954              28.6900             3.4562              89             
90             [50000/50000]       3.3268              29.0800             3.6679              90             
91             [50000/50000]       3.7452              29.0800             3.4629              91             
92             [50000/50000]       3.3291              29.4700             3.5932              92             
93             [50000/50000]       3.6719              29.1100             3.4986              93             
94             [50000/50000]       3.3574              28.4500             3.6614              94             
95             [50000/50000]       3.7464              25.4100             3.8851              95             
96             [50000/50000]       3.7788              27.8300             3.7961              96             
