Batch_Number,Avg_CE_Train,Avg_CE_Test,Avg_Accuracy,Num_Runs
0,,2.302908,9.02,100
1,2.303036,1.9162469999999998,42.4859,100
2,1.9117590000000002,5.876228,31.9425,100
3,5.903624,6.165011,32.0083,100
4,6.1652070000000005,6.017736,32.0338,100
5,6.01755,4.6767009999999996,36.4617,100
6,4.690537,3.549468,42.6087,100
7,3.5550940000000004,2.732094,48.2541,100
8,2.720736,2.027261,54.8174,100
9,2.027079,1.528399,60.2402,100
10,1.52732,1.25808,63.8763,100
11,1.244084,1.1014950000000001,66.7838,100
12,1.09033,0.984374,68.6528,100
13,0.9710169999999999,0.931714,69.4507,100
14,0.913934,0.8938630000000001,70.4624,100
15,0.885309,0.894552,70.83930000000001,100
16,0.888304,0.8603740000000001,71.732,100
17,0.849303,0.854529,71.7668,100
18,0.841217,0.8310609999999999,72.28569999999999,100
19,0.8139029999999999,0.804101,73.02,100
20,0.7911090000000001,0.80026,73.22319999999999,100
21,0.781305,0.7839010000000001,73.4601,100
22,0.762992,0.779749,73.7771,100
23,0.764922,0.7548860000000001,74.3363,100
24,0.7393850000000001,0.7527330000000001,74.241,100
25,0.729478,0.740685,74.9144,100
26,0.7250279999999999,0.737019,74.6708,100
27,0.722623,0.7503790000000001,74.3933,100
28,0.73369,0.754093,74.71340000000001,100
29,0.738385,0.7382,74.7656,100
30,0.720219,0.727489,75.0954,100
31,0.71295,0.722856,75.23010000000001,100
32,0.709775,0.72892,75.0377,100
33,0.711553,0.7315179999999999,75.2615,100
34,0.714636,0.720178,75.3289,100
35,0.704939,0.719925,75.2577,100
36,0.702577,0.7205429999999999,75.46260000000001,100
37,0.703789,0.710437,75.50189999999999,100
38,0.696325,0.710211,75.4922,100
39,0.694578,0.710785,75.37899999999999,100
40,0.691031,0.7051609999999999,75.624,100
41,0.687586,0.7047620000000001,75.7292,100
42,0.6814560000000001,0.687975,76.3152,100
43,0.6720659999999999,0.6869339999999999,76.2723,100
44,0.672242,0.68848,76.4149,100
45,0.669665,0.6728029999999999,76.6619,100
46,0.652093,0.664409,77.0153,100
47,0.649482,0.653013,77.2818,100
48,0.632963,0.646165,77.3971,100
49,0.629428,0.6460049999999999,77.4091,100
50,0.6271329999999999,0.6524760000000001,77.267,100
51,0.632231,0.6471399999999999,77.35340000000001,100
52,0.6299980000000001,0.637771,77.6551,100
53,0.626277,0.63721,77.6236,100
54,0.625802,0.6353139999999999,77.8061,100
55,0.613178,0.623316,78.2172,100
56,0.60335,0.6169169999999999,78.19980000000001,100
57,0.599116,0.612871,78.5415,100
58,0.594531,0.609834,78.4982,100
59,0.595889,0.617289,78.4302,100
60,0.5984020408163265,0.6132132653061225,78.36591836734694,98
61,0.5841367346938776,0.5996704081632653,79.0858163265306,98
62,0.5762183673469388,0.5873122448979592,79.07081632653062,98
63,0.5641275510204081,0.5946602040816327,79.07122448979592,98
64,0.5717489795918367,0.5917061224489796,79.1134693877551,98
65,0.5708632653061224,0.5895826530612245,79.1065306122449,98
66,0.5686153061224489,0.5915428571428571,78.85877551020408,98
67,0.5711897959183673,0.5864591836734694,79.22887755102042,98
68,0.5650367346938776,0.578130612244898,79.3715306122449,98
69,0.5524765306122449,0.5747663265306122,79.71265306122449,98
70,0.5582755102040816,0.5688244897959184,79.85163265306123,98
71,0.5433704081632653,0.5592571428571429,80.14244897959183,98
72,0.5327683673469388,0.557815306122449,79.99795918367347,98
73,0.5326663265306122,0.5616561224489796,80.0788775510204,98
74,0.5392285714285714,0.558380612244898,80.08438775510204,98
75,0.5373540816326531,0.5582377551020409,80.12795918367347,98
76,0.5362020408163266,0.5512530612244898,80.1865306122449,98
77,0.528865306122449,0.5479285714285714,80.42642857142857,98
78,0.5262897959183673,0.5444234693877551,80.48204081632653,98
79,0.5215581632653061,0.5414877551020407,80.68142857142857,98
80,0.509730612244898,0.531626530612245,80.97581632653062,98
