Batch_Number,Avg_CE_Train,Avg_Accuracy,Avg_CE_Test,Num_Runs
0,,9.02,2.377791,100
1,2.372501,20.4057,2.208629,100
2,2.20123,31.2333,2.043012,100
3,2.037555,40.5538,1.890564,100
4,1.892341,47.46060000000001,1.75677,100
5,1.763589,53.997600000000006,1.6412520000000002,100
6,1.6612909999999999,58.5643,1.53756,100
7,1.547698,61.2563,1.452304,100
8,1.460805,63.78980000000001,1.375736,100
9,1.4065610000000002,67.0351,1.3043969999999998,100
10,1.316731,69.0622,1.243584,100
11,1.269144,70.5371,1.192038,100
12,1.214763,71.8167,1.143562,100
13,1.155712,72.882,1.10132,100
14,1.115027,74.3041,1.0609739999999999,100
15,1.082879,75.1277,1.026266,100
16,1.047789,75.8902,0.992969,100
17,1.0154649999999998,76.3435,0.9687749999999999,100
18,1.00819,77.0478,0.9403870000000001,100
19,0.951224,77.6807,0.916557,100
20,0.938641,78.5465,0.890598,100
21,0.913299,78.7657,0.87058,100
22,0.8888760000000001,79.2186,0.852963,100
23,0.88968,79.58279999999999,0.83494,100
24,0.8500239999999999,80.1046,0.817681,100
25,0.848565,80.42020000000001,0.8016930000000001,100
26,0.8211750000000001,80.69319999999999,0.787031,100
27,0.807812,80.9873,0.772819,100
28,0.7912180000000001,81.0547,0.7609229999999999,100
29,0.7990550000000001,81.5179,0.746065,100
30,0.75744,81.773,0.7351909999999999,100
31,0.75983,81.9144,0.725332,100
32,0.743072,82.26809999999999,0.7131350000000001,100
33,0.7402110000000001,82.3971,0.7044119999999999,100
34,0.725927,82.8415,0.6923090000000001,100
35,0.716879,82.84440000000001,0.684714,100
36,0.699246,82.8364,0.67794,100
37,0.7042149999999999,83.1257,0.667319,100
38,0.697489,83.4334,0.658301,100
39,0.675217,83.51950000000001,0.652314,100
40,0.679426,83.7389,0.6440739999999999,100
41,0.667401,83.7859,0.637227,100
42,0.6557729999999999,83.9755,0.630966,100
43,0.656301,84.0729,0.624623,100
44,0.642616,84.18299999999999,0.6189589999999999,100
45,0.64491,84.29360000000001,0.6130530000000001,100
46,0.638827,84.384,0.607069,100
47,0.62572,84.4077,0.603194,100
48,0.6180680000000001,84.6379,0.595929,100
49,0.614906,84.71860000000001,0.590526,100
50,0.608636,84.8556,0.585314,100
51,0.6096820000000001,84.8644,0.581754,100
52,0.603602,84.9581,0.5763159999999999,100
53,0.597069,85.0984,0.572476,100
54,0.606437,85.0527,0.568931,100
55,0.596519,85.2043,0.563491,100
56,0.6001850000000001,85.2139,0.559982,100
57,0.587186,85.4785,0.554163,100
58,0.579435,85.47879999999999,0.5506730000000001,100
59,0.5633319999999999,85.4918,0.548291,100
60,0.569105,85.6585,0.543562,100
61,0.568934,85.81190000000001,0.538103,100
62,0.542181,85.7801,0.535484,100
63,0.5540740000000001,85.9059,0.5321009999999999,100
64,0.562908,85.88159999999999,0.530302,100
65,0.553962,85.94409999999999,0.5266449999999999,100
66,0.546481,86.02159999999999,0.523245,100
67,0.539689,85.995,0.5215489999999999,100
68,0.541742,86.126,0.517664,100
69,0.5419189999999999,86.1973,0.5145770000000001,100
70,0.526178,86.2286,0.512278,100
