Current_Epoch  Batch/Total         CE_Train            Accuracy(%)         CE_TEST             Batch_Number   
0              [0/60000]           --                  9.020               2.3226              0
1              [60000/60000]       2.3208              11.6100             2.2731              1              
2              [60000/60000]       2.2738              22.6100             2.2385              2              
3              [60000/60000]       2.2400              25.7900             2.2065              3              
4              [60000/60000]       2.2088              31.1900             2.1752              4              
5              [60000/60000]       2.1780              37.3300             2.1444              5              
6              [60000/60000]       2.1477              40.7400             2.1140              6              
7              [60000/60000]       2.1180              45.6400             2.0845              7              
8              [60000/60000]       2.0890              47.9600             2.0554              8              
9              [60000/60000]       2.0605              50.6000             2.0272              9              
10             [60000/60000]       2.0327              52.5400             1.9993              10             
11             [60000/60000]       2.0055              54.0000             1.9724              11             
12             [60000/60000]       1.9789              56.0000             1.9458              12             
13             [60000/60000]       1.9530              56.3300             1.9202              13             
14             [60000/60000]       1.9276              58.1600             1.8948              14             
15             [60000/60000]       1.9029              58.3900             1.8706              15             
16             [60000/60000]       1.8788              60.0000             1.8464              16             
17             [60000/60000]       1.8553              59.6300             1.8233              17             
18             [60000/60000]       1.8324              61.3500             1.8003              18             
19             [60000/60000]       1.8101              60.8200             1.7785              19             
20             [60000/60000]       1.7883              61.8900             1.7566              20             
21             [60000/60000]       1.7672              61.4600             1.7361              21             
22             [60000/60000]       1.7465              62.5900             1.7152              22             
23             [60000/60000]       1.7266              62.4300             1.6959              23             
24             [60000/60000]       1.7070              63.4100             1.6760              24             
25             [60000/60000]       1.6881              62.9300             1.6577              25             
26             [60000/60000]       1.6695              63.9200             1.6388              26             
27             [60000/60000]       1.6515              63.5800             1.6215              27             
28             [60000/60000]       1.6339              64.4600             1.6035              28             
29             [60000/60000]       1.6168              64.3100             1.5871              29             
30             [60000/60000]       1.6001              64.9500             1.5701              30             
31             [60000/60000]       1.5839              65.0300             1.5545              31             
32             [60000/60000]       1.5680              65.5500             1.5383              32             
33             [60000/60000]       1.5526              65.6000             1.5235              33             
34             [60000/60000]       1.5376              66.0300             1.5081              34             
35             [60000/60000]       1.5229              65.9400             1.4941              35             
36             [60000/60000]       1.5086              66.4100             1.4794              36             
37             [60000/60000]       1.4946              66.3900             1.4660              37             
38             [60000/60000]       1.4811              66.7700             1.4521              38             
39             [60000/60000]       1.4677              66.7700             1.4393              39             
40             [60000/60000]       1.4548              67.0200             1.4262              40             
41             [60000/60000]       1.4421              67.0000             1.4139              41             
42             [60000/60000]       1.4299              67.4100             1.4016              42             
43             [60000/60000]       1.4177              67.2400             1.3897              43             
44             [60000/60000]       1.4063              67.7900             1.3784              44             
45             [60000/60000]       1.3947              67.7100             1.3667              45             
46             [60000/60000]       1.3839              68.2500             1.3562              46             
47             [60000/60000]       1.3727              68.1000             1.3448              47             
48             [60000/60000]       1.3624              68.5900             1.3350              48             
49             [60000/60000]       1.3517              68.5700             1.3237              49             
50             [60000/60000]       1.3418              68.8600             1.3147              50             
51             [60000/60000]       1.3315              68.9100             1.3036              51             
52             [60000/60000]       1.3220              69.1900             1.2952              52             
53             [60000/60000]       1.3122              69.1600             1.2842              53             
54             [60000/60000]       1.3031              69.4000             1.2765              54             
55             [60000/60000]       1.2937              69.4200             1.2657              55             
56             [60000/60000]       1.2849              69.6100             1.2586              56             
57             [60000/60000]       1.2759              69.7300             1.2479              57             
58             [60000/60000]       1.2675              69.9000             1.2416              58             
59             [60000/60000]       1.2589              70.0800             1.2308              59             
60             [60000/60000]       1.2508              70.0800             1.2253              60             
61             [60000/60000]       1.2427              70.3000             1.2144              61             
62             [60000/60000]       1.2349              70.1900             1.2096              62             
63             [60000/60000]       1.2270              70.6400             1.1988              63             
64             [60000/60000]       1.2196              70.2000             1.1945              64             
65             [60000/60000]       1.2120              70.9400             1.1837              65             
66             [60000/60000]       1.2048              70.4400             1.1798              66             
67             [60000/60000]       1.1974              71.1300             1.1692              67             
68             [60000/60000]       1.1906              70.6700             1.1657              68             
69             [60000/60000]       1.1835              71.2800             1.1553              69             
70             [60000/60000]       1.1769              70.8100             1.1521              70             
71             [60000/60000]       1.1700              71.4300             1.1420              71             
72             [60000/60000]       1.1638              70.9100             1.1392              72             
73             [60000/60000]       1.1572              71.6300             1.1293              73             
74             [60000/60000]       1.1513              71.0300             1.1268              74             
75             [60000/60000]       1.1449              71.7600             1.1170              75             
76             [60000/60000]       1.1393              71.0800             1.1147              76             
77             [60000/60000]       1.1329              71.8200             1.1051              77             
78             [60000/60000]       1.1275              71.2000             1.1030              78             
79             [60000/60000]       1.1213              72.0000             1.0936              79             
80             [60000/60000]       1.1161              71.3100             1.0916              80             
81             [60000/60000]       1.1101              72.1100             1.0824              81             
82             [60000/60000]       1.1050              71.4500             1.0805              82             
83             [60000/60000]       1.0992              72.2000             1.0716              83             
84             [60000/60000]       1.0943              71.6800             1.0698              84             
85             [60000/60000]       1.0886              72.2800             1.0611              85             
86             [60000/60000]       1.0839              71.8600             1.0594              86             
87             [60000/60000]       1.0784              72.4400             1.0509              87             
88             [60000/60000]       1.0738              72.0000             1.0494              88             
89             [60000/60000]       1.0685              72.6300             1.0411              89             
90             [60000/60000]       1.0640              72.1200             1.0396              90             
91             [60000/60000]       1.0588              72.8000             1.0315              91             
92             [60000/60000]       1.0545              72.3800             1.0302              92             
93             [60000/60000]       1.0495              72.9500             1.0222              93             
94             [60000/60000]       1.0454              72.4800             1.0210              94             
95             [60000/60000]       1.0405              73.0800             1.0133              95             
96             [60000/60000]       1.0365              72.5900             1.0121              96             
97             [60000/60000]       1.0317              73.3000             1.0046              97             
98             [60000/60000]       1.0278              72.7900             1.0035              98             
99             [60000/60000]       1.0233              73.4300             0.9961              99             
100            [60000/60000]       1.0195              72.9700             0.9952              100            
101            [60000/60000]       1.0151              73.5700             0.9880              101            
102            [60000/60000]       1.0114              73.1200             0.9871              102            
103            [60000/60000]       1.0071              73.7700             0.9800              103            
104            [60000/60000]       1.0035              73.2300             0.9793              104            
105            [60000/60000]       0.9994              73.9300             0.9723              105            
106            [60000/60000]       0.9959              73.4500             0.9716              106            
107            [60000/60000]       0.9918              74.0500             0.9648              107            
108            [60000/60000]       0.9884              73.5200             0.9642              108            
109            [60000/60000]       0.9845              74.1200             0.9575              109            
110            [60000/60000]       0.9811              73.6800             0.9569              110            
111            [60000/60000]       0.9773              74.1700             0.9503              111            
112            [60000/60000]       0.9741              73.8200             0.9498              112            
113            [60000/60000]       0.9704              74.2600             0.9434              113            
114            [60000/60000]       0.9672              73.9200             0.9429              114            
115            [60000/60000]       0.9636              74.5000             0.9366              115            
116            [60000/60000]       0.9605              74.0800             0.9362              116            
117            [60000/60000]       0.9570              74.6000             0.9300              117            
118            [60000/60000]       0.9540              74.1500             0.9297              118            
119            [60000/60000]       0.9505              74.6900             0.9236              119            
120            [60000/60000]       0.9476              74.3200             0.9234              120            
121            [60000/60000]       0.9443              74.7500             0.9173              121            
122            [60000/60000]       0.9414              74.4500             0.9172              122            
123            [60000/60000]       0.9382              74.8400             0.9111              123            
124            [60000/60000]       0.9354              74.5700             0.9111              124            
125            [60000/60000]       0.9322              74.9400             0.9052              125            
126            [60000/60000]       0.9296              74.6700             0.9053              126            
127            [60000/60000]       0.9264              75.0200             0.8993              127            
128            [60000/60000]       0.9238              74.8200             0.8996              128            
129            [60000/60000]       0.9208              75.0800             0.8937              129            
130            [60000/60000]       0.9183              74.9300             0.8940              130            
131            [60000/60000]       0.9153              75.1800             0.8881              131            
132            [60000/60000]       0.9129              75.0600             0.8886              132            
133            [60000/60000]       0.9099              75.2700             0.8827              133            
134            [60000/60000]       0.9076              75.1000             0.8833              134            
135            [60000/60000]       0.9047              75.3400             0.8775              135            
136            [60000/60000]       0.9024              75.2300             0.8781              136            
137            [60000/60000]       0.8996              75.4300             0.8723              137            
138            [60000/60000]       0.8974              75.2700             0.8730              138            
139            [60000/60000]       0.8946              75.5000             0.8673              139            
140            [60000/60000]       0.8925              75.4100             0.8681              140            
141            [60000/60000]       0.8898              75.5800             0.8624              141            
142            [60000/60000]       0.8877              75.5200             0.8632              142            
143            [60000/60000]       0.8850              75.6400             0.8576              143            
144            [60000/60000]       0.8830              75.6300             0.8585              144            
145            [60000/60000]       0.8804              75.7700             0.8529              145            
146            [60000/60000]       0.8784              75.7300             0.8538              146            
147            [60000/60000]       0.8758              75.8000             0.8483              147            
148            [60000/60000]       0.8739              75.8300             0.8493              148            
149            [60000/60000]       0.8714              75.8500             0.8438              149            
150            [60000/60000]       0.8695              75.8800             0.8448              150            
151            [60000/60000]       0.8670              75.9000             0.8393              151            
152            [60000/60000]       0.8651              75.9800             0.8404              152            
153            [60000/60000]       0.8627              75.9800             0.8350              153            
154            [60000/60000]       0.8609              76.0400             0.8361              154            
155            [60000/60000]       0.8586              76.0400             0.8308              155            
156            [60000/60000]       0.8568              76.0600             0.8320              156            
157            [60000/60000]       0.8545              76.1500             0.8267              157            
158            [60000/60000]       0.8528              76.1600             0.8279              158            
159            [60000/60000]       0.8505              76.3100             0.8226              159            
160            [60000/60000]       0.8488              76.2700             0.8238              160            
161            [60000/60000]       0.8466              76.4200             0.8187              161            
