Batch_Number,Mean_Fit_CE,Std_Fit_CE
0,3.1471126525992212,2.178281134999725
1,2.56136403227252,1.494459420019013
2,2.301870417387642,1.1917397093717685
3,2.1471824340593892,1.0114227061339054
4,2.041618686201172,0.8884687826246873
5,1.963695053160234,0.7977858359198964
6,1.9031330265852704,0.7273705024150945
7,1.854315510462992,0.6706637592319099
8,1.8138793390917718,0.6237388797930937
9,1.7796716097466345,0.5840824597678206
10,1.7502417502984378,0.5500012021090219
11,1.7245719751888844,0.520307134866358
12,1.701924270140376,0.49413892547136296
13,1.681748695488172,0.47085480689583686
14,1.6636259349954585,0.4499654959812278
15,1.6472299340501093,0.43109057119971883
16,1.6323028203350087,0.41392919262764455
17,1.6186376035894878,0.3982399051152379
18,1.606065954756258,0.3838263720842905
19,1.5944493911870123,0.3705270860126815
20,1.5836728000159386,0.3582078086812892
21,1.5736396003877342,0.34675592466114824
22,1.564268075961566,0.33607616094766984
23,1.5554885571966868,0.3260872985605414
24,1.5472412301119736,0.3167196154048195
25,1.5394744132940261,0.30791287567741327
26,1.5321431893165272,0.2996147329280078
27,1.5252083075170366,0.2917794498230468
28,1.5186352967543555,0.28436686296844516
29,1.5123937422499576,0.2773415392187276
30,1.506456691816099,0.2706720829739026
31,1.5008001649727016,0.2643305635370379
32,1.4954027445256872,0.25829203869161366
33,1.4902452347203934,0.25253415595829487
34,1.4853103735135835,0.2470368169941611
35,1.4805825891216287,0.2417818936485364
36,1.4760477930116804,0.23675298653465188
37,1.4716932030593661,0.23193521879320633
38,1.4675071918116342,0.22731505914201852
39,1.4634791557486277,0.2228801694207325
40,1.4595994021943284,0.21861927272167705
41,1.455859051127744,0.21452203890045876
42,1.4522499496285992,0.2105789848226167
43,1.4487645970801066,0.20678138715604666
44,1.4453960795660286,0.20312120588612645
45,1.4421380121555574,0.1995910170294557
46,1.4389844879791198,0.19618395326671834
47,1.435930033170556,0.19289365141621942
48,1.4329695668933737,0.18971420583562676
49,1.4300983657867354,0.18664012697705445
50,1.4273120322650423,0.18366630443518295
51,1.4246064661869986,0.18078797392384086
