Batch_Number,Fit_CE,A,B,n
0.0,9.295628346464678,0.4543365336064791,8.841291812858199,0.6095887387282303
1.0,6.248773323527372,0.4543365336064791,8.841291812858199,0.6095887387282303
2.0,4.9798512458673585,0.4543365336064791,8.841291812858199,0.6095887387282303
3.0,4.2519148087131455,0.4543365336064791,8.841291812858199,0.6095887387282303
4.0,3.768939247734899,0.4543365336064791,8.841291812858199,0.6095887387282303
5.0,3.420284213776469,0.4543365336064791,8.841291812858199,0.6095887387282303
6.0,3.154272577298858,0.4543365336064791,8.841291812858199,0.6095887387282303
7.0,2.943206682409848,0.4543365336064791,8.841291812858199,0.6095887387282303
8.0,2.7707721681711566,0.4543365336064791,8.841291812858199,0.6095887387282303
9.0,2.626672467907961,0.4543365336064791,8.841291812858199,0.6095887387282303
10.0,2.504056216404345,0.4543365336064791,8.841291812858199,0.6095887387282303
11.0,2.3981697107857824,0.4543365336064791,8.841291812858199,0.6095887387282303
12.0,2.3056007296620886,0.4543365336064791,8.841291812858199,0.6095887387282303
13.0,2.2238300729162077,0.4543365336064791,8.841291812858199,0.6095887387282303
14.0,2.1509532346040157,0.4543365336064791,8.841291812858199,0.6095887387282303
15.0,2.085500967585266,0.4543365336064791,8.841291812858199,0.6095887387282303
16.0,2.0263198008421694,0.4543365336064791,8.841291812858199,0.6095887387282303
17.0,1.9724902317894293,0.4543365336064791,8.841291812858199,0.6095887387282303
18.0,1.923269339976978,0.4543365336064791,8.841291812858199,0.6095887387282303
19.0,1.8780496656034678,0.4543365336064791,8.841291812858199,0.6095887387282303
20.0,1.8363291820250458,0.4543365336064791,8.841291812858199,0.6095887387282303
21.0,1.7976889972991537,0.4543365336064791,8.841291812858199,0.6095887387282303
22.0,1.7617765433716206,0.4543365336064791,8.841291812858199,0.6095887387282303
23.0,1.7282927284394318,0.4543365336064791,8.841291812858199,0.6095887387282303
24.0,1.696981995950489,0.4543365336064791,8.841291812858199,0.6095887387282303
25.0,1.6676245454202332,0.4543365336064791,8.841291812858199,0.6095887387282303
26.0,1.6400301817882899,0.4543365336064791,8.841291812858199,0.6095887387282303
27.0,1.614033406046772,0.4543365336064791,8.841291812858199,0.6095887387282303
28.0,1.5894894622197242,0.4543365336064791,8.841291812858199,0.6095887387282303
29.0,1.5662711285439364,0.4543365336064791,8.841291812858199,0.6095887387282303
30.0,1.5442660931256758,0.4543365336064791,8.841291812858199,0.6095887387282303
31.0,1.523374792575747,0.4543365336064791,8.841291812858199,0.6095887387282303
32.0,1.503508620316928,0.4543365336064791,8.841291812858199,0.6095887387282303
33.0,1.484588432267187,0.4543365336064791,8.841291812858199,0.6095887387282303
34.0,1.4665432934128628,0.4543365336064791,8.841291812858199,0.6095887387282303
35.0,1.4493094207938677,0.4543365336064791,8.841291812858199,0.6095887387282303
36.0,1.4328292876211535,0.4543365336064791,8.841291812858199,0.6095887387282303
37.0,1.4170508603495675,0.4543365336064791,8.841291812858199,0.6095887387282303
38.0,1.4019269460558412,0.4543365336064791,8.841291812858199,0.6095887387282303
39.0,1.387414631802395,0.4543365336064791,8.841291812858199,0.6095887387282303
40.0,1.3734748010846274,0.4543365336064791,8.841291812858199,0.6095887387282303
41.0,1.3600717151724384,0.4543365336064791,8.841291812858199,0.6095887387282303
42.0,1.347172649324055,0.4543365336064791,8.841291812858199,0.6095887387282303
43.0,1.3347475755914529,0.4543365336064791,8.841291812858199,0.6095887387282303
44.0,1.322768885343291,0.4543365336064791,8.841291812858199,0.6095887387282303
45.0,1.3112111457734255,0.4543365336064791,8.841291812858199,0.6095887387282303
46.0,1.3000508855951023,0.4543365336064791,8.841291812858199,0.6095887387282303
47.0,1.2892664058850973,0.4543365336064791,8.841291812858199,0.6095887387282303
48.0,1.2788376126713796,0.4543365336064791,8.841291812858199,0.6095887387282303
49.0,1.2687458683784127,0.4543365336064791,8.841291812858199,0.6095887387282303
