Batch_Number,Fit_CE,A,B,n
0.0,8.04742703438413,0.5428358735896365,7.504591160794494,0.5000000000828336
1.0,5.849383173115367,0.5428358735896365,7.504591160794494,0.5000000000828336
2.0,4.875613600038132,0.5428358735896365,7.504591160794494,0.5000000000828336
3.0,4.295131453556001,0.5428358735896365,7.504591160794494,0.5000000000828336
4.0,3.8989910689183174,0.5428358735896365,7.504591160794494,0.5000000000828336
5.0,3.6065723851594926,0.5428358735896365,7.504591160794494,0.5000000000828336
6.0,3.3793047163718306,0.5428358735896365,7.504591160794494,0.5000000000828336
7.0,3.1961095230478214,0.5428358735896365,7.504591160794494,0.5000000000828336
8.0,3.0443662600658454,0.5428358735896365,7.504591160794494,0.5000000000828336
9.0,2.9159959707847514,0.5428358735896365,7.504591160794494,0.5000000000828336
10.0,2.8055552445377483,0.5428358735896365,7.504591160794494,0.5000000000828336
11.0,2.7092247365651136,0.5428358735896365,7.504591160794494,0.5000000000828336
12.0,2.624234967888827,0.5428358735896365,7.504591160794494,0.5000000000828336
13.0,2.548522226830127,0.5428358735896365,7.504591160794494,0.5000000000828336
14.0,2.4805129788784788,0.5428358735896365,7.504591160794494,0.5000000000828336
15.0,2.418983663357377,0.5428358735896365,7.504591160794494,0.5000000000828336
16.0,2.362966580987911,0.5428358735896365,7.504591160794494,0.5000000000828336
17.0,2.311684973109609,0.5428358735896365,7.504591160794494,0.5000000000828336
18.0,2.264507161721923,0.5428358735896365,7.504591160794494,0.5000000000828336
19.0,2.22091347106128,0.5428358735896365,7.504591160794494,0.5000000000828336
20.0,2.1804719233688945,0.5428358735896365,7.504591160794494,0.5000000000828336
21.0,2.142820084617341,0.5428358735896365,7.504591160794494,0.5000000000828336
22.0,2.1076513018141823,0.5428358735896365,7.504591160794494,0.5000000000828336
23.0,2.074704129198657,0.5428358735896365,7.504591160794494,0.5000000000828336
24.0,2.0437541053483437,0.5428358735896365,7.504591160794494,0.5000000000828336
25.0,2.0146072874396292,0.5428358735896365,7.504591160794494,0.5000000000828336
26.0,1.987095115476274,0.5428358735896365,7.504591160794494,0.5000000000828336
27.0,1.9610702948178753,0.5428358735896365,7.504591160794494,0.5000000000828336
28.0,1.9364034666851828,0.5428358735896365,7.504591160794494,0.5000000000828336
29.0,1.9129804944106286,0.5428358735896365,7.504591160794494,0.5000000000828336
30.0,1.8907002352281972,0.5428358735896365,7.504591160794494,0.5000000000828336
31.0,1.8694726981663887,0.5428358735896365,7.504591160794494,0.5000000000828336
32.0,1.8492175113882263,0.5428358735896365,7.504591160794494,0.5000000000828336
33.0,1.8298626393629283,0.5428358735896365,7.504591160794494,0.5000000000828336
34.0,1.8113433031247546,0.5428358735896365,7.504591160794494,0.5000000000828336
35.0,1.7936010666841136,0.5428358735896365,7.504591160794494,0.5000000000828336
36.0,1.7765830601959665,0.5428358735896365,7.504591160794494,0.5000000000828336
37.0,1.7602413163322566,0.5428358735896365,7.504591160794494,0.5000000000828336
38.0,1.7445322008649602,0.5428358735896365,7.504591160794494,0.5000000000828336
39.0,1.7294159220509369,0.5428358735896365,7.504591160794494,0.5000000000828336
40.0,1.71485610624637,0.5428358735896365,7.504591160794494,0.5000000000828336
41.0,1.7008194294376136,0.5428358735896365,7.504591160794494,0.5000000000828336
42.0,1.6872752961849447,0.5428358735896365,7.504591160794494,0.5000000000828336
43.0,1.6741955589337763,0.5428358735896365,7.504591160794494,0.5000000000828336
44.0,1.6615542718289187,0.5428358735896365,7.504591160794494,0.5000000000828336
45.0,1.6493274741290138,0.5428358735896365,7.504591160794494,0.5000000000828336
46.0,1.6374929991049902,0.5428358735896365,7.504591160794494,0.5000000000828336
47.0,1.62603030495299,0.5428358735896365,7.504591160794494,0.5000000000828336
48.0,1.6149203247860955,0.5428358735896365,7.504591160794494,0.5000000000828336
49.0,1.6041453332118043,0.5428358735896365,7.504591160794494,0.5000000000828336
50.0,1.5936888273707042,0.5428358735896365,7.504591160794494,0.5000000000828336
51.0,1.583535420619726,0.5428358735896365,7.504591160794494,0.5000000000828336
52.0,1.5736707473017004,0.5428358735896365,7.504591160794494,0.5000000000828336
53.0,1.564081377260384,0.5428358735896365,7.504591160794494,0.5000000000828336
