Batch_Number,Mean_Fit_CE,Std_Fit_CE
0,8.361564415727486,1.6601644151086465
1,5.661169466316004,0.8098026531419595
2,4.5304224419613615,0.5207444406561106
3,3.8790951422583824,0.3760335708672401
4,3.445512175253613,0.2897887873248662
5,3.131632156510511,0.23296152003573276
6,2.891565890507053,0.1929958543950947
7,2.7006719805225092,0.16358120644246762
8,2.544411874759177,0.14120058159401783
9,2.4135957471154645,0.12373965549154901
10,2.3021000590056464,0.10985114380577268
11,2.2056705581865663,0.09863575015144561
12,2.121249816379178,0.08946990737142607
13,2.046577998077051,0.08190719149895356
14,1.9799448400973194,0.07561915052221231
15,1.9200296044128653,0.07035836123400437
16,1.8657944106727835,0.06593458646942252
17,1.8164111408529968,0.0621989448868143
18,1.7712101229192385,0.059033136783666375
19,1.7296433303920362,0.05634194512497478
20,1.6912574901589694,0.05404790571036427
21,1.6556740980229203,0.052087441672569644
22,1.622574342048448,0.05040800376317298
23,1.591687572605619,0.048965913126111885
24,1.5627823752213459,0.04772470324708531
25,1.5356595804400093,0.046653823192061065
26,1.5101467337233185,0.04572760752088336
27,1.486093678820107,0.04492444708684232
28,1.4633689994920218,0.04422611423776121
29,1.4418571295401361,0.043617208939443056
30,1.4214559879695288,0.04308470117862672
31,1.4020750303391434,0.042617551083542274
32,1.383633632584789,0.04220639246050584
33,1.3660597424220056,0.04184326849852131
34,1.3492887476040205,0.04152141064031997
35,1.333262521075449,0.04123505331641518
36,1.3179286113122681,0.0409792785556721
37,1.3032395525118927,0.04074988552996878
38,1.2891522742581496,0.04054328093295265
39,1.2756275941751432,0.0403563867814833
40,1.2626297801536814,0.040186562796249985
41,1.250126171172186,0.040031540989089474
42,1.2380868476825089,0.03988937047654875
43,1.226484344097088,0.03975837086605665
44,1.2152933971794075,0.03963709283372656
45,1.2044907251676669,0.039524284740305164
46,1.1940548333007173,0.03941886432155078
47,1.1839658421035544,0.039319894647573156
48,1.174205335356601,0.03922656367759256
49,1.1647562251421992,0.039138166846533984
50,1.1556026317513801,0.039054092211516275
51,1.146729776559116,0.03897380776268568
52,1.1381238862483383,0.0388968505665343
53,1.1297721069916944,0.03882281746297215
54,1.121662427392801,0.038751357081764616
55,1.1137836091518294,0.038682162980986465
56,1.1061251245586938,0.038614967741108314
57,1.0986771000349227,0.03854953787424486
58,1.0914302650459125,0.0384856694298006
59,1.0843759057913849,0.03842318419595923
60,1.0775058231558763,0.038361926411749604
61,1.0708122944647156,0.038301759917281256
62,1.064288038645952,0.03824256568056606
63,1.0579261844462367,0.038184239648472645
64,1.0517202413899134,0.038126690877066535
65,1.0456640732064355,0.03806983990310767
66,1.0397518734824913,0.03801361732399653
67,1.033978143322478,0.03795796255814066
68,1.0283376708248724,0.037902822761690574
69,1.0228255122029757,0.03784815188097533
70,1.0174369743968872,0.03779390982284925
71,1.012167599039799,0.037740061727619914
72,1.00701314765594,0.037686577331327464
73,1.001969587980155,0.037633430405941214
74,0.9970330813002474,0.03758059826758096
75,0.9921999707331364,0.03752806134419035
76,0.9874667703546661,0.037475802795224784
77,0.9828301551107274,0.03742380817689416
78,0.9782869514443261,0.03737206514734191
79,0.9738341285794511,0.03732056320686702
80,0.9694687904081556,0.037269293468925276
81,0.9651881679322292,0.03721824845818631
82,0.960989612215318,0.037167421932394785
83,0.9568705878053236,0.03711680872519086
84,0.9528286665905299,0.03706640460739908
85,0.9488615220561283,0.037016206164602966
86,0.9449669239107384,0.03696621068909
87,0.9411427330551322,0.03691641608448476
88,0.9373868968677759,0.03686682078159247
89,0.9336974447839119,0.03681742366415188
90,0.9300724841468864,0.03676822400335244
91,0.9265101963121627,0.036719221400106576
92,0.9230088329860787,0.03667041573418684
93,0.919566712782843,0.03662180711944236
94,0.9161822179846005,0.03657339586440061
95,0.9128537914905954,0.03652518243764095
96,0.9095799339425494,0.036477167437397456
97,0.9063592010143784,0.036429351564910804
98,0.9031902008552929,0.03638173560110358
99,0.9000715916761362,0.03633432038620246
100,0.8970020794696069,0.03628710680197279
101,0.8939804158556852,0.036240095756269144
102,0.89100539604425,0.03619328816963858
103,0.8880758569074222,0.03614668496374341
104,0.8851906751547598,0.03610028705139514
105,0.8823487656048731,0.036054095328015776
106,0.8795490795475231,0.03600811066436232
107,0.8767906031906688,0.035962333900368446
108,0.8740723561873096,0.035916765839973996
109,0.871393390237343,0.035871407246826685
110,0.8687527877599657,0.03582625884075339
111,0.8661496606324687,0.03578132129490983
112,0.8635831489915324,0.035736595233527
113,0.8610524200934215,0.03569208123018227
114,0.85855666722968,0.03564777980653068
115,0.8560951086951737,0.03560369143143905
116,0.8536669868055347,0.035559816520471875
117,0.8512715669612271,0.03551615543568362
118,0.8489081367556611,0.03547270848567737
