Batch_Number,Avg_CE_Train,Avg_CE_Test,Avg_Accuracy,Num_Runs
0,,2.30816935483871,9.02,62
1,2.3078177419354837,2.300182258064516,11.395,62
2,2.300272580645161,2.2924580645161288,13.286129032258065,62
3,2.2921032258064518,2.2846370967741936,15.399354838709677,62
4,2.2851677419354837,2.2765322580645164,17.620967741935484,62
5,2.2773532258064515,2.2688209677419353,19.62532258064516,62
6,2.2693661290322584,2.2610387096774196,21.40274193548387,62
7,2.262964516129032,2.253458064516129,23.364677419354837,62
8,2.2519209677419356,2.24603064516129,24.574032258064516,62
9,2.24871935483871,2.2388467741935485,25.86935483870968,62
10,2.239932258064516,2.2318048387096776,26.9591935483871,62
11,2.2332209677419352,2.224909677419355,28.173870967741934,62
12,2.226948387096774,2.217866129032258,29.147096774193546,62
13,2.2263241935483875,2.211317741935484,30.113548387096774,62
14,2.2128274193548387,2.2047225806451616,30.74741935483871,62
15,2.2093225806451615,2.197987096774194,31.422096774193548,62
16,2.197953225806452,2.191324193548387,32.29548387096774,62
17,2.191832258064516,2.184933870967742,32.65838709677419,62
18,2.1859403225806453,2.1785225806451614,33.24161290322581,62
19,2.177856451612903,2.172182258064516,33.531451612903226,62
20,2.175346774193548,2.166125806451613,33.86435483870968,62
21,2.168608064516129,2.160033870967742,34.35209677419355,62
22,2.1659193548387097,2.1540983870967745,34.81596774193549,62
23,2.158425806451613,2.1482129032258066,35.267580645161296,62
24,2.1497725806451613,2.1424032258064516,35.45677419354839,62
25,2.146335483870968,2.136624193548387,35.92693548387096,62
26,2.140766129032258,2.1310016129032254,36.17951612903226,62
27,2.131896774193548,2.1253048387096776,36.43048387096774,62
28,2.1298645161290324,2.1198774193548386,36.54403225806452,62
29,2.1238725806451613,2.114433870967742,36.791935483870965,62
30,2.1210774193548385,2.109175806451613,36.91016129032258,62
31,2.1062661290322584,2.103729032258064,36.993870967741934,62
32,2.108872580645161,2.0985161290322583,37.06225806451613,62
33,2.1058032258064516,2.0933854838709673,37.226290322580645,62
34,2.0982499999999997,2.088327419354839,37.455,62
35,2.08978064516129,2.0832983870967743,37.63596774193548,62
36,2.085843548387097,2.0783,37.79145161290323,62
37,2.089917741935484,2.073490322580645,37.983064516129026,62
38,2.0760693548387095,2.068637096774194,38.06016129032258,62
39,2.0805112903225806,2.0639064516129033,38.12354838709677,62
40,2.070448387096774,2.0591290322580647,38.255,62
41,2.064201612903226,2.0545548387096777,38.288225806451614,62
42,2.0572209677419355,2.049874193548387,38.44967741935484,62
43,2.050241935483871,2.0452870967741936,38.479354838709675,62
44,2.052066129032258,2.040759677419355,38.652580645161294,62
45,2.0511532258064515,2.036414516129032,38.675483870967746,62
46,2.039774193548387,2.031948387096774,38.86838709677419,62
47,2.030606451612903,2.0274629032258065,38.98112903225806,62
48,2.0331403225806453,2.023032258064516,39.02693548387097,62
49,2.026166129032258,2.018759677419355,39.089354838709674,62
50,2.0216354838709676,2.014474193548387,39.2408064516129,62
51,2.0272290322580644,2.010422580645161,39.20161290322581,62
52,2.0073903225806453,2.0062258064516127,39.2341935483871,62
53,2.015632258064516,2.002232258064516,39.34612903225806,62
54,2.0047225806451614,1.9981564516129031,39.455,62
55,2.002848387096774,1.9941951612903226,39.509516129032264,62
56,1.9957951612903226,1.9901596774193548,39.58790322580645,62
57,1.9962935483870967,1.986235483870968,39.678548387096775,62
58,1.9962629032258064,1.9823806451612904,39.686129032258066,62
59,1.9909725806451612,1.9785983870967743,39.73822580645161,62
60,1.9900306451612904,1.9749774193548386,39.778387096774196,62
61,1.9823596774193548,1.9712274193548387,39.82096774193548,62
62,1.9834532258064517,1.9675548387096773,39.96064516129032,62
63,1.9694709677419355,1.9639016129032258,40.12580645161291,62
64,1.9823903225806452,1.9603596774193548,40.189516129032256,62
65,1.9704870967741934,1.9569241935483872,40.226612903225806,62
66,1.972591935483871,1.9535290322580645,40.2991935483871,62
67,1.9689838709677419,1.9501290322580644,40.384516129032264,62
68,1.946391935483871,1.9466645161290324,40.39354838709678,62
69,1.951982258064516,1.943227419354839,40.439354838709676,62
70,1.9508387096774193,1.9399193548387097,40.48435483870968,62
71,1.947358064516129,1.9366387096774194,40.54951612903226,62
72,1.943341935483871,1.9332451612903225,40.670967741935485,62
73,1.9410193548387096,1.9299806451612904,40.6441935483871,62
74,1.9415338709677419,1.926833870967742,40.76629032258065,62
75,1.9374854838709676,1.9236387096774195,40.84725806451613,62
76,1.9220177419354838,1.9205032258064516,40.86983870967742,62
77,1.9214016129032259,1.9173693548387096,40.90548387096774,62
78,1.9231403225806452,1.9142435483870968,40.93806451612903,62
79,1.9245129032258064,1.9112758064516129,41.016935483870974,62
80,1.9158693548387098,1.9082790322580645,41.06016129032258,62
81,1.903824193548387,1.9052145161290324,41.08983870967742,62
82,1.916224193548387,1.9022274193548387,41.13532258064516,62
83,1.9036274193548388,1.8992370967741936,41.1766129032258,62
84,1.910008064516129,1.8962951612903227,41.24854838709677,62
85,1.91095,1.8935016129032258,41.32612903225806,62
86,1.8883451612903226,1.8907,41.22838709677419,62
87,1.901216129032258,1.8879306451612903,41.24645161290322,62
88,1.8954306451612903,1.8851629032258064,41.267258064516135,62
89,1.8833548387096775,1.8824774193548388,41.274193548387096,62
90,1.8908806451612903,1.8797629032258063,41.35596774193549,62
91,1.8820516129032259,1.8770225806451613,41.50435483870968,62
92,1.8872790322580646,1.874474193548387,41.55209677419355,62
93,1.8776870967741937,1.8717112903225805,41.62016129032258,62
94,1.8872967741935485,1.8690806451612902,41.67290322580645,62
95,1.8632387096774192,1.866459677419355,41.66241935483871,62
96,1.8765258064516128,1.8638854838709678,41.68,62
97,1.876017741935484,1.861366129032258,41.744032258064514,62
98,1.8626903225806453,1.8588338709677419,41.84774193548387,62
99,1.8710306451612904,1.8563645161290323,41.82725806451613,62
100,1.880758064516129,1.8539548387096774,41.89677419354839,62
101,1.8682790322580645,1.8516112903225808,42.001935483870966,62
102,1.849117741935484,1.8490774193548387,41.99903225806452,62
103,1.8699467741935485,1.8467387096774193,42.045,62
104,1.8580483870967741,1.844375806451613,42.10290322580645,62
105,1.866467741935484,1.8420838709677418,42.131129032258066,62
106,1.849791935483871,1.8398145161290322,42.13677419354839,62
107,1.8532016129032258,1.8375161290322581,42.217580645161284,62
108,1.8320822580645162,1.8351983870967743,42.19258064516129,62
109,1.8364645161290323,1.8328532258064516,42.20709677419355,62
110,1.8448064516129032,1.8306935483870967,42.22370967741935,62
111,1.8335854838709678,1.8283790322580644,42.289032258064516,62
112,1.830633870967742,1.8261983870967742,42.3208064516129,62
113,1.8424129032258065,1.8240290322580646,42.31983870967742,62
114,1.8353854838709676,1.8219387096774193,42.38758064516129,62
115,1.8217032258064516,1.8197935483870968,42.37096774193548,62
116,1.817025806451613,1.8176290322580644,42.39354838709678,62
117,1.8306387096774193,1.8154806451612902,42.44467741935484,62
118,1.8359064516129033,1.8134177419354838,42.517580645161296,62
119,1.8150645161290322,1.8113870967741934,42.535000000000004,62
120,1.8055725806451612,1.8092645161290324,42.546290322580646,62
121,1.8150645161290324,1.8072516129032257,42.568225806451615,62
122,1.8225306451612904,1.8052951612903225,42.59322580645161,62
123,1.813266129032258,1.8032935483870967,42.59774193548387,62
124,1.834285483870968,1.801416129032258,42.60048387096774,62
125,1.8054161290322581,1.7994306451612903,42.615161290322575,62
126,1.8099370967741935,1.7975790322580645,42.66225806451613,62
127,1.8025725806451613,1.795633870967742,42.638387096774196,62
128,1.8067677419354837,1.7937887096774194,42.648387096774194,62
129,1.8083532258064516,1.7919516129032258,42.70645161290323,62
130,1.8120854838709677,1.790158064516129,42.71403225806451,62
131,1.7869870967741934,1.7882854838709676,42.714999999999996,62
132,1.7835129032258064,1.786432258064516,42.72193548387097,62
133,1.788175806451613,1.7846532258064516,42.75225806451613,62
134,1.7965306451612904,1.782908064516129,42.76838709677419,62
135,1.7984645161290322,1.7811290322580646,42.76854838709678,62
136,1.7773258064516129,1.779359677419355,42.807580645161295,62
137,1.7893725806451615,1.7776451612903226,42.84661290322581,62
138,1.7993516129032257,1.7759225806451613,42.87387096774193,62
139,1.771258064516129,1.7741322580645162,42.888225806451615,62
140,1.7736500000000002,1.7724048387096774,42.934999999999995,62
141,1.7901387096774195,1.7708193548387097,42.985,62
142,1.775566129032258,1.7691774193548386,43.02629032258065,62
143,1.7885145161290323,1.7675774193548386,43.06338709677419,62
144,1.7854225806451614,1.7660354838709678,43.09596774193548,62
145,1.7863596774193549,1.7644403225806453,43.09516129032258,62
146,1.7852645161290324,1.7629177419354838,43.111935483870965,62
147,1.7897,1.7614629032258065,43.13161290322581,62
148,1.7855774193548386,1.759958064516129,43.12806451612904,62
149,1.7759451612903225,1.7583645161290324,43.16887096774193,62
150,1.7713129032258064,1.7568032258064517,43.193225806451615,62
151,1.7571322580645161,1.7552806451612903,43.18016129032258,62
152,1.7729209677419353,1.7538,43.22145161290322,62
153,1.7745612903225807,1.7524112903225808,43.23822580645161,62
154,1.7544048387096773,1.7509709677419354,43.24290322580645,62
155,1.7570903225806451,1.7494903225806453,43.27161290322581,62
156,1.76015,1.7480596774193549,43.233548387096775,62
157,1.7575564516129034,1.746608064516129,43.25467741935484,62
158,1.749116129032258,1.7451951612903227,43.291935483870965,62
159,1.7671145161290323,1.743832258064516,43.303870967741936,62
160,1.739691935483871,1.742341935483871,43.3591935483871,62
161,1.7548629032258065,1.7409548387096774,43.399354838709684,62
162,1.763291935483871,1.739633870967742,43.44112903225806,62
163,1.7396306451612904,1.7383177419354838,43.48564516129032,62
164,1.7567741935483872,1.7369241935483872,43.48193548387097,62
165,1.7474435483870967,1.7356370967741934,43.494516129032256,62
166,1.7569596774193548,1.7343225806451614,43.538387096774194,62
167,1.7449838709677419,1.7329870967741936,43.54806451612903,62
168,1.7321193548387097,1.7317354838709678,43.52209677419355,62
169,1.740624193548387,1.7304290322580644,43.574838709677415,62
170,1.7554032258064516,1.7291645161290323,43.58532258064516,62
171,1.7348758064516128,1.7278354838709677,43.57032258064516,62
172,1.7356516129032258,1.7265741935483871,43.575322580645164,62
173,1.7584112903225806,1.7254403225806452,43.59951612903226,62
174,1.7137145161290321,1.7241435483870968,43.59725806451613,62
175,1.7248854838709677,1.7228612903225808,43.601612903225806,62
176,1.7442612903225807,1.721648387096774,43.59693548387097,62
177,1.7363451612903227,1.7205032258064517,43.601129032258065,62
178,1.7341451612903225,1.7192612903225806,43.64693548387097,62
179,1.7299564516129033,1.7180741935483872,43.65967741935484,62
180,1.7344803278688523,1.7150295081967213,43.771967213114756,61
181,1.7249131147540984,1.713881967213115,43.805245901639346,61
182,1.7315508196721312,1.7127983606557378,43.795573770491806,61
183,1.7213032786885245,1.711677049180328,43.81885245901639,61
184,1.7176524590163933,1.7105180327868852,43.82180327868853,61
185,1.7236983606557377,1.7093442622950819,43.842295081967215,61
186,1.7003016393442623,1.7081360655737703,43.86557377049181,61
187,1.7198147540983606,1.7070754098360656,43.84426229508197,61
188,1.7317868852459015,1.7060065573770493,43.86114754098361,61
189,1.7212524590163933,1.7049409836065574,43.89803278688524,61
190,1.7149426229508198,1.703816393442623,43.93704918032787,61
191,1.7242918032786885,1.7027983606557378,43.92950819672131,61
192,1.7256688524590165,1.7017442622950818,43.96868852459016,61
193,1.7063983606557378,1.7006245901639345,44.03508196721311,61
194,1.7242081967213114,1.699567213114754,44.00852459016394,61
195,1.7238245901639344,1.698495081967213,44.01754098360656,61
196,1.6968459016393442,1.6973967213114756,44.05573770491804,61
197,1.7160770491803279,1.6964147540983607,44.060327868852454,61
198,1.6950819672131148,1.6952786885245903,44.10737704918033,61
199,1.6979295081967214,1.6942852459016393,44.12065573770492,61
200,1.7065183333333331,1.6909733333333332,44.2945,60
201,1.713975,1.6899766666666667,44.299,60
202,1.72344,1.6890616666666667,44.3195,60
203,1.72233,1.6881366666666666,44.304833333333335,60
204,1.7058283333333333,1.6871433333333334,44.350500000000004,60
205,1.6819650000000002,1.6861166666666667,44.34683333333333,60
206,1.6969166666666666,1.6851816666666666,44.35066666666667,60
207,1.6993616666666667,1.68424,44.344,60
208,1.70355,1.6831833333333333,44.391333333333336,60
209,1.6901966666666666,1.682315,44.43666666666666,60
210,1.69082,1.6813966666666667,44.479,60
211,1.6931633333333334,1.68045,44.48683333333334,60
212,1.6717966666666666,1.6794900000000001,44.530166666666666,60
213,1.6761533333333332,1.6785783333333333,44.507666666666665,60
214,1.6805916666666667,1.6776766666666667,44.49216666666667,60
215,1.7180816666666667,1.676775,44.522666666666666,60
216,1.6861066666666666,1.6758683333333333,44.54116666666666,60
217,1.6821166666666667,1.6749583333333333,44.53733333333333,60
218,1.6720700000000002,1.6740866666666667,44.56266666666667,60
219,1.6954500000000001,1.6732616666666666,44.544999999999995,60
220,1.679428846153846,1.6627576923076925,45.01519230769231,52
221,1.6634884615384615,1.6619365384615383,45.02942307692308,52
222,1.6938115384615384,1.6611307692307693,45.04615384615385,52
223,1.6757903846153845,1.6603211538461538,45.036346153846154,52
