Batch_Number,Avg_CE_Train,Avg_Accuracy,Avg_CE_Test,Num_Runs
0,,9.02,2.416134,100
1,2.412941,21.8708,2.196559,100
2,2.203775,33.8708,1.9691370000000001,100
3,1.974275,43.1429,1.7868760000000001,100
4,1.784661,50.561099999999996,1.6287360000000002,100
5,1.631662,56.888999999999996,1.4913079999999999,100
6,1.493782,60.595699999999994,1.38775,100
7,1.400171,64.4336,1.2904939999999998,100
8,1.302311,67.1157,1.210029,100
9,1.249741,69.2475,1.146064,100
10,1.16165,70.69189999999999,1.0884260000000001,100
11,1.1158190000000001,73.0314,1.0320529999999999,100
12,1.050332,73.90769999999999,0.9936060000000001,100
13,1.004903,75.0813,0.954482,100
14,0.962757,75.7417,0.919789,100
15,0.942223,77.0079,0.886926,100
16,0.9136279999999999,77.64479999999999,0.8586839999999999,100
17,0.8965569999999999,78.3504,0.835442,100
18,0.866377,78.81110000000001,0.813258,100
19,0.8364199999999999,79.6749,0.78866,100
20,0.8168569999999999,80.0309,0.771003,100
21,0.793562,80.5212,0.75211,100
22,0.767549,80.8736,0.73592,100
23,0.7710089999999999,81.3713,0.721384,100
24,0.7471599999999999,81.50059999999999,0.706636,100
25,0.746578,81.9029,0.695422,100
26,0.719534,82.3946,0.680153,100
27,0.708247,82.7128,0.66668,100
28,0.698551,82.4938,0.661421,100
29,0.6726300000000001,82.9932,0.6483140000000001,100
30,0.682281,83.12549999999999,0.639592,100
31,0.671681,83.4184,0.630576,100
32,0.658059,83.7753,0.6197079999999999,100
33,0.6443300000000001,83.8642,0.613434,100
34,0.651554,84.14139999999999,0.603757,100
35,0.614978,84.38709999999999,0.595753,100
36,0.62727,84.5047,0.588812,100
37,0.616459,84.5247,0.584526,100
38,0.602367,84.6091,0.5783229999999999,100
39,0.615698,84.8335,0.5709230000000001,100
40,0.618563,84.7568,0.567736,100
41,0.595958,85.17200000000001,0.5588380000000001,100
42,0.580462,85.14569999999999,0.553477,100
43,0.591863,85.31620000000001,0.5485099999999999,100
44,0.568134,85.2925,0.5454370000000001,100
45,0.546427,85.4762,0.539012,100
46,0.569459,85.71780000000001,0.532906,100
47,0.537386,85.725,0.528431,100
48,0.540791,85.8416,0.523411,100
49,0.539583,85.8273,0.521384,100
50,0.537483,86.01540000000001,0.515533,100
51,0.539219,86.0203,0.5125160000000001,100
52,0.544338,86.1673,0.508768,100
53,0.520615,86.2735,0.504891,100
54,0.510054,86.4273,0.499619,100
55,0.5143460000000001,86.2907,0.498816,100
56,0.531165,86.5053,0.494666,100
57,0.517503,86.5607,0.490717,100
58,0.517451,86.5626,0.488776,100
59,0.508877,86.3475,0.48918300000000003,100
60,0.512532,86.5863,0.484112,100
61,0.526934,86.7721,0.479868,100
62,0.50468,86.90559999999999,0.476491,100
63,0.490353,86.6124,0.479181,100
64,0.493192,86.84389999999999,0.472762,100
65,0.502267,86.9451,0.469157,100
66,0.48508,87.12209999999999,0.464918,100
67,0.48928699999999997,86.9618,0.465406,100
68,0.501599,87.0957,0.463045,100
69,0.4718,87.18620000000001,0.45974800000000005,100
70,0.491305,87.2473,0.45744599999999996,100
71,0.490693,87.2617,0.45670299999999997,100
72,0.477277,87.3084,0.45388300000000004,100
73,0.47003799999999996,87.4458,0.450193,100
74,0.485008,87.5663,0.447444,100
75,0.46995600000000004,87.52459999999999,0.446438,100
76,0.47929099999999997,87.48629999999999,0.44576,100
77,0.481165,87.6241,0.442136,100
78,0.474276,87.5773,0.44136899999999996,100
79,0.464599,87.67,0.439493,100
80,0.46604399999999996,87.7333,0.43696599999999997,100
81,0.462823,87.7594,0.435748,100
82,0.45268099999999994,87.79540000000001,0.43388800000000005,100
83,0.45663899999999996,87.77950000000001,0.433937,100
84,0.441469,87.72030000000001,0.43357500000000004,100
85,0.44317999999999996,87.84809999999999,0.42981499999999995,100
86,0.43980600000000003,87.7758,0.43027,100
87,0.456036,87.88690000000001,0.427151,100
88,0.44429900000000005,88.09870000000001,0.42247799999999996,100
89,0.44527700000000003,87.929,0.42544800000000005,100
90,0.44056199999999995,88.1018,0.420657,100
91,0.43514400000000003,88.0561,0.42075,100
92,0.425492,88.11110000000001,0.419371,100
93,0.44428399999999996,88.1001,0.418529,100
94,0.45551200000000003,88.1269,0.417168,100
95,0.439235,88.1662,0.416761,100
96,0.448061,88.14209999999999,0.415793,100
97,0.439209,88.2458,0.412366,100
98,0.41226999999999997,88.23729999999999,0.411785,100
99,0.431668,88.2389,0.412255,100
100,0.43297199999999997,88.2929,0.40924,100
101,0.44229599999999997,88.3213,0.408299,100
102,0.425126,88.4169,0.406837,100
103,0.44754,88.3779,0.406348,100
104,0.43528,88.3809,0.40672600000000003,100
105,0.435728,88.3907,0.406592,100
106,0.42461799999999994,88.4015,0.404524,100
107,0.431226,88.3259,0.40612200000000004,100
108,0.427658,88.46969999999999,0.40222700000000006,100
109,0.457245,88.4953,0.40097499999999997,100
110,0.428473,88.46709999999999,0.40199199999999996,100
111,0.41721400000000003,88.5742,0.399154,100
112,0.406597,88.6332,0.39754399999999995,100
113,0.424703,88.554,0.398888,100
114,0.4194,88.6577,0.39494799999999997,100
115,0.40468699999999996,88.70039999999999,0.39472799999999997,100
116,0.40348300000000004,88.70200000000001,0.39484600000000003,100
117,0.39773200000000003,88.7349,0.393347,100
118,0.41137100000000004,88.6984,0.393423,100
119,0.431734,88.7221,0.392025,100
120,0.417207,88.7072,0.391159,100
121,0.44003099999999995,88.7431,0.390134,100
