Batch_Number,Avg_CE_Train,Avg_Accuracy,Avg_CE_Test,Num_Runs
0,,9.02,2.461649,100
1,2.4601249999999997,32.9651,1.989924,100
2,1.998958,45.4705,1.705144,100
3,1.7160980000000001,54.4138,1.5006639999999998,100
4,1.516409,60.339800000000004,1.324951,100
5,1.341635,64.1554,1.197774,100
6,1.21698,67.9359,1.096142,100
7,1.11566,70.4625,1.006758,100
8,1.027477,72.8425,0.9386610000000001,100
9,0.959708,74.4898,0.876209,100
10,0.897783,75.8829,0.8311799999999999,100
11,0.85274,76.9774,0.787782,100
12,0.80971,77.8897,0.756607,100
13,0.778216,78.8371,0.723305,100
14,0.745334,79.6439,0.6985410000000001,100
15,0.7201529999999999,80.5534,0.6715819999999999,100
16,0.6936100000000001,81.3252,0.650341,100
17,0.6719360000000001,82.1297,0.627964,100
18,0.6499280000000001,82.85709999999999,0.610198,100
19,0.6317159999999999,83.4894,0.59141,100
20,0.613222,84.1657,0.575813,100
21,0.597226,84.6767,0.559638,100
22,0.581299,85.2849,0.545968,100
23,0.567249,85.6928,0.532033,100
24,0.553503,86.1961,0.520225,100
25,0.541326,86.5041,0.50831,100
26,0.529558,86.93620000000001,0.49817300000000003,100
27,0.519056,87.189,0.487983,100
28,0.5089779999999999,87.54530000000001,0.479279,100
29,0.499899,87.7626,0.470538,100
30,0.491252,88.0377,0.46305100000000005,100
31,0.483386,88.21209999999999,0.455505,100
32,0.47591700000000003,88.4255,0.44904499999999997,100
33,0.46907200000000004,88.56379999999999,0.442457,100
34,0.462557,88.7396,0.43684100000000003,100
35,0.456547,88.87,0.431032,100
36,0.450809,89.0046,0.426126,100
37,0.44550199999999995,89.1045,0.420967,100
38,0.440415,89.2067,0.41666,100
39,0.435696,89.288,0.412078,100
40,0.431185,89.37819999999999,0.408314,100
41,0.42701500000000003,89.44149999999999,0.404266,100
42,0.423036,89.5115,0.401022,100
43,0.41938499999999995,89.5574,0.397517,100
44,0.415955,89.6037,0.39483199999999996,100
45,0.41285000000000005,89.62440000000001,0.391916,100
46,0.410005,89.65440000000001,0.389848,100
47,0.40752499999999997,89.64309999999999,0.387596,100
48,0.405331,89.6532,0.38621099999999997,100
49,0.403555,89.6155,0.38472700000000004,100
50,0.402101,89.60870000000001,0.38407600000000003,100
51,0.401094,89.5237,0.383439,100
52,0.40046,89.47540000000001,0.383493,100
53,0.400183,89.3672,0.38358400000000004,100
54,0.400266,89.2871,0.384118,100
55,0.400478,89.1717,0.384628,100
56,0.401018,89.09379999999999,0.38534399999999996,100
57,0.401407,88.9754,0.385777,100
58,0.401901,88.91760000000001,0.38620800000000005,100
59,0.401991,88.84020000000001,0.386036,100
60,0.401954,88.814,0.385989,100
61,0.401529,88.7745,0.385088,100
62,0.400821,88.7686,0.38453899999999996,100
63,0.399878,88.7739,0.382933,100
64,0.398498,88.80959999999999,0.38185800000000003,100
65,0.397003,88.83940000000001,0.379585,100
66,0.394997,88.9057,0.37804699999999997,100
67,0.393006,88.9613,0.37522500000000003,100
68,0.39049300000000003,89.0381,0.373431,100
69,0.388207,89.1168,0.370344,100
70,0.38547,89.2025,0.368586,100
71,0.38315800000000005,89.2816,0.365379,100
72,0.380349,89.375,0.363752,100
73,0.378102,89.4416,0.360569,100
74,0.375354,89.5397,0.35918700000000003,100
75,0.373311,89.6022,0.356071,100
76,0.370656,89.6873,0.35497300000000004,100
77,0.36887000000000003,89.7397,0.352097,100
78,0.366462,89.8133,0.351304,100
79,0.364959,89.8545,0.348772,100
80,0.36270404040404036,89.93030303030304,0.34779292929292926,99
81,0.3612737373737374,89.96121212121211,0.3457989898989899,99
82,0.35960909090909093,90.01848484848485,0.3450676767676768,99
83,0.3583020202020202,90.03121212121212,0.34329797979797977,99
84,0.3568585858585859,90.09535353535354,0.3427,99
85,0.3556969696969697,90.09858585858586,0.34112828282828284,99
86,0.3544323232323232,90.15131313131313,0.3406939393939394,99
87,0.35345757575757575,90.14959595959596,0.33933030303030304,99
88,0.3523878787878788,90.19242424242424,0.3391272727272727,99
89,0.35165656565656567,90.18838383838383,0.33796363636363635,99
90,0.35075454545454543,90.22242424242425,0.33787272727272727,99
91,0.3501666666666667,90.21000000000001,0.33684949494949495,99
92,0.3493858585858586,90.24232323232323,0.33681313131313134,99
93,0.34886060606060604,90.23191919191919,0.3359121212121212,99
94,0.34819797979797984,90.25565656565657,0.3359676767676768,99
95,0.34775151515151514,90.24262626262627,0.33516868686868684,99
96,0.34720404040404035,90.26202020202021,0.3353252525252525,99
97,0.3468555555555556,90.24888888888889,0.33459494949494945,99
98,0.34638888888888886,90.26646464646464,0.3348424242424242,99
99,0.3461181818181818,90.24919191919192,0.33415757575757576,99
100,0.3457050505050505,90.27272727272727,0.3344949494949495,99
101,0.3455040404040404,90.25222222222222,0.33382222222222224,99
102,0.34512929292929295,90.27323232323232,0.33421818181818186,99
103,0.3449747474747475,90.25111111111111,0.33354747474747476,99
104,0.344610101010101,90.26959595959596,0.33398585858585855,99
105,0.34449090909090907,90.249898989899,0.3332777777777778,99
106,0.3441070707070707,90.2660606060606,0.3337585858585858,99
107,0.3439909090909091,90.2531313131313,0.3329787878787879,99
108,0.3435747474747475,90.27121212121213,0.33346666666666663,99
109,0.3434474747474748,90.2630303030303,0.3326171717171717,99
110,0.3429767676767677,90.27919191919192,0.33312020202020204,99
111,0.3428323232323232,90.27323232323232,0.33219090909090904,99
112,0.34231313131313135,90.29181818181817,0.33270101010101005,99
113,0.3421636363636364,90.28818181818183,0.3317131313131313,99
114,0.3416010101010101,90.30777777777777,0.33224444444444445,99
115,0.34145858585858585,90.31020202020201,0.3312010101010101,99
116,0.34085656565656564,90.32040404040403,0.3317515151515152,99
117,0.3407232323232323,90.32747474747475,0.3306909090909091,99
118,0.3401070707070707,90.33777777777779,0.3312555555555556,99
119,0.3399828282828283,90.34515151515151,0.3301929292929293,99
120,0.3393577319587629,90.35752577319587,0.33055463917525774,97
121,0.3391989690721649,90.36680412371133,0.32987319587628866,97
122,0.33868762886597936,90.37103092783505,0.33014020618556705,97
123,0.33853505154639174,90.38257731958764,0.3294762886597938,97
124,0.33805257731958765,90.38546391752577,0.32976494845360826,97
125,0.33792474226804126,90.39577319587629,0.32912886597938146,97
126,0.33746804123711344,90.39680412371133,0.3294474226804124,97
127,0.3373701030927835,90.40762886597938,0.3288278350515464,97
128,0.3369360824742268,90.41195876288658,0.32916907216494845,97
129,0.33685979381443304,90.42175257731958,0.32857938144329896,97
130,0.3364577319587629,90.42134020618558,0.32895670103092783,97
131,0.3364082474226804,90.4316494845361,0.3283896907216495,97
132,0.3360319587628866,90.4319587628866,0.32878350515463917,97
133,0.3360082474226804,90.44298969072165,0.3282381443298969,97
134,0.33565876288659796,90.43628865979382,0.32867525773195877,97
135,0.3356556701030928,90.44659793814432,0.32814742268041236,97
136,0.3353340206185567,90.44711340206186,0.32859278350515464,97
137,0.33535463917525776,90.45257731958762,0.32809072164948455,97
138,0.33505257731958765,90.45030927835052,0.32855876288659797,97
139,0.33508144329896905,90.45556701030928,0.32807319587628864,97
140,0.3346042253521127,90.46169014084506,0.328387323943662,71
141,0.3346915492957746,90.47225352112676,0.32779859154929575,71
142,0.3344084507042253,90.46535211267606,0.3284323943661972,71
143,0.3345056338028169,90.46887323943662,0.3278760563380282,71
144,0.3342549295774648,90.46267605633804,0.3285323943661972,71
145,0.3343901408450704,90.46492957746479,0.3279957746478873,71
146,0.3341535211267606,90.45788732394367,0.32867183098591546,71
147,0.33429154929577465,90.46084507042254,0.3281521126760563,71
148,0.3340732394366197,90.4525352112676,0.3288084507042254,71
149,0.33421830985915496,90.45577464788732,0.32829154929577464,71
150,0.33399718309859155,90.44845070422535,0.32895211267605634,71
151,0.3341366197183099,90.45197183098591,0.3284211267605634,71
152,0.3338957746478873,90.44774647887324,0.3290619718309859,71
153,0.33402112676056334,90.45394366197182,0.3285140845070423,71
154,0.3337718309859155,90.44746478873239,0.32916901408450705,71
155,0.3338957746478873,90.4556338028169,0.3285901408450704,71
156,0.33363802816901406,90.45112676056338,0.32924647887323943,71
157,0.33376901408450704,90.45366197183098,0.3286676056338028,71
158,0.33348591549295775,90.44845070422535,0.3293338028169014,71
159,0.3336211267605634,90.45140845070422,0.32873239436619717,71
160,0.3301,90.32,0.3356,1
161,0.3356,90.29,0.3243,1
162,0.3314,90.25,0.3361,1
163,0.3358,90.36,0.3245,1
164,0.3312,90.21,0.3349,1
165,0.3343,90.39,0.3238,1
166,0.33,90.32,0.3326,1
167,0.3318,90.44,0.3232,1
168,0.329,90.41,0.3305,1
