Current_Epoch  Batch/Total         CE_Train            Accuracy(%)         CE_TEST             Batch_Number   
0              [0/60000]           --                  9.020               2.2988              0
1              [64/60000]          2.2764              30.6200             5.5839              1              
1              [128/60000]         5.5081              30.4100             6.1852              2              
1              [192/60000]         6.9244              40.0800             7.5671              3              
1              [256/60000]         6.9165              52.2500             7.6564              4              
1              [320/60000]         8.8354              32.4600             7.1484              5              
1              [384/60000]         7.2154              48.7800             3.3155              6              
1              [448/60000]         2.6340              53.5300             2.5487              7              
1              [512/60000]         2.3830              43.7500             2.7946              8              
1              [576/60000]         2.3170              47.2700             3.7193              9              
1              [640/60000]         4.3131              58.0100             1.6608              10             
1              [704/60000]         1.4375              69.1900             1.0322              11             
1              [768/60000]         0.7793              76.2100             0.7011              12             
1              [832/60000]         0.6133              75.7600             0.7386              13             
1              [896/60000]         0.8566              74.6100             0.8471              14             
1              [960/60000]         0.7315              73.9500             0.8131              15             
1              [1024/60000]        0.8455              75.4900             0.8992              16             
1              [1088/60000]        0.9901              79.2500             0.6802              17             
1              [1152/60000]        1.0780              75.1400             0.7477              18             
1              [1216/60000]        0.7026              80.4500             0.6757              19             
1              [1280/60000]        0.5938              77.4500             0.7151              20             
1              [1344/60000]        0.7376              79.6000             0.7122              21             
1              [1408/60000]        0.6348              80.1700             0.6249              22             
1              [1472/60000]        0.7074              78.8200             0.6858              23             
1              [1536/60000]        0.6043              76.7300             0.7159              24             
1              [1600/60000]        0.9390              71.9800             1.2140              25             
1              [1664/60000]        0.8860              85.4400             0.4607              26             
1              [1728/60000]        0.8041              83.1100             0.5372              27             
1              [1792/60000]        0.5026              81.9400             0.5695              28             
1              [1856/60000]        0.9321              69.9800             1.1101              29             
1              [1920/60000]        0.9129              74.1900             0.8870              30             
1              [1984/60000]        0.9328              84.0700             0.5057              31             
1              [2048/60000]        0.5493              85.1800             0.4758              32             
1              [2112/60000]        0.7179              81.6800             0.6234              33             
1              [2176/60000]        0.6442              84.2700             0.5298              34             
1              [2240/60000]        0.5580              86.5800             0.4631              35             
1              [2304/60000]        0.5761              87.0700             0.4192              36             
1              [2368/60000]        0.5363              87.1800             0.4169              37             
1              [2432/60000]        0.4910              87.9800             0.4239              38             
1              [2496/60000]        0.2102              89.5600             0.3672              39             
1              [2560/60000]        0.3654              84.7400             0.4665              40             
1              [2624/60000]        0.5614              83.7400             0.5456              41             
1              [2688/60000]        0.8924              86.2300             0.4426              42             
1              [2752/60000]        0.4552              86.2400             0.4675              43             
1              [2816/60000]        0.5321              86.7300             0.4118              44             
1              [2880/60000]        0.6116              86.5600             0.4349              45             
1              [2944/60000]        0.3589              86.7900             0.4611              46             
1              [3008/60000]        0.4457              81.6100             0.5159              47             
1              [3072/60000]        0.4512              83.4300             0.4926              48             
1              [3136/60000]        0.3125              82.3000             0.5110              49             
1              [3200/60000]        0.5403              81.8700             0.6722              50             
1              [3264/60000]        0.8369              88.3500             0.3902              51             
1              [3328/60000]        0.4253              80.9500             0.5410              52             
1              [3392/60000]        0.4626              79.4100             0.6618              53             
1              [3456/60000]        0.5440              79.2200             0.7230              54             
1              [3520/60000]        1.0186              80.0700             0.6064              55             
1              [3584/60000]        0.8106              79.9700             0.6574              56             
1              [3648/60000]        1.0358              77.1600             0.8089              57             
1              [3712/60000]        0.9517              84.4500             0.5004              58             
1              [3776/60000]        0.7423              86.9000             0.4244              59             
1              [3840/60000]        0.4907              88.7300             0.3800              60             
1              [3904/60000]        0.5409              89.5900             0.3616              61             
1              [3968/60000]        0.4961              90.4800             0.3147              62             
1              [4032/60000]        0.6459              88.7400             0.3708              63             
1              [4096/60000]        0.9171              81.7600             0.5598              64             
1              [4160/60000]        0.6303              86.2900             0.4462              65             
1              [4224/60000]        0.7187              85.6800             0.4588              66             
1              [4288/60000]        0.3277              89.0900             0.3606              67             
1              [4352/60000]        0.5430              83.0300             0.5596              68             
1              [4416/60000]        0.8171              82.3000             0.5495              69             
1              [4480/60000]        0.5065              87.8800             0.3736              70             
1              [4544/60000]        0.3487              89.8900             0.3317              71             
1              [4608/60000]        0.3690              89.4800             0.3410              72             
1              [4672/60000]        0.3242              90.4100             0.3122              73             
1              [4736/60000]        0.2501              89.5400             0.3416              74             
1              [4800/60000]        0.2264              91.0600             0.3000              75             
1              [4864/60000]        0.1261              91.6100             0.2770              76             
1              [4928/60000]        0.4533              87.0200             0.4129              77             
1              [4992/60000]        0.3911              90.4200             0.3167              78             
1              [5056/60000]        0.2735              87.0600             0.4112              79             
1              [5120/60000]        0.5132              86.7100             0.4256              80             
1              [5184/60000]        0.3287              91.5600             0.2889              81             
1              [5248/60000]        0.4217              91.2300             0.2917              82             
1              [5312/60000]        0.3302              88.5700             0.3621              83             
1              [5376/60000]        0.6136              87.1800             0.4175              84             
1              [5440/60000]        0.4064              90.7400             0.3075              85             
1              [5504/60000]        0.1836              91.2100             0.2986              86             
1              [5568/60000]        0.2784              91.5500             0.2830              87             
1              [5632/60000]        0.3069              89.7400             0.3450              88             
1              [5696/60000]        0.3501              91.6000             0.2903              89             
1              [5760/60000]        0.3130              88.2900             0.3694              90             
1              [5824/60000]        0.4589              90.3600             0.3044              91             
1              [5888/60000]        0.3699              84.2900             0.4843              92             
1              [5952/60000]        0.7785              75.9000             0.9833              93             
1              [6016/60000]        1.0804              85.8900             0.4731              94             
1              [6080/60000]        0.8248              91.4500             0.2803              95             
1              [6144/60000]        0.3329              91.8900             0.2769              96             
1              [6208/60000]        0.2476              90.9500             0.2990              97             
1              [6272/60000]        0.3945              90.6500             0.2939              98             
1              [6336/60000]        0.3849              91.9100             0.2923              99             
1              [6400/60000]        0.3039              92.0900             0.2704              100            
1              [6464/60000]        0.3095              91.5600             0.2802              101            
1              [6528/60000]        0.2331              92.2200             0.2605              102            
1              [6592/60000]        0.2248              92.9900             0.2396              103            
1              [6656/60000]        0.1513              91.9000             0.2717              104            
1              [6720/60000]        0.2412              89.4100             0.3372              105            
1              [6784/60000]        0.4034              88.3700             0.3673              106            
1              [6848/60000]        0.2528              91.7600             0.2870              107            
1              [6912/60000]        0.4904              90.0800             0.3041              108            
1              [6976/60000]        0.2624              89.9800             0.3198              109            
1              [7040/60000]        0.1797              92.5600             0.2459              110            
1              [7104/60000]        0.3448              91.7200             0.2705              111            
1              [7168/60000]        0.1810              93.2100             0.2314              112            
1              [7232/60000]        0.1739              92.6400             0.2455              113            
1              [7296/60000]        0.1594              90.9700             0.2918              114            
1              [7360/60000]        0.3388              92.4400             0.2517              115            
1              [7424/60000]        0.2468              88.5300             0.3423              116            
1              [7488/60000]        0.2962              89.3600             0.3296              117            
1              [7552/60000]        0.2851              92.6200             0.2461              118            
1              [7616/60000]        0.2484              91.1000             0.2898              119            
1              [7680/60000]        0.3318              90.4800             0.3003              120            
1              [7744/60000]        0.1911              93.2500             0.2282              121            
1              [7808/60000]        0.1824              92.5200             0.2512              122            
1              [7872/60000]        0.3471              93.7100             0.2204              123            
1              [7936/60000]        0.1700              90.8500             0.2920              124            
1              [8000/60000]        0.2515              92.6000             0.2526              125            
1              [8064/60000]        0.1471              92.8200             0.2514              126            
1              [8128/60000]        0.5375              86.6100             0.4128              127            
1              [8192/60000]        0.7419              83.4800             0.5644              128            
1              [8256/60000]        0.7390              91.4800             0.2835              129            
1              [8320/60000]        0.4970              91.8000             0.2807              130            
1              [8384/60000]        0.0761              92.0700             0.2697              131            
1              [8448/60000]        0.3123              92.3700             0.2574              132            
1              [8512/60000]        0.2157              92.8800             0.2312              133            
1              [8576/60000]        0.2138              92.7400             0.2346              134            
1              [8640/60000]        0.3695              91.7800             0.2622              135            
