Current_Epoch  Batch/Total         CE_Train            Accuracy(%)         CE_TEST             Batch_Number   
0              [0/60000]           --                  9.020               2.4082              0
1              [60000/60000]       2.4055              42.6100             1.7497              1              
2              [60000/60000]       1.7432              51.7100             1.4273              2              
3              [60000/60000]       1.4170              59.4300             1.3725              3              
4              [60000/60000]       1.3665              53.7500             1.2781              4              
5              [60000/60000]       1.2652              59.7300             1.2258              5              
6              [60000/60000]       1.2164              58.4200             1.1357              6              
7              [60000/60000]       1.1199              66.4500             1.1088              7              
8              [60000/60000]       1.0962              65.6700             1.0090              8              
9              [60000/60000]       0.9926              67.8000             0.9889              9              
10             [60000/60000]       0.9753              69.3000             0.9226              10             
11             [60000/60000]       0.9045              70.6800             0.9029              11             
12             [60000/60000]       0.8884              70.4600             0.9121              12             
13             [60000/60000]       0.8913              71.8200             0.8629              13             
14             [60000/60000]       0.8474              71.1500             0.8684              14             
15             [60000/60000]       0.8462              72.9700             0.8343              15             
16             [60000/60000]       0.8182              72.1100             0.8412              16             
17             [60000/60000]       0.8176              73.6900             0.8165              17             
18             [60000/60000]       0.8001              71.9800             0.8309              18             
19             [60000/60000]       0.8061              73.7500             0.8114              19             
20             [60000/60000]       0.7949              71.4200             0.8323              20             
21             [60000/60000]       0.8066              73.6700             0.8087              21             
22             [60000/60000]       0.7920              71.3700             0.8242              22             
23             [60000/60000]       0.7980              73.9100             0.7996              23             
24             [60000/60000]       0.7825              71.7800             0.8079              24             
25             [60000/60000]       0.7813              74.3800             0.7857              25             
26             [60000/60000]       0.7682              72.3300             0.7907              26             
27             [60000/60000]       0.7637              74.7500             0.7717              27             
28             [60000/60000]       0.7538              72.6000             0.7743              28             
29             [60000/60000]       0.7469              75.2200             0.7589              29             
30             [60000/60000]       0.7407              72.9000             0.7597              30             
31             [60000/60000]       0.7318              75.5800             0.7476              31             
32             [60000/60000]       0.7289              73.2900             0.7469              32             
33             [60000/60000]       0.7186              75.9000             0.7376              33             
34             [60000/60000]       0.7186              73.5200             0.7359              34             
35             [60000/60000]       0.7072              76.0900             0.7289              35             
36             [60000/60000]       0.7097              73.7900             0.7266              36             
37             [60000/60000]       0.6974              76.3400             0.7214              37             
38             [60000/60000]       0.7018              74.1300             0.7186              38             
39             [60000/60000]       0.6889              76.5500             0.7148              39             
40             [60000/60000]       0.6950              74.2600             0.7117              40             
41             [60000/60000]       0.6815              76.7300             0.7089              41             
42             [60000/60000]       0.6888              74.4900             0.7056              42             
43             [60000/60000]       0.6750              76.8400             0.7036              43             
44             [60000/60000]       0.6832              74.6700             0.7002              44             
45             [60000/60000]       0.6692              76.9600             0.6988              45             
46             [60000/60000]       0.6781              74.8400             0.6955              46             
47             [60000/60000]       0.6641              77.0900             0.6945              47             
48             [60000/60000]       0.6735              75.0000             0.6914              48             
49             [60000/60000]       0.6595              77.2700             0.6906              49             
50             [60000/60000]       0.6693              75.1700             0.6879              50             
51             [60000/60000]       0.6556              77.4200             0.6872              51             
52             [60000/60000]       0.6656              75.3400             0.6850              52             
53             [60000/60000]       0.6523              77.6100             0.6841              53             
54             [60000/60000]       0.6623              75.4300             0.6825              54             
55             [60000/60000]       0.6494              77.7600             0.6815              55             
56             [60000/60000]       0.6593              75.5600             0.6805              56             
57             [60000/60000]       0.6470              77.8500             0.6791              57             
58             [60000/60000]       0.6567              75.6000             0.6787              58             
59             [60000/60000]       0.6448              78.0200             0.6770              59             
60             [60000/60000]       0.6542              75.8200             0.6771              60             
61             [60000/60000]       0.6428              78.0600             0.6751              61             
62             [60000/60000]       0.6519              75.9000             0.6757              62             
63             [60000/60000]       0.6409              78.1200             0.6732              63             
64             [60000/60000]       0.6498              75.9800             0.6742              64             
65             [60000/60000]       0.6391              78.1200             0.6714              65             
66             [60000/60000]       0.6477              76.0400             0.6727              66             
67             [60000/60000]       0.6372              78.0900             0.6697              67             
68             [60000/60000]       0.6456              76.0900             0.6711              68             
69             [60000/60000]       0.6353              78.1600             0.6680              69             
70             [60000/60000]       0.6436              76.1400             0.6696              70             
71             [60000/60000]       0.6334              78.2200             0.6664              71             
72             [60000/60000]       0.6417              76.2000             0.6680              72             
73             [60000/60000]       0.6315              78.2700             0.6648              73             
74             [60000/60000]       0.6398              76.3300             0.6665              74             
75             [60000/60000]       0.6296              78.3400             0.6634              75             
76             [60000/60000]       0.6381              76.4300             0.6650              76             
77             [60000/60000]       0.6278              78.4400             0.6620              77             
78             [60000/60000]       0.6364              76.4800             0.6635              78             
79             [60000/60000]       0.6261              78.5000             0.6608              79             
80             [60000/60000]       0.6349              76.6200             0.6622              80             
81             [60000/60000]       0.6245              78.4700             0.6597              81             
82             [60000/60000]       0.6335              76.6800             0.6610              82             
83             [60000/60000]       0.6230              78.5100             0.6587              83             
84             [60000/60000]       0.6323              76.6900             0.6599              84             
85             [60000/60000]       0.6216              78.5800             0.6579              85             
86             [60000/60000]       0.6311              76.6600             0.6590              86             
87             [60000/60000]       0.6203              78.6000             0.6572              87             
88             [60000/60000]       0.6301              76.7000             0.6581              88             
89             [60000/60000]       0.6192              78.6500             0.6566              89             
90             [60000/60000]       0.6293              76.7500             0.6574              90             
91             [60000/60000]       0.6182              78.7300             0.6561              91             
92             [60000/60000]       0.6285              76.7700             0.6568              92             
93             [60000/60000]       0.6173              78.8100             0.6557              93             
94             [60000/60000]       0.6278              76.8100             0.6563              94             
95             [60000/60000]       0.6165              78.9200             0.6554              95             
96             [60000/60000]       0.6273              76.8500             0.6559              96             
97             [60000/60000]       0.6158              78.9400             0.6551              97             
98             [60000/60000]       0.6268              76.8400             0.6556              98             
99             [60000/60000]       0.6152              78.9900             0.6550              99             
100            [60000/60000]       0.6264              76.8600             0.6554              100            
101            [60000/60000]       0.6147              79.0400             0.6548              101            
102            [60000/60000]       0.6260              76.8500             0.6553              102            
103            [60000/60000]       0.6143              79.1000             0.6548              103            
104            [60000/60000]       0.6257              76.8700             0.6552              104            
105            [60000/60000]       0.6140              79.1200             0.6548              105            
106            [60000/60000]       0.6254              76.8600             0.6552              106            
107            [60000/60000]       0.6137              79.1000             0.6548              107            
108            [60000/60000]       0.6252              76.9500             0.6552              108            
109            [60000/60000]       0.6135              79.1300             0.6549              109            
110            [60000/60000]       0.6250              76.9700             0.6553              110            
111            [60000/60000]       0.6133              79.2000             0.6550              111            
112            [60000/60000]       0.6249              76.9900             0.6554              112            
113            [60000/60000]       0.6131              79.1800             0.6551              113            
114            [60000/60000]       0.6247              76.9700             0.6555              114            
115            [60000/60000]       0.6130              79.2000             0.6553              115            
116            [60000/60000]       0.6246              77.0300             0.6557              116            
117            [60000/60000]       0.6129              79.2500             0.6555              117            
118            [60000/60000]       0.6245              77.0500             0.6558              118            
119            [60000/60000]       0.6128              79.2600             0.6556              119            
