Batch_Number,Fit_CE,A,B,n
0.0,2.1699080645161075,1.4680890000000002,0.7018190645161071,0.5
1.0,1.9643500196853385,1.4680890000000002,0.7018190645161071,0.5
2.0,1.873284425820786,1.4680890000000002,0.7018190645161071,0.5
3.0,1.8189985322580537,1.4680890000000002,0.7018190645161071,0.5
4.0,1.7819520272326654,1.4680890000000002,0.7018190645161071,0.5
5.0,1.7546054333036485,1.4680890000000002,0.7018190645161071,0.5
6.0,1.7333516728676595,1.4680890000000002,0.7018190645161071,0.5
7.0,1.7162195098426694,1.4680890000000002,0.7018190645161071,0.5
8.0,1.702028688172036,1.4680890000000002,0.7018190645161071,0.5
9.0,1.6900236749199558,1.4680890000000002,0.7018190645161071,0.5
10.0,1.6796954097925598,1.4680890000000002,0.7018190645161071,0.5
11.0,1.670686712910393,1.4680890000000002,0.7018190645161071,0.5
12.0,1.662738586400846,1.4680890000000002,0.7018190645161071,0.5
13.0,1.6556580347803909,1.4680890000000002,0.7018190645161071,0.5
14.0,1.6492979032614503,1.4680890000000002,0.7018190645161071,0.5
15.0,1.643543766129027,1.4680890000000002,0.7018190645161071,0.5
16.0,1.6383051254748286,1.4680890000000002,0.7018190645161071,0.5
17.0,1.633509339895113,1.4680890000000002,0.7018190645161071,0.5
18.0,1.629097335730314,1.4680890000000002,0.7018190645161071,0.5
19.0,1.6250205136163327,1.4680890000000002,0.7018190645161071,0.5
20.0,1.621238475586103,1.4680890000000002,0.7018190645161071,0.5
21.0,1.6177173273068586,1.4680890000000002,0.7018190645161071,0.5
22.0,1.6144283910116606,1.4680890000000002,0.7018190645161071,0.5
23.0,1.6113472166518243,1.4680890000000002,0.7018190645161071,0.5
24.0,1.6084528129032216,1.4680890000000002,0.7018190645161071,0.5
25.0,1.605727042499195,1.4680890000000002,0.7018190645161071,0.5
26.0,1.6031541419402622,1.4680890000000002,0.7018190645161071,0.5
27.0,1.6007203364338298,1.4680890000000002,0.7018190645161071,0.5
28.0,1.598413528524421,1.4680890000000002,0.7018190645161071,0.5
29.0,1.5962230443075487,1.4680890000000002,0.7018190645161071,0.5
30.0,1.5941394250505643,1.4680890000000002,0.7018190645161071,0.5
31.0,1.5921542549213348,1.4680890000000002,0.7018190645161071,0.5
32.0,1.590260017655985,1.4680890000000002,0.7018190645161071,0.5
33.0,1.5884499765905518,1.4680890000000002,0.7018190645161071,0.5
34.0,1.5867180736850752,1.4680890000000002,0.7018190645161071,0.5
35.0,1.585058844086018,1.4680890000000002,0.7018190645161071,0.5
36.0,1.5834673434780415,1.4680890000000002,0.7018190645161071,0.5
37.0,1.5819390860224654,1.4680890000000002,0.7018190645161071,0.5
38.0,1.5804699911061777,1.4680890000000002,0.7018190645161071,0.5
39.0,1.579056337459978,1.4680890000000002,0.7018190645161071,0.5
40.0,1.577694723470623,1.4680890000000002,0.7018190645161071,0.5
41.0,1.576382032722097,1.4680890000000002,0.7018190645161071,0.5
42.0,1.5751154039708726,1.4680890000000002,0.7018190645161071,0.5
43.0,1.57389220489628,1.4680890000000002,0.7018190645161071,0.5
44.0,1.5727100090775552,1.4680890000000002,0.7018190645161071,0.5
45.0,1.571566575739055,1.4680890000000002,0.7018190645161071,0.5
46.0,1.5704598318787024,1.4680890000000002,0.7018190645161071,0.5
47.0,1.5693878564551966,1.4680890000000002,0.7018190645161071,0.5
48.0,1.568348866359444,1.4680890000000002,0.7018190645161071,0.5
49.0,1.567341203937068,1.4680890000000002,0.7018190645161071,0.5
50.0,1.5663633258633076,1.4680890000000002,0.7018190645161071,0.5
51.0,1.565413793200423,1.4680890000000002,0.7018190645161071,0.5
52.0,1.564491262491874,1.4680890000000002,0.7018190645161071,0.5
53.0,1.563594477767883,1.4680890000000002,0.7018190645161071,0.5
54.0,1.5627222633541684,1.4680890000000002,0.7018190645161071,0.5
55.0,1.5618735173901954,1.4680890000000002,0.7018190645161071,0.5
56.0,1.5610472059756706,1.4680890000000002,0.7018190645161071,0.5
57.0,1.5602423578745577,1.4680890000000002,0.7018190645161071,0.5
58.0,1.5594580597149328,1.4680890000000002,0.7018190645161071,0.5
59.0,1.5586934516307251,1.4680890000000002,0.7018190645161071,0.5
60.0,1.5579477232980663,1.4680890000000002,0.7018190645161071,0.5
61.0,1.5572201103247008,1.4680890000000002,0.7018190645161071,0.5
62.0,1.5565098909558865,1.4680890000000002,0.7018190645161071,0.5
63.0,1.5558163830645135,1.4680890000000002,0.7018190645161071,0.5
64.0,1.5551389413969021,1.4680890000000002,0.7018190645161071,0.5
65.0,1.5544769550490083,1.4680890000000002,0.7018190645161071,0.5
66.0,1.553829845150595,1.4680890000000002,0.7018190645161071,0.5
67.0,1.5531970627374145,1.4680890000000002,0.7018190645161071,0.5
68.0,1.5525780867936283,1.4680890000000002,0.7018190645161071,0.5
69.0,1.5519724224485953,1.4680890000000002,0.7018190645161071,0.5
70.0,1.5513795993138486,1.4680890000000002,0.7018190645161071,0.5
71.0,1.5507991699475565,1.4680890000000002,0.7018190645161071,0.5
72.0,1.5502307084350806,1.4680890000000002,0.7018190645161071,0.5
73.0,1.5496738090753939,1.4680890000000002,0.7018190645161071,0.5
74.0,1.5491280851641573,1.4680890000000002,0.7018190645161071,0.5
75.0,1.5485931678651572,1.4680890000000002,0.7018190645161071,0.5
76.0,1.5480687051626196,1.4680890000000002,0.7018190645161071,0.5
77.0,1.5475543608876434,1.4680890000000002,0.7018190645161071,0.5
78.0,1.5470498138126294,1.4680890000000002,0.7018190645161071,0.5
79.0,1.5465547568081666,1.4680890000000002,0.7018190645161071,0.5
80.0,1.5460688960573454,1.4680890000000002,0.7018190645161071,0.5
81.0,1.5455919503229352,1.4680890000000002,0.7018190645161071,0.5
82.0,1.5451236502632675,1.4680890000000002,0.7018190645161071,0.5
83.0,1.5446637377930517,1.4680890000000002,0.7018190645161071,0.5
84.0,1.5442119654856703,1.4680890000000002,0.7018190645161071,0.5
85.0,1.543768096013815,1.4680890000000002,0.7018190645161071,0.5
86.0,1.5433319016255855,1.4680890000000002,0.7018190645161071,0.5
87.0,1.5429031636534294,1.4680890000000002,0.7018190645161071,0.5
88.0,1.5424816720535122,1.4680890000000002,0.7018190645161071,0.5
89.0,1.5420672249733187,1.4680890000000002,0.7018190645161071,0.5
90.0,1.5416596283454598,1.4680890000000002,0.7018190645161071,0.5
91.0,1.5412586955058305,1.4680890000000002,0.7018190645161071,0.5
92.0,1.54086424683441,1.4680890000000002,0.7018190645161071,0.5
