Batch_Number,Mean_Fit_CE,Std_Fit_CE
0,9.048855665860463,3.085264968256941
1,4.667348873431868,1.099424261974781
2,3.300986213750852,0.832273993093714
3,2.615899090734513,0.67977017424876
4,2.198947824526944,0.5747214930208249
5,1.9164043641353934,0.49770560544003795
6,1.7113144523370953,0.4388284227150013
7,1.555138921820637,0.3923493802566803
8,1.431931200306896,0.35470836059854544
9,1.3320528611405331,0.32358533435019715
10,1.249321055180624,0.2974061739405961
11,1.1795798772370223,0.275066209791913
12,1.119928503498632,0.25576773898341454
13,1.068278194311428,0.23892043972295596
14,1.0230851765154656,0.22407810307585568
15,0.9831828121384214,0.21089715941660303
16,0.9476724097521765,0.1991087351171756
17,0.9158500309156123,0.18849936361230937
18,0.8871561347340484,0.17889738079812234
19,0.8611401367991087,0.1701631433530552
20,0.8374349580433241,0.1621818732356736
21,0.8157384170683564,0.15485834106934246
22,0.7957994054809647,0.14811285962152185
23,0.7774074669089619,0.1418782254491921
24,0.7603848378753145,0.13609735669704745
25,0.7445802958175826,0.13072144878898984
26,0.729864351650186,0.12570852008929176
27,0.7161254551070845,0.1210222545033138
28,0.7032669716674792,0.11663107252706849
29,0.6912047534932545,0.11250737974409017
30,0.6798651721234883,0.10862695438760034
31,0.669183513358819,0.10496844479706965
32,0.659102658624661,0.10151295439405462
33,0.6495719947046145,0.098243696866495
34,0.6405465068560595,0.09514570806025328
35,0.6319860201937106,0.09220560396779673
36,0.6238545617236342,0.08941137641625913
37,0.6161198211502361,0.08675221976331247
38,0.6087526930082192,0.0842183832348507
39,0.601726886115294,0.08180104457554653
40,0.5950185890375921,0.0794922015000464
41,0.5886061823846515,0.07728457807977047
42,0.5824699904360738,0.0751715437162144
43,0.5765920659464584,0.07314704276525706
44,0.5709560030539429,0.07120553321034045
45,0.5655467740878706,0.0693419330524511
46,0.5603505867766179,0.06755157330468271
47,0.5553547589314729,0.06583015665897035
48,0.5505476081529797,0.06417372104030479
49,0.5459183544930576,0.06257860738560653
50,0.5414570343256548,0.06104143108539707
51,0.5371544239435537,0.05955905661036521
52,0.5330019716193892,0.05812857491501395
53,0.5289917370531151,0.056747283269291064
54,0.5251163372825651,0.05541266721846889
55,0.5213688982636847,0.05412238441317614
56,0.5177430114366751,0.0528742500867164
57,0.5142326946871684,0.051666223986714145
58,0.5108323571904458,0.05049639859358742
59,0.5075367676939275,0.0493629884800849
60,0.504341025850589,0.048264320684732534
61,0.5012405362651712,0.047198825988011735
62,0.49823098495730556,0.04616503099383954
63,0.4953083179820996,0.045161550930783854
64,0.4924687219801431,0.04418708309770677
65,0.48970860645610825,0.04324040088742389
66,0.48702458760872147,0.04232034832969513
67,0.4844134735553851,0.04142583510159244
68,0.48187225081263635,0.04055583195916216
69,0.4793980719092052,0.03970936654943516
70,0.4769882440221358,0.03888551956633657
71,0.47464021853837496,0.03808342121799707
72,0.47235158145477885,0.03730224797644211
73,0.4701200445387322,0.03654121958369556
74,0.4679434371797468,0.03579959629103749
75,0.4658196988696163,0.035076676310544244
76,0.46374687225507677,0.034371793460155474
77,0.46172309671258455,0.0336843149853902
78,0.4597466023998368,0.03301363954250227
79,0.4578157047431336,0.03235919532934985
80,0.4559287993236277,0.03172043835157689
81,0.4540843571290892,0.031096850812885594
82,0.4522809201409463,0.030487939619233996
83,0.4505170972292082,0.029893234987737917
84,0.4487915603304107,0.029312289151902756
