Batch_Number,Mean_Fit_CE,Std_Fit_CE
0,9.60002448721452,2.990576875035263
1,6.1014697757554055,1.3441761342679928
2,4.719052984727787,0.8209676551754281
3,3.9500703476248584,0.5698262631017696
4,3.450861974935787,0.424674845882996
5,3.096498463948484,0.3312883860651385
6,2.8297983256534587,0.2668564064800743
7,2.6205997219503194,0.22016899015245966
8,2.4513699398659843,0.1850990776501773
9,2.311167208178454,0.1580270874304367
10,2.192781729962615,0.1366836279538032
11,2.091254209482732,0.11957707305852204
12,2.0030523353848664,0.10568846261089662
13,1.925586476801663,0.0942988313783496
14,1.856911378337026,0.08488654886637088
15,1.7955351646535898,0.07706372408488207
16,1.7402929601115429,0.07053543133850933
17,1.6902608605997929,0.06507281010446093
18,1.6446959117306887,0.06049490127471371
19,1.602993314886244,0.056656156010476195
20,1.564655325501762,0.053437723245610795
21,1.5292682590609428,0.05074130274795615
22,1.496485228250462,0.04848476002265287
23,1.466013001950833,0.04659895530303516
24,1.437601875327226,0.045025406734059845
25,1.4110377710609998,0.04371452350395646
26,1.3861360153653046,0.042624227355255784
27,1.3627363861882213,0.04171884076236982
28,1.3406991384080578,0.0409681627843957
29,1.3199017869316314,0.0403466829901631
30,1.3002364832568747,0.0398329030138904
31,1.2816078607890282,0.03940874699142956
32,1.2639312534106306,0.039059048727842494
33,1.24713121351248,0.03877110685622751
34,1.2311402719835272,0.038534300848039806
35,1.2158978949974095,0.03833976143980065
36,1.2013496018615406,0.038180089392224954
37,1.187446215457221,0.03804911677745092
38,1.174143222436551,0.03794170531719796
39,1.1614002247494735,0.03785357669770381
40,1.1491804675437984,0.037781170251851626
41,1.1374504312299674,0.03772152389605322
42,1.1261794776935437,0.037672174710172895
43,1.1153395423953025,0.03763107603006537
44,1.1049048655151699,0.03759652836867531
45,1.0948517564441476,0.03756712188443704
46,1.085158386863308,0.03754168847155365
47,1.0758046084140391,0.03751926185596213
48,1.0667717915927153,0.037499044346088584
49,1.058042683022325,0.03748037911284548
50,1.0496012786841278,0.03746272706325695
51,1.0414327110508521,0.03744564753123265
52,1.0335231483624199,0.03742878214173289
53,1.0258597045363054,0.03741184131488738
54,1.0184303584160412,0.03739459296810058
55,1.0112238812398153,0.03737685304989063
56,1.0042297713623327,0.03735847760181017
57,0.9974381953915825,0.03733935609652885
58,0.9908399350116723,0.037319405842895774
59,0.9844263388565149,0.03729856728411828
60,0.9781892788793884,0.037276800044388804
61,0.972121110732381,0.0372540796034445
62,0.9662146377291613,0.0372303944985404
63,0.9604630780158785,0.03720574396988934
64,0.9548600346194602,0.03718013597937083
65,0.9493994680811845,0.03715358554373272
66,0.944075671417001,0.037126113333007166
67,0.9388832471753392,0.03709774449277392
68,0.93381708638877,0.03706850765549995
