Batch_Number,Mean_Fit_CE,Std_Fit_CE
0,6.524339707733069,0.29410048382888415
1,3.5007993785964815,0.12148099388761739
2,2.465066905043207,0.07275777682086206
3,1.9384109819913666,0.051164862222813266
4,1.6184981415989756,0.03940125026085215
5,1.4031303396518906,0.03215513363687397
6,1.2480455377261144,0.027303922253080096
7,1.1309239659017145,0.023851612453075904
8,1.039276745846517,0.02127671029239486
9,0.9655640185725842,0.019283321234334464
10,0.9049614052741103,0.01769280816682788
11,0.8542368767465496,0.016391819477771
12,0.8111429329158477,0.015305410424562156
13,0.7740676959886308,0.014382279414509003
14,0.7418246992512784,0.01358624682986208
15,0.7135210055204664,0.01289112755641056
16,0.6884715720176492,0.012277533465436778
17,0.6661419735879112,0.011730816555364735
18,0.6461090934968629,0.011239709199479943
19,0.6280335279736654,0.0107954031454646
20,0.6116398218077623,0.010390911972861702
21,0.5967020574246518,0.010020621018538298
22,0.5830331774490513,0.009679963934043585
23,0.5704769581121188,0.009365186438261645
24,0.5589018955891873,0.009073171171467328
25,0.5481964932701229,0.008801306059148037
26,0.538265588903218,0.00854738412047871
27,0.5290274631896764,0.008309526314703988
28,0.5204115423305207,0.008086121481422693
29,0.5123565567701284,0.007875779114609667
30,0.504809053746588,0.0076772918782272255
31,0.4977221867233786,0.007489605592447999
32,0.4910547233279875,0.0073117950041196285
33,0.48477022708609174,0.0071430440762117655
34,0.47883637840574134,0.006982629837685484
35,0.4732244079021111,0.0068299090609207375
36,0.4679086209406873,0.006684307201553465
37,0.46286599669978384,0.006545309161355317
38,0.4580758484603884,0.006412451529944906
39,0.45351953447544624,0.006285316033701994
40,0.449180210837126,0.0061635239760526005
41,0.4450426193863332,0.006046731496505101
42,0.4410929049958078,0.005934625509518558
43,0.4373184575832092,0.005826920210745204
44,0.43370777503160296,0.005723354059096891
45,0.43025034385595184,0.0056236871597064335
46,0.42693653498935286,0.0055276989861448205
47,0.4237575124980825,0.005435186390940652
48,0.42070515339024184,0.005345961862084719
49,0.4177719769748087,0.005259851990219
50,0.41495108246864104,0.005176696116936673
51,0.4122360937482329,0.005096345139316768
52,0.4096211103086322,0.0050186604496863475
53,0.4071006636300589,0.0049435129928040245
54,0.4046696782683942,0.004870782425317527
55,0.40232343708285995,0.004800356364565407
56,0.4000575500960948,0.00473212971564911
57,0.3978679265510598,0.004666004067261282
58,0.39575074978794533,0.004601887148070671
59,0.39370245461421105,0.004539692336576512
60,0.3917197068835078,0.004479338218289134
