Current_Epoch  Batch/Total         CE_Train            Accuracy(%)         CE_TEST             Batch_Number   
0              [0/60000]           --                  9.020               2.3220              0
1              [1024/60000]        2.3205              33.3800             5.8562              1              
1              [2048/60000]        5.9601              44.2400             14.3737             2              
1              [3072/60000]        15.0329             22.6000             22.0438             3              
1              [4096/60000]        21.4614             25.6200             14.5400             4              
1              [5120/60000]        14.0319             32.1200             13.1346             5              
1              [6144/60000]        13.4018             34.7400             9.8657              6              
1              [7168/60000]        8.9203              46.2900             8.2632              7              
1              [8192/60000]        8.1356              53.0200             6.1683              8              
1              [9216/60000]        5.8925              67.1200             4.0618              9              
1              [10240/60000]       3.6811              67.9700             1.9690              10             
1              [11264/60000]       2.0515              71.1100             1.3601              11             
1              [12288/60000]       1.2065              73.9900             1.1006              12             
1              [13312/60000]       1.0480              66.6100             1.5556              13             
1              [14336/60000]       1.5276              70.2600             2.6387              14             
1              [15360/60000]       2.5703              70.2700             1.7594              15             
1              [16384/60000]       1.8104              73.1300             1.3771              16             
1              [17408/60000]       1.2305              71.5200             1.0786              17             
1              [18432/60000]       1.0084              73.4500             1.7953              18             
1              [19456/60000]       1.6698              72.1000             1.2654              19             
1              [20480/60000]       1.2289              72.1500             1.2710              20             
1              [21504/60000]       1.1476              75.7800             0.8100              21             
1              [22528/60000]       0.8347              68.5700             1.1161              22             
1              [23552/60000]       1.2046              70.1700             1.5180              23             
1              [24576/60000]       1.5080              74.5000             0.9617              24             
1              [25600/60000]       0.9042              73.7400             0.9564              25             
1              [26624/60000]       0.8053              76.4200             0.8628              26             
1              [27648/60000]       0.8331              74.4200             0.9859              27             
1              [28672/60000]       0.9842              76.1600             1.1132              28             
1              [29696/60000]       0.9559              76.5300             0.8123              29             
1              [30720/60000]       0.7892              74.3100             1.0855              30             
1              [31744/60000]       1.0578              73.9700             1.0589              31             
1              [32768/60000]       0.9963              77.3100             0.9770              32             
1              [33792/60000]       0.9630              75.7500             0.7665              33             
1              [34816/60000]       0.7416              78.1200             0.8687              34             
1              [35840/60000]       0.8853              74.6000             0.8114              35             
1              [36864/60000]       0.7425              77.4600             0.9917              36             
1              [37888/60000]       0.9809              77.7600             0.6753              37             
1              [38912/60000]       0.6700              78.6700             0.6698              38             
1              [39936/60000]       0.6920              74.7500             0.7629              39             
1              [40960/60000]       0.7102              74.4000             1.1205              40             
1              [41984/60000]       1.2069              71.5900             1.1440              41             
1              [43008/60000]       1.2703              71.6400             0.9764              42             
1              [44032/60000]       0.9602              74.2700             1.3498              43             
1              [45056/60000]       1.1611              79.2800             0.6806              44             
1              [46080/60000]       0.6629              77.0800             0.6459              45             
1              [47104/60000]       0.5956              78.8600             0.7331              46             
1              [48128/60000]       0.6997              78.4800             0.6236              47             
1              [49152/60000]       0.5554              79.1800             0.6847              48             
1              [50176/60000]       0.7371              74.0500             0.7651              49             
1              [51200/60000]       0.7303              74.1300             0.9457              50             
1              [52224/60000]       0.8489              76.4500             0.6848              51             
1              [53248/60000]       0.6761              78.2900             0.7686              52             
1              [54272/60000]       0.6805              82.5200             0.5154              53             
