Run,A,B,n,CE_o,CE_L,learn_BN,fitted_at_learn_BN,IPA
slp_0.4_60000_run_0.txt,0.2559165664633193,6.267807940299297,0.9042328059894632,2.302585092994046,0.460583419116392,44.0,0.4564684245487025,0.041863674406310315
slp_0.4_60000_run_1.txt,0.2610567009756172,6.739742026623475,0.937750698595418,2.302585092994046,0.46520954017745986,41.0,0.4635637371591046,0.04481403787357527
slp_0.4_60000_run_10.txt,0.2586125182481987,6.693686762854368,0.931631531038055,2.302585092994046,0.46300977572278357,42.0,0.45992683762685327,0.04379941231598244
slp_0.4_60000_run_11.txt,0.2583814555721017,6.522972823688134,0.9079586021803904,2.302585092994046,0.4628018193142962,45.0,0.4600927853776866,0.04088407274843888
slp_0.4_60000_run_12.txt,0.2671636337241042,6.961079720868679,0.9538422077876056,2.302585092994046,0.4707057796510985,40.0,0.46869158639977737,0.04579698283357368
slp_0.4_60000_run_13.txt,0.258334228432213,6.896947775328344,0.9327966213196368,2.302585092994046,0.4627593148883964,43.0,0.4604730984160014,0.04278664600245696
slp_0.4_60000_run_14.txt,0.258439977049735,6.444979087550651,0.928091311227107,2.302585092994046,0.4628544886441661,41.0,0.45920957538579615,0.04487147815487512
slp_0.4_60000_run_15.txt,0.2635512834193116,6.696564139821559,0.9269633246699877,2.302585092994046,0.46745466437678496,43.0,0.4641978238299971,0.04267745182830839
slp_0.4_60000_run_16.txt,0.2623000295797966,6.695265939000883,0.9390730822206844,2.302585092994046,0.4663285359212215,41.0,0.4624788462818859,0.044786745294459133
slp_0.4_60000_run_17.txt,0.2609860607272772,6.801733819431277,0.9350309739840136,2.302585092994046,0.46514596395395413,42.0,0.4629510222574075,0.04374855069143076
slp_0.4_60000_run_18.txt,0.2671144769957245,6.804597026893234,0.9486778456720814,2.302585092994046,0.4706615385955566,40.0,0.4679266780379622,0.045798088859962234
slp_0.4_60000_run_19.txt,0.2610465261782961,6.430180497093929,0.9227042032573204,2.302585092994046,0.465200382859871,42.0,0.46103959936524586,0.04374725500319464
slp_0.4_60000_run_2.txt,0.262750008679353,6.388127492455265,0.9129016017441578,2.302585092994046,0.466733517110822,43.0,0.46461592353349546,0.0426942226949587
slp_0.4_60000_run_20.txt,0.2618023934902487,6.643029694157532,0.9173354122837618,2.302585092994046,0.4658806634406283,44.0,0.4640185310251409,0.0417432824898504
slp_0.4_60000_run_21.txt,0.2631708992241433,6.555520066093279,0.9225156899378366,2.302585092994046,0.46711231860113345,43.0,0.4629252610635221,0.04268541335797471
slp_0.4_60000_run_22.txt,0.2597893045251651,6.554604663751073,0.9237018538732716,2.302585092994046,0.4640688833720532,42.0,0.46288871462158954,0.0437741954671903
slp_0.4_60000_run_23.txt,0.2663817703232399,6.680300526762773,0.9378892262848072,2.302585092994046,0.4700021025903205,41.0,0.4669988847662857,0.04469714610740794
slp_0.4_60000_run_24.txt,0.2614375667675184,6.564574842405857,0.9348428354220883,2.302585092994046,0.46555231939017094,40.0,0.46537979993772266,0.045925819340096874
slp_0.4_60000_run_25.txt,0.2590039185533311,6.613572570673632,0.9313755365741913,2.302585092994046,0.46336203599740244,41.0,0.4625118990374275,0.04485909895113765
slp_0.4_60000_run_26.txt,0.259740534593952,6.617349346448642,0.9399269956970386,2.302585092994046,0.4640249904339615,40.0,0.4614772648835195,0.04596400256400211
slp_0.4_60000_run_27.txt,0.258620435726089,6.827068575853856,0.9282906723291662,2.302585092994046,0.46301690145288465,43.0,0.46215233029648106,0.04278065561723631
slp_0.4_60000_run_28.txt,0.2601528722331694,6.157159275205714,0.9148187519681108,2.302585092994046,0.4643960943092571,41.0,0.46171154884699694,0.04483387801670217
slp_0.4_60000_run_29.txt,0.2610176193553186,6.4160665648193005,0.9148832399608806,2.302585092994046,0.4651743667191912,43.0,0.4622517081740788,0.04273048200639197
