file,CEasy,B,n,CE_l,BN_learn
slp_0.6_64_run_0.txt,0.26608350482137366,6.701853545847181,0.7259974094932078,0.4697336636386409,120.0
slp_0.6_64_run_1.txt,0.2649220812535341,6.906651171562639,0.7413261051851403,0.46868838242758515,116.0
slp_0.6_64_run_10.txt,0.2675180205251104,6.289735645387429,0.722117545254972,0.4710247277720039,112.0
slp_0.6_64_run_11.txt,0.24535699133961908,6.131723170852476,0.6883200748467615,0.45107980150506166,129.0
slp_0.6_64_run_12.txt,0.25527141321260743,5.904531573088123,0.6952211736151861,0.460002781190751,119.0
slp_0.6_64_run_13.txt,0.2566070504535214,6.692425957164961,0.7190779518133159,0.46120485470757355,118.0
slp_0.6_64_run_14.txt,0.2596652125067133,6.407245919199001,0.7226952925699812,0.4639572005554464,111.0
slp_0.6_64_run_15.txt,0.28062376795562993,7.018978824444244,0.7470679439234664,0.48281990045947154,110.0
slp_0.6_64_run_16.txt,0.26309182413329535,6.975233343196885,0.7366555563721607,0.46704115101937016,113.0
slp_0.6_64_run_17.txt,0.2766762345937108,8.106664276741448,0.7888986931357056,0.4792671204337442,103.0
slp_0.6_64_run_18.txt,0.2678148437160536,6.412552396866,0.7120775207187529,0.47129186864385275,122.0
slp_0.6_64_run_19.txt,0.26944724350942245,5.820273156529332,0.6960297252494876,0.4727610284578847,119.0
slp_0.6_64_run_2.txt,0.26863109205167685,6.242536591987924,0.7125983086285053,0.47202649214591386,116.0
slp_0.6_64_run_20.txt,0.2759993782769673,6.5845676364948975,0.7290190025528788,0.4786579497486749,112.0
slp_0.6_64_run_21.txt,0.27772298209428237,6.6164407685321835,0.7458271549951242,0.4802091931842585,104.0
slp_0.6_64_run_22.txt,0.28313539521092623,6.793523399766022,0.7584955373463147,0.48508036498923834,101.0
slp_0.6_64_run_23.txt,0.27539794200914347,7.0520529948824295,0.7476513104510998,0.4781166571076336,109.0
slp_0.6_64_run_24.txt,0.27459398199136253,6.923099644005948,0.7508197622765734,0.4773930930916306,103.0
slp_0.6_64_run_25.txt,0.2782434505671333,6.77785715557283,0.7598889014281249,0.4806776148098244,99.0
slp_0.6_64_run_26.txt,0.2837300735726116,7.102086476584891,0.7664879389614887,0.48561557551475487,102.0
slp_0.6_64_run_27.txt,0.230601431470567,5.848454481071297,0.6753353201338964,0.43779979762291465,131.0
slp_0.6_64_run_28.txt,0.2699668269225082,6.732393168931205,0.7374990962926518,0.47322865352966215,113.0
slp_0.6_64_run_29.txt,0.2515610353459398,5.869999191933262,0.698238132746867,0.4566634411107502,117.0
slp_0.6_64_run_3.txt,0.2660266659938448,7.019179218387073,0.7500365909426396,0.46968250869386474,111.0
slp_0.6_64_run_30.txt,0.3250355896746566,15.742060039491912,1.0259840865477652,0.5227905400065955,79.0
slp_0.6_64_run_31.txt,0.26328912509541136,6.165395530742968,0.7108871720047174,0.4672187218852746,119.0
slp_0.6_64_run_32.txt,0.275909470545219,6.2129391249462484,0.7278116513868833,0.4785770327901018,108.0
slp_0.6_64_run_33.txt,0.2557879831729658,6.808649731144256,0.7323790922238678,0.4604676941550738,120.0
slp_0.6_64_run_34.txt,0.2686966383992464,6.930317792286367,0.7683370844859814,0.4720854838587265,98.0
slp_0.6_64_run_35.txt,0.2822631356202102,6.793737337941918,0.7690135973544906,0.48429533135759373,94.0
slp_0.6_64_run_36.txt,0.2597180939326641,6.289807275407289,0.7162214170517872,0.46400479383880233,114.0
slp_0.6_64_run_37.txt,0.2759600614973946,6.76399984503645,0.7714769560691628,0.4786225646470599,97.0
slp_0.6_64_run_38.txt,0.2713731821197485,7.350109467016197,0.7503849584483626,0.474494373207178,115.0
slp_0.6_64_run_39.txt,0.2807650650971153,7.103230243631797,0.777755295661489,0.4829470678868084,99.0
slp_0.6_64_run_4.txt,0.26447227250041994,6.703326925605879,0.7181845725321524,0.46828355454978254,125.0
slp_0.6_64_run_40.txt,0.26243046322780667,6.3263055244203725,0.7254788868126073,0.4664459262044305,113.0
slp_0.6_64_run_41.txt,0.31309216295324405,13.485777309962588,0.9786877561368813,0.5120414559573241,78.0
slp_0.6_64_run_42.txt,0.26723692519402165,6.5519544273566215,0.7398624035379013,0.4707717419740238,112.0
slp_0.6_64_run_43.txt,0.26482162269618414,6.410164704237554,0.7246239433975037,0.4685979697259701,107.0
slp_0.6_64_run_44.txt,0.23962579470539921,6.0252063925893555,0.6853939469386325,0.4459217245342637,138.0
slp_0.6_64_run_45.txt,0.281363002633369,7.763786019619079,0.7982899295752072,0.4834852116694366,93.0
slp_0.6_64_run_46.txt,0.2762041390820174,7.4582943742832475,0.7681118109713956,0.47884223447322016,107.0
slp_0.6_64_run_47.txt,0.2651498017109747,6.578192356036572,0.7345174253970637,0.46889333083928175,110.0
slp_0.6_64_run_48.txt,0.27396069231281306,6.287913000315449,0.7323972792059016,0.4768231323809362,104.0
slp_0.6_64_run_49.txt,0.2754422353880086,7.127396415928578,0.7612727892166568,0.4781565211486123,106.0
slp_0.6_64_run_5.txt,0.2800819574941332,7.115275075616823,0.7602735277611701,0.48233227104412446,105.0
slp_0.6_64_run_50.txt,0.2814541653706534,7.70215291026738,0.7850426710564723,0.4835672581329924,101.0
slp_0.6_64_run_51.txt,0.29256831137949424,7.211177337071328,0.7815121224587325,0.49356998954094955,96.0
slp_0.6_64_run_52.txt,0.27631683310294586,7.28377001149666,0.7576069190570397,0.4789436590920557,111.0
slp_0.6_64_run_53.txt,0.30745745074670794,11.219061029097531,0.9183581253577637,0.5069702149714417,83.0
slp_0.6_64_run_54.txt,0.2968689819974819,7.108322588324056,0.771786297506096,0.4974405930971382,97.0
slp_0.6_64_run_55.txt,0.2806011066365195,7.596291351742446,0.781205128967893,0.482799505272272,99.0
slp_0.6_64_run_56.txt,0.25790204777229514,6.335878932045736,0.7073576733898923,0.4623703522944702,122.0
slp_0.6_64_run_57.txt,0.2556272354273674,6.293605873754382,0.7275845232679418,0.46032302118403523,106.0
slp_0.6_64_run_58.txt,0.25887659409903585,5.9450572800543995,0.698748914484528,0.46324744398853657,118.0
slp_0.6_64_run_59.txt,0.26653887121675834,6.062046348153382,0.7085746124077978,0.47014349339448724,114.0
slp_0.6_64_run_6.txt,0.26051767378003976,6.85391487918241,0.7337080373055279,0.4647244157014405,116.0
slp_0.6_64_run_60.txt,0.2644521527235052,6.085578495605426,0.710238538893325,0.46826544675055937,113.0
slp_0.6_64_run_61.txt,0.2681358955830375,6.747493012474681,0.7407683036863688,0.4715808153241383,103.0
slp_0.6_64_run_62.txt,0.2675872269392824,6.670571935003256,0.7220979718980409,0.4710870135447587,123.0
slp_0.6_64_run_63.txt,0.25769789811686117,5.975035694033293,0.6906535622098082,0.4621866176045797,130.0
slp_0.6_64_run_64.txt,0.2684128493217032,6.516706955846441,0.7259740724926746,0.4718300736889376,115.0
slp_0.6_64_run_65.txt,0.28560444277920005,7.594471298544736,0.7905278928274256,0.48730250780068474,95.0
slp_0.6_64_run_66.txt,0.2687445119789024,6.930585490304397,0.7514772602410552,0.47212857008041653,101.0
slp_0.6_64_run_67.txt,0.26267348761676806,6.68580873489738,0.7210417438941152,0.46666464815449604,122.0
slp_0.6_64_run_68.txt,0.27107937521324266,7.523003285822172,0.7820947365416405,0.4742299469913229,96.0
slp_0.6_64_run_69.txt,0.2751261533469058,6.767118502753577,0.7380457986213881,0.47787204731162003,113.0
slp_0.6_64_run_7.txt,0.2719045278307187,7.220651829396074,0.7558414907437081,0.4749725843470516,104.0
slp_0.6_64_run_70.txt,0.25055719553176337,6.263630774774653,0.7061427243214664,0.45575998527799166,120.0
slp_0.6_64_run_71.txt,0.28195171990283613,7.235908652363843,0.7805325698300403,0.48401505721195726,93.0
slp_0.6_64_run_72.txt,0.24791537670836625,6.17889982624098,0.6923858016116464,0.45338234833693414,128.0
slp_0.6_64_run_73.txt,0.2671303923467404,6.340586255298097,0.7144656083203726,0.47067586241147086,117.0
slp_0.6_64_run_74.txt,0.2958364210924874,7.740581269253754,0.7837876563881181,0.49651128828264324,99.0
slp_0.6_64_run_75.txt,0.27133211649011657,6.22697369431674,0.7181123986582316,0.47445741414050935,112.0
slp_0.6_64_run_76.txt,0.28767422833632494,6.461125966575332,0.7280294982019737,0.4891653148020969,112.0
slp_0.6_64_run_77.txt,0.2775488977048004,6.689935346911591,0.7342179066600427,0.4800525172337251,117.0
slp_0.6_64_run_78.txt,0.27051648725948063,6.731128372001461,0.7380788721499865,0.473723347832937,107.0
slp_0.6_64_run_79.txt,0.2723825513946816,7.124713993495457,0.7638029685663623,0.4754028055546178,101.0
slp_0.6_64_run_8.txt,0.2537134340548006,6.698961280472204,0.7370358414202802,0.4586005999487248,109.0
slp_0.6_64_run_80.txt,0.27511735261678105,6.373210229790482,0.7243055306006903,0.4778641266545074,114.0
slp_0.6_64_run_81.txt,0.265928354422426,5.499912906650417,0.6755113429140025,0.46959402827958807,124.0
slp_0.6_64_run_82.txt,0.3093445250252049,11.573297902534419,0.9258941171318966,0.5086685818220891,84.0
