file,CEasy,B,n,CE_l,BN_learn
slp_0.3_64_run_0.txt,0.264182237281563,4.852988917610879,0.7435165369508558,0.46802252285281143,68.0
slp_0.3_64_run_1.txt,0.27419276957665023,5.490691467926245,0.7935613317245805,0.4770320019183898,60.0
slp_0.3_64_run_10.txt,0.2759853728456063,5.334024747088051,0.8016581412737241,0.4786453448604502,53.0
slp_0.3_64_run_11.txt,0.26879903667766947,4.962550042467595,0.7667102370646648,0.4721776423093069,64.0
slp_0.3_64_run_12.txt,0.3039894971586016,10.184033278899385,0.9903562748739553,0.5038490567421459,56.0
slp_0.3_64_run_13.txt,0.27901732333307067,6.200261633310444,0.8539304615423147,0.48137410029916805,57.0
slp_0.3_64_run_14.txt,0.28067984444252514,6.359104053266174,0.8437579576831329,0.482870369297677,59.0
slp_0.3_64_run_15.txt,0.2719614156525462,5.526242949903615,0.7817977956922978,0.47502378338669615,63.0
slp_0.3_64_run_16.txt,0.2700880998455983,5.4033601272647225,0.7926849884993172,0.47333779916044305,60.0
slp_0.3_64_run_17.txt,0.24929031390224432,5.208818820649331,0.7451691974070248,0.45461979181142453,71.0
slp_0.3_64_run_18.txt,0.37905601229804364,9.620951291654967,1.6841509200618687,0.571408920367644,38.0
slp_0.3_64_run_19.txt,0.28183129394506534,6.246246367480335,0.8469695182025994,0.4839066738499631,56.0
slp_0.3_64_run_2.txt,0.26545861854642294,5.315271428261436,0.7705183427067008,0.4691712659911851,65.0
slp_0.3_64_run_20.txt,0.28347680301447153,1.329207287954881,0.5194938106856989,0.48538763201242907,57.0
slp_0.3_64_run_21.txt,0.2861554143697369,6.377758200562522,0.8499864183211108,0.48779838223216765,56.0
slp_0.3_64_run_22.txt,0.2675019649219902,4.583892612572638,0.7455776746333158,0.47101027772919557,60.0
slp_0.3_64_run_23.txt,0.28251120338028257,5.9897500607447025,0.8243945162804931,0.48451859234165906,56.0
slp_0.3_64_run_24.txt,0.29675647664711124,6.3762817215294305,0.8624175406635453,0.49733933828180477,54.0
slp_0.3_64_run_25.txt,0.2833040680635899,5.373981204566835,0.7961421965549147,0.48523217055663515,59.0
slp_0.3_64_run_26.txt,0.25188444088336037,5.010140928320195,0.7433400926322883,0.4569545060944289,73.0
slp_0.3_64_run_27.txt,0.2874399990717481,6.705366106423027,0.8715639669959863,0.4889545084639777,57.0
slp_0.3_64_run_28.txt,0.28725444345994045,6.146389084452142,0.855657713903216,0.48878750841335106,55.0
slp_0.3_64_run_29.txt,0.2673280848819791,5.264728614516545,0.7873154068326025,0.4708537856931858,59.0
slp_0.3_64_run_3.txt,0.2736751543746487,5.384891429847604,0.7862627293368101,0.47656614823658816,63.0
slp_0.3_64_run_30.txt,0.2716095985650222,5.505130109160705,0.7991401587209661,0.4747071480079246,65.0
slp_0.3_64_run_31.txt,0.2993311316024491,6.450195632815847,0.869993037090799,0.4996565277416085,54.0
slp_0.3_64_run_32.txt,0.25593069126744594,5.446246792940146,0.7692744723399408,0.46059613144010614,71.0
slp_0.3_64_run_33.txt,0.3552364796374685,0.23156663277112965,0.5415112354754682,0.5499713409731262,39.0
slp_0.3_64_run_34.txt,0.2774307707177426,5.366365992308609,0.7994045393645066,0.47994620294537316,56.0
slp_0.3_64_run_35.txt,0.3016121020679601,7.486762847564831,0.9168508260639753,0.5017094011605685,54.0
slp_0.3_64_run_36.txt,0.29607382765782914,7.164789165218288,0.8928312271180114,0.4967249541914509,52.0
slp_0.3_64_run_37.txt,0.2865377620469787,5.995399368153298,0.8417563739508128,0.48814249514168506,53.0
slp_0.3_64_run_38.txt,0.29125014590983467,7.061110471619115,0.887388960061376,0.4923836406182558,57.0
slp_0.3_64_run_39.txt,0.2844064451653454,6.092885515325719,0.8451479153994716,0.4862243099482153,57.0
slp_0.3_64_run_4.txt,0.255557498731119,4.936911750756612,0.7529098260817437,0.4602602581574118,64.0
slp_0.3_64_run_40.txt,0.30745090234646394,9.867673143738987,0.9826522482483107,0.506964321411222,54.0
slp_0.3_64_run_41.txt,0.259812725829806,5.130059335318515,0.7597482875293191,0.46408996254623003,63.0
slp_0.3_64_run_42.txt,0.25662433924767214,4.572421728579911,0.7236041302663074,0.46122041462230956,67.0
slp_0.3_64_run_43.txt,0.3070699672792111,11.330647648517767,1.0201590407437506,0.5066214798506947,56.0
slp_0.3_64_run_44.txt,0.2633468592795569,4.721157599996917,0.7498418675024181,0.467270682651006,57.0
slp_0.3_64_run_45.txt,0.28075660623263937,6.579740716954385,0.8605685632873818,0.48293945490878,56.0
slp_0.3_64_run_46.txt,0.29065874134025216,6.009863461388154,0.8389490231261099,0.4918513765056314,59.0
slp_0.3_64_run_47.txt,0.2750441124196341,5.642924439303531,0.7991570499370368,0.47779821047707505,66.0
slp_0.3_64_run_48.txt,0.27562179650502405,6.103660273653055,0.8268953325724626,0.478318126153926,63.0
slp_0.3_64_run_49.txt,0.38655552671364346,9.79327154751214,2.3383627766153294,0.5781584833416835,38.0
slp_0.3_64_run_5.txt,0.2825418867315786,5.248471550409473,0.8011510422285685,0.4845462073578253,54.0
slp_0.3_64_run_50.txt,0.28570304596487006,6.584440905239353,0.8524294851868246,0.48739125066778755,58.0
slp_0.3_64_run_51.txt,0.30072963255803997,8.40998330655962,0.9538265505711536,0.5009151786016408,54.0
slp_0.3_64_run_52.txt,0.27111407314035396,4.884011316483972,0.7651829516411062,0.4742611751257233,58.0
slp_0.3_64_run_53.txt,0.260795238610598,5.014585004377792,0.7502278022892628,0.4649742240489425,64.0
slp_0.3_64_run_54.txt,0.27963691271579805,6.21189671620892,0.845356880229784,0.48193173074362283,56.0
slp_0.3_64_run_55.txt,0.3019359940006193,9.429284321624543,0.975177211732227,0.502000903899962,51.0
slp_0.3_64_run_56.txt,0.2848027224050269,6.863340692520204,0.8748750609388969,0.48658095946392876,58.0
slp_0.3_64_run_57.txt,0.2627160534593692,5.416294806147359,0.7860399816876429,0.46670295741283674,62.0
slp_0.3_64_run_58.txt,0.27894552606814677,5.928393242556284,0.829339991428178,0.4813094827607365,56.0
slp_0.3_64_run_59.txt,0.30506213314663766,6.274613179274635,0.8886346945394101,0.5048144291313785,47.0
slp_0.3_64_run_6.txt,0.26229228467948373,5.1620598256855725,0.7658603973441376,0.46632156551094006,67.0
slp_0.3_64_run_60.txt,0.2721632231840044,5.045816976995965,0.7732178685539144,0.4752054101650087,58.0
slp_0.3_64_run_61.txt,0.38217426126808596,8.913232618059762,2.285624377692998,0.5742153444406819,37.0
slp_0.3_64_run_62.txt,0.24989096057014026,5.080547873058505,0.7398654499975865,0.45516037381253094,72.0
slp_0.3_64_run_63.txt,0.2177796802542246,2.593032947515339,0.5436269189506177,0.42626022152820675,84.0
slp_0.3_64_run_64.txt,0.28947971353842894,6.581614837771699,0.857855326479646,0.4907902514839906,57.0
slp_0.3_64_run_65.txt,0.29165920669062606,7.237157499144109,0.8793058449859703,0.4927517953209679,54.0
slp_0.3_64_run_66.txt,0.2675329032110981,5.630103278118693,0.8024840513249903,0.47103812218939267,63.0
slp_0.3_64_run_67.txt,0.2742744888282212,4.937549037121681,0.7627509287442648,0.47710554924480353,64.0
slp_0.3_64_run_68.txt,0.30308517061073664,9.796528598234989,0.9872227707651458,0.5030351628490677,51.0
slp_0.3_64_run_69.txt,0.20149835292253082,2.631189272160328,0.5439651246202082,0.4116070269296821,91.0
slp_0.3_64_run_7.txt,0.2788937622817119,5.965610129442966,0.8268517988453745,0.4812628953529454,56.0
slp_0.3_64_run_70.txt,0.3168280270197629,10.68598648951885,1.0171077331831881,0.5154037336171913,52.0
slp_0.3_64_run_71.txt,0.25806721134633037,5.244655436984324,0.7618265179500887,0.46251899951110187,72.0
slp_0.3_64_run_72.txt,0.30715359398041764,8.284820665239334,0.9542999598395746,0.5066967438817804,48.0
slp_0.3_64_run_73.txt,0.2736546250574422,5.632420546424822,0.8071772777643829,0.4765476718511026,60.0
slp_0.3_64_run_74.txt,0.26534682195405296,4.988024759905785,0.7670501018087136,0.46907064905805207,58.0
slp_0.3_64_run_75.txt,0.2680133739966792,5.340376893971765,0.7824683844790942,0.4714705458964159,62.0
