Batch_Number,Avg_CE_Train,Avg_Accuracy,Avg_CE_Test,Num_Runs
0,,9.02,2.402526,100
1,2.401246,31.5184,2.04177,100
2,2.049051,47.8834,1.772352,100
3,1.783253,57.8601,1.56621,100
4,1.5817089999999998,62.587799999999994,1.4063229999999998,100
5,1.423049,66.7174,1.280292,100
6,1.2998230000000002,69.39569999999999,1.176727,100
7,1.1966679999999998,71.8094,1.092714,100
8,1.114229,73.7435,1.020525,100
9,1.042212,75.2968,0.960843,100
10,0.983343,76.76050000000001,0.9086270000000001,100
11,0.9312609999999999,77.842,0.864616,100
12,0.8875709999999999,78.89569999999999,0.825477,100
13,0.848592,79.6589,0.792443,100
14,0.815597,80.4453,0.7625109999999999,100
15,0.7857999999999999,81.04939999999999,0.736583,100
16,0.7597750000000001,81.7787,0.71224,100
17,0.735513,82.2849,0.690807,100
18,0.7139709999999999,82.9658,0.6703830000000001,100
19,0.693559,83.4022,0.652118,100
20,0.675207,84.0218,0.634811,100
21,0.6578459999999999,84.3665,0.619077,100
22,0.642025,84.9101,0.604278,100
23,0.627135,85.19139999999999,0.590618,100
24,0.613394,85.6485,0.577864,100
25,0.600502,85.8967,0.565936,100
26,0.588503,86.2732,0.554859,100
27,0.5772590000000001,86.4795,0.544401,100
28,0.566732,86.81299999999999,0.534739,100
29,0.556874,86.97399999999999,0.525521,100
30,0.547594,87.25059999999999,0.517033,100
31,0.538894,87.38799999999999,0.508865,100
32,0.530663,87.6183,0.501361,100
33,0.522929,87.73,0.494071,100
34,0.5155810000000001,87.9349,0.487392,100
35,0.50866,88.0206,0.48084299999999996,100
36,0.5020479999999999,88.19120000000001,0.47484699999999996,100
37,0.49581600000000003,88.2658,0.468929,100
38,0.489838,88.41069999999999,0.46352400000000005,100
39,0.484179,88.47879999999999,0.458143,100
40,0.478748,88.60790000000001,0.453239,100
41,0.473588,88.6732,0.448349,100
42,0.46864400000000006,88.7701,0.44389,100
43,0.463926,88.829,0.439433,100
44,0.459422,88.9128,0.43538699999999997,100
45,0.455115,88.94940000000001,0.43134700000000004,100
46,0.45102400000000004,89.0298,0.42769199999999996,100
47,0.44710900000000003,89.06030000000001,0.424065,100
48,0.443436,89.12289999999999,0.42082,100
49,0.439934,89.1376,0.417639,100
50,0.43670499999999995,89.182,0.41485999999999995,100
51,0.433649,89.18379999999999,0.412154,100
52,0.430909,89.2075,0.409867,100
53,0.428328,89.1927,0.407639,100
54,0.4261,89.1865,0.40586,100
55,0.423994,89.16950000000001,0.40409399999999995,100
56,0.422246,89.161,0.40275999999999995,100
57,0.42058300000000004,89.1293,0.40132100000000004,100
58,0.419176,89.1018,0.40025799999999995,100
59,0.417801,89.0745,0.398982,100
60,0.416547,89.04540000000001,0.398023,100
61,0.41529200000000005,89.0224,0.39673,100
62,0.414028,89.0008,0.39567,100
63,0.41269,88.9947,0.39419,100
64,0.41125100000000003,88.9907,0.392966,100
65,0.409734,88.99430000000001,0.391256,100
66,0.408091,89.01299999999999,0.389846,100
67,0.40639600000000003,89.0261,0.387929,100
68,0.40455599999999997,89.0624,0.38630899999999996,100
69,0.40265999999999996,89.1011,0.384225,100
70,0.40065399999999995,89.1435,0.38246699999999995,100
71,0.398615,89.18260000000001,0.38029,100
72,0.39651800000000004,89.2383,0.378438,100
73,0.394392,89.28379999999999,0.376203,100
74,0.39224200000000004,89.34110000000001,0.374343,100
75,0.390108,89.3938,0.37211799999999995,100
76,0.38795999999999997,89.4448,0.370304,100
77,0.385868,89.5095,0.368094,100
78,0.383743,89.5527,0.36634500000000003,100
79,0.381712,89.617,0.364199,100
80,0.37963500000000006,89.65719999999999,0.362522,100
81,0.37769199999999997,89.72129999999999,0.360497,100
82,0.37571899999999997,89.7666,0.35891399999999996,100
83,0.373895,89.82260000000001,0.35707900000000004,100
84,0.372057,89.86040000000001,0.35558,100
85,0.370363,89.91290000000001,0.353928,100
86,0.36867300000000003,89.94200000000001,0.35249,100
87,0.367071,89.9956,0.351012,100
88,0.365529,90.01790000000001,0.34964100000000004,100
89,0.364018,90.0715,0.34830300000000003,100
90,0.362592,90.09209999999999,0.347018,100
91,0.36117399999999994,90.1375,0.345812,100
92,0.359872,90.15700000000001,0.34462499999999996,100
93,0.358569,90.19940000000001,0.34354100000000004,100
94,0.35737900000000006,90.2185,0.34246099999999996,100
95,0.356187,90.2551,0.34149300000000005,100
96,0.35509799999999997,90.26549999999999,0.340511,100
97,0.35401200000000005,90.29889999999999,0.33965,100
98,0.35302900000000004,90.3055,0.33877,100
99,0.352047,90.3374,0.33799500000000005,100
100,0.351158,90.344,0.337214,100
101,0.350268,90.3674,0.336522,100
102,0.349461,90.37610000000001,0.33582700000000004,100
103,0.34865,90.3961,0.335204,100
104,0.347926,90.3991,0.334581,100
105,0.34718499999999997,90.41879999999999,0.334039,100
106,0.346526,90.42040000000001,0.333474,100
107,0.34586,90.4413,0.33299100000000004,100
108,0.34525799999999995,90.43809999999999,0.332478,100
109,0.344636,90.45649999999999,0.332027,100
110,0.344078,90.4611,0.33155500000000004,100
111,0.34348999999999996,90.4739,0.331137,100
112,0.342977,90.4725,0.33070700000000003,100
113,0.342413,90.494,0.33030299999999996,100
114,0.341924,90.48610000000001,0.329899,100
115,0.341393,90.5111,0.329517,100
116,0.340917,90.5017,0.329133,100
117,0.340405,90.5264,0.328755,100
118,0.33994199999999997,90.51610000000001,0.328386,100
119,0.339445,90.5433,0.328021,100
120,0.339005,90.52709999999999,0.327674,100
121,0.338515,90.5555,0.327302,100
122,0.338083,90.541,0.32696800000000004,100
123,0.33759999999999996,90.568,0.326616,100
124,0.337174,90.5572,0.326284,100
125,0.3367,90.5838,0.325937,100
126,0.33628300000000005,90.5677,0.32561300000000004,100
127,0.335819,90.59909999999999,0.32527,100
128,0.335415,90.5842,0.324961,100
129,0.33495600000000003,90.6156,0.324624,100
130,0.33456600000000003,90.6017,0.324325,100
131,0.33412,90.6313,0.324012,100
132,0.33374699999999996,90.613,0.32372599999999996,100
133,0.333307,90.64290000000001,0.323416,100
134,0.332949,90.62889999999999,0.32313600000000003,100
135,0.332519,90.655,0.322843,100
136,0.33216999999999997,90.6458,0.322579,100
137,0.331753,90.671,0.32230200000000003,100
138,0.33142499999999997,90.65620000000001,0.32205,100
139,0.331025,90.6808,0.321787,100
140,0.33070700000000003,90.6725,0.32154400000000005,100
141,0.330313,90.6918,0.32130499999999995,100
142,0.330021,90.6873,0.32106700000000005,100
143,0.329635,90.704,0.320843,100
144,0.329362,90.69969999999999,0.320623,100
145,0.32900599999999997,90.7164,0.320419,100
146,0.328733,90.7069,0.32020699999999996,100
147,0.328393,90.7295,0.320019,100
148,0.328136,90.7199,0.319822,100
149,0.327805,90.7411,0.319652,100
150,0.32757,90.7296,0.319461,100
151,0.32725000000000004,90.7475,0.319301,100
152,0.327027,90.73700000000001,0.319125,100
153,0.326734,90.7544,0.318982,100
154,0.326519,90.738,0.318822,100
155,0.326231,90.76129999999999,0.318689,100
156,0.32602400000000004,90.7453,0.31854,100
157,0.325763,90.7694,0.31841,100
158,0.32555999999999996,90.75219999999999,0.318276,100
159,0.325307,90.7756,0.31816099999999997,100
160,0.32512500000000005,90.7583,0.318036,100
161,0.32488,90.78280000000001,0.317927,100
162,0.324705,90.76700000000001,0.317824,100
163,0.32447899999999996,90.7903,0.31771699999999997,100
164,0.324312,90.77159999999999,0.317621,100
165,0.324092,90.7934,0.317531,100
166,0.323936,90.77680000000001,0.317446,100
167,0.32372700000000004,90.79690000000001,0.317361,100
168,0.32358800000000004,90.77969999999999,0.317285,100
169,0.32338900000000004,90.79950000000001,0.317211,100
170,0.323265,90.7844,0.317146,100
171,0.323068,90.7993,0.31709600000000004,100
172,0.32296199999999997,90.78280000000001,0.31702600000000003,100
173,0.322774,90.8039,0.316991,100
174,0.32268399999999997,90.78469999999999,0.31690799999999997,100
175,0.32249,90.8064,0.316889,100
176,0.3224,90.786,0.316816,100
177,0.322208,90.81219999999999,0.316792,100
178,0.322129,90.7876,0.31671499999999997,100
179,0.321937,90.8152,0.316696,100
180,0.32075,90.86000000000001,0.3079,2
181,0.31855,90.82,0.31889999999999996,2
182,0.32005,90.86,0.3074,2
183,0.3179,90.84,0.3183,2
184,0.31930000000000003,90.885,0.30685,2
185,0.31725000000000003,90.86,0.31775,2
186,0.3186,90.885,0.30635,2
187,0.31665,90.875,0.31725000000000003,2
188,0.31795,90.905,0.30595,2
189,0.31605,90.88499999999999,0.31685,2
190,0.31745,90.91499999999999,0.30569999999999997,2
191,0.3156,90.89500000000001,0.3166,2
192,0.317,90.93,0.30545,2
193,0.31525000000000003,90.91,0.3165,2
194,0.31679999999999997,90.94,0.30545,2
195,0.31505,90.895,0.3165,2
196,0.31665,90.975,0.3056,2
197,0.315,90.84,0.31675,2
198,0.31679999999999997,90.97999999999999,0.3059,2
199,0.31515,90.805,0.3171,2
