Run,Batch_Number,Fitted_CE,A,B,n
slp_1.0_1024_run_10.txt,33,2.3,2.3,0.0,0.5
slp_1.0_1024_run_10.txt,34,2.3,2.3,0.0,0.5
slp_1.0_1024_run_10.txt,35,2.3,2.3,0.0,0.5
slp_1.0_1024_run_10.txt,36,2.3,2.3,0.0,0.5
slp_1.0_1024_run_10.txt,37,2.3,2.3,0.0,0.5
slp_1.0_1024_run_10.txt,38,2.3,2.3,0.0,0.5
slp_1.0_1024_run_10.txt,39,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,0,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,1,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,2,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,3,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,4,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,5,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,6,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,7,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,8,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,9,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,10,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,11,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,12,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,13,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,14,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,15,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,16,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,17,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,18,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,19,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,20,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,21,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,22,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,23,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,24,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,25,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,26,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,27,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,28,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,29,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,30,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,31,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,32,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,33,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,34,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,35,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,36,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,37,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,38,2.3,2.3,0.0,0.5
slp_1.0_1024_run_11.txt,39,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,0,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,1,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,2,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,3,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,4,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,5,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,6,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,7,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,8,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,9,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,10,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,11,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,12,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,13,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,14,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,15,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,16,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,17,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,18,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,19,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,20,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,21,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,22,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,23,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,24,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,25,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,26,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,27,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,28,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,29,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,30,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,31,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,32,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,33,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,34,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,35,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,36,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,37,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,38,2.3,2.3,0.0,0.5
slp_1.0_1024_run_12.txt,39,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,0,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,1,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,2,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,3,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,4,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,5,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,6,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,7,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,8,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,9,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,10,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,11,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,12,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,13,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,14,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,15,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,16,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,17,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,18,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,19,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,20,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,21,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,22,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,23,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,24,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,25,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,26,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,27,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,28,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,29,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,30,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,31,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,32,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,33,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,34,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,35,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,36,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,37,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,38,2.3,2.3,0.0,0.5
slp_1.0_1024_run_13.txt,39,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,0,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,1,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,2,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,3,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,4,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,5,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,6,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,7,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,8,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,9,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,10,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,11,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,12,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,13,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,14,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,15,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,16,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,17,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,18,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,19,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,20,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,21,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,22,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,23,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,24,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,25,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,26,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,27,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,28,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,29,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,30,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,31,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,32,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,33,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,34,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,35,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,36,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,37,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,38,2.3,2.3,0.0,0.5
slp_1.0_1024_run_14.txt,39,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,0,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,1,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,2,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,3,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,4,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,5,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,6,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,7,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,8,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,9,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,10,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,11,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,12,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,13,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,14,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,15,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,16,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,17,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,18,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,19,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,20,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,21,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,22,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,23,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,24,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,25,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,26,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,27,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,28,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,29,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,30,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,31,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,32,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,33,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,34,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,35,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,36,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,37,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,38,2.3,2.3,0.0,0.5
slp_1.0_1024_run_15.txt,39,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,0,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,1,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,2,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,3,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,4,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,5,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,6,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,7,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,8,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,9,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,10,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,11,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,12,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,13,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,14,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,15,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,16,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,17,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,18,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,19,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,20,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,21,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,22,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,23,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,24,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,25,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,26,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,27,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,28,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,29,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,30,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,31,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,32,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,33,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,34,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,35,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,36,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,37,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,38,2.3,2.3,0.0,0.5
slp_1.0_1024_run_16.txt,39,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,0,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,1,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,2,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,3,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,4,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,5,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,6,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,7,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,8,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,9,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,10,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,11,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,12,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,13,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,14,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,15,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,16,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,17,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,18,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,19,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,20,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,21,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,22,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,23,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,24,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,25,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,26,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,27,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,28,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,29,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,30,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,31,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,32,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,33,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,34,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,35,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,36,2.3,2.3,0.0,0.5
slp_1.0_1024_run_17.txt,37,2.3,2.3,0.0,0.5
