Batch_Number,Avg_CE_Train,Avg_Accuracy,Avg_CE_Test,Num_Runs
0,,9.02,2.3196,100
1,2.3179730000000003,14.0298,2.280649,100
2,2.277177,19.0946,2.242038,100
3,2.24837,24.4082,2.204592,100
4,2.209329,29.9811,2.167323,100
5,2.17104,34.3638,2.1319,100
6,2.137676,38.2174,2.097023,100
7,2.095532,41.3921,2.063944,100
8,2.06889,44.03189999999999,2.0320769999999997,100
9,2.0334540000000003,46.5558,2.00106,100
10,2.011974,48.3694,1.971258,100
11,1.978099,50.497,1.941912,100
12,1.950562,52.3138,1.9130619999999998,100
13,1.9246790000000003,53.705299999999994,1.886338,100
14,1.8981409999999999,54.7178,1.859854,100
15,1.868304,55.7235,1.834449,100
16,1.848876,56.478699999999996,1.8103380000000002,100
17,1.807251,57.0555,1.7870009999999998,100
18,1.7993080000000001,57.8797,1.763956,100
19,1.7766579999999998,58.8084,1.741208,100
20,1.75346,59.5742,1.719709,100
21,1.733759,59.9916,1.699128,100
22,1.713032,60.6059,1.6786770000000002,100
23,1.691397,60.951899999999995,1.659503,100
24,1.674145,61.538599999999995,1.6406800000000001,100
25,1.645932,61.8932,1.6216810000000002,100
26,1.6381890000000001,62.5662,1.603814,100
27,1.6159080000000001,62.8154,1.5865010000000002,100
28,1.599033,63.3504,1.5694489999999999,100
29,1.5913890000000002,63.6926,1.5530410000000001,100
30,1.564575,64.0005,1.5369030000000001,100
31,1.547895,64.24470000000001,1.5216589999999999,100
32,1.5389160000000002,64.6203,1.5064199999999999,100
33,1.53545,64.93270000000001,1.4920529999999999,100
34,1.503907,65.1599,1.477832,100
35,1.493176,65.4767,1.463759,100
36,1.490882,65.7619,1.450429,100
37,1.479658,65.9393,1.437971,100
38,1.449691,66.3518,1.424752,100
39,1.4454839999999998,66.5552,1.412338,100
40,1.434728,66.7668,1.400626,100
41,1.4290709999999998,66.9924,1.388679,100
42,1.4049,67.1397,1.377272,100
43,1.403786,67.34440000000001,1.366153,100
44,1.394504,67.4546,1.35562,100
45,1.3700020000000002,67.67869999999999,1.3447479999999998,100
46,1.3632900000000001,67.8678,1.334158,100
47,1.354544,67.9284,1.3245879999999999,100
48,1.3571,68.11449999999999,1.314718,100
49,1.357363,68.3419,1.3050389999999998,100
50,1.31778,68.54050000000001,1.2953389999999998,100
51,1.311111,68.7643,1.285951,100
52,1.31298,68.911,1.2770359999999998,100
53,1.3118960000000002,69.1174,1.26831,100
54,1.2791249999999998,69.2026,1.259861,100
55,1.2651080000000001,69.2983,1.251589,100
56,1.272955,69.4757,1.2428,100
57,1.268281,69.5899,1.235255,100
58,1.240333,69.697,1.2276420000000001,100
59,1.264249,69.8443,1.219825,100
60,1.249852,69.9682,1.212178,100
61,1.245366,70.04729999999999,1.204949,100
62,1.226643,70.1763,1.19771,100
63,1.206335,70.2962,1.190501,100
64,1.215466,70.3614,1.183924,100
65,1.183024,70.5042,1.176831,100
66,1.200081,70.6058,1.170322,100
67,1.19269,70.7001,1.163674,100
68,1.180796,70.7124,1.157526,100
69,1.184774,70.86489999999999,1.151335,100
70,1.186394,70.9883,1.145376,100
71,1.164456,71.0865,1.138953,100
72,1.166251,71.1836,1.1332600000000002,100
73,1.167792,71.3074,1.127458,100
74,1.150526,71.3912,1.12194,100
75,1.1339730000000001,71.4778,1.116107,100
76,1.1396439999999999,71.4972,1.110569,100
77,1.140367,71.6186,1.105353,100
78,1.134079,71.6952,1.099915,100
79,1.154183,71.79729999999999,1.094776,100
