Batch_Number,Avg_CE_Train,Avg_Accuracy,Avg_CE_Test,Num_Runs
0,,9.02,2.3649709999999997,100
1,2.363311,25.0229,2.15265,100
2,2.155058,41.2301,1.9711109999999998,100
3,1.976448,52.192299999999996,1.811919,100
4,1.818048,59.9029,1.6711169999999997,100
5,1.6854820000000001,64.92739999999999,1.5516040000000002,100
6,1.567222,68.3822,1.447683,100
7,1.4629990000000002,71.0552,1.357709,100
8,1.378585,73.1001,1.27979,100
9,1.294446,74.6722,1.212047,100
10,1.232515,75.9414,1.153421,100
11,1.172471,76.82430000000001,1.1006099999999999,100
12,1.1188200000000001,77.8901,1.0549460000000002,100
13,1.077699,78.4841,1.014204,100
14,1.0379019999999999,79.2358,0.976854,100
15,1.00065,79.8276,0.943438,100
16,0.965279,80.4808,0.913175,100
17,0.9412900000000001,80.8784,0.88631,100
18,0.910181,81.2749,0.8618720000000001,100
19,0.8875759999999999,81.631,0.8389329999999999,100
20,0.865745,82.0828,0.8179569999999999,100
21,0.8416710000000001,82.28200000000001,0.798955,100
22,0.826145,82.6798,0.780381,100
23,0.8095019999999999,82.94760000000001,0.763698,100
24,0.7888240000000001,83.26799999999999,0.7477079999999999,100
25,0.773129,83.5093,0.732764,100
26,0.7586849999999999,83.7235,0.7192230000000001,100
27,0.743535,83.84379999999999,0.706465,100
28,0.734032,84.087,0.6940510000000001,100
29,0.721217,84.2418,0.682941,100
30,0.708681,84.5027,0.6718890000000001,100
31,0.697194,84.5951,0.6615770000000001,100
32,0.6900379999999999,84.8092,0.651419,100
33,0.679629,84.8532,0.642941,100
34,0.667116,85.05040000000001,0.633664,100
35,0.660655,85.2271,0.625075,100
36,0.647073,85.2933,0.616677,100
37,0.643061,85.45530000000001,0.608984,100
38,0.633867,85.5279,0.601868,100
39,0.626629,85.6358,0.594822,100
40,0.617217,85.7948,0.587686,100
41,0.6125079999999999,85.8568,0.5814330000000001,100
42,0.603736,85.9755,0.57482,100
43,0.596685,86.0838,0.568711,100
44,0.593428,86.1415,0.5629719999999999,100
45,0.588006,86.21870000000001,0.55749,100
46,0.578529,86.3575,0.551412,100
