Batch_Number,Avg_CE_Train,Avg_Accuracy,Avg_CE_Test,Num_Runs
0,,9.02,2.316785,100
1,2.316227,16.5722,2.262924,100
2,2.262907,24.918400000000002,2.2113,100
3,2.21364,32.9198,2.1616560000000002,100
4,2.163041,39.692800000000005,2.114051,100
5,2.118008,45.0528,2.068168,100
6,2.072466,49.3609,2.023911,100
7,2.029744,52.468199999999996,1.981397,100
8,1.989333,54.696999999999996,1.9408070000000002,100
9,1.948342,56.4512,1.901825,100
10,1.910662,58.2299,1.864226,100
11,1.8734639999999998,59.4117,1.828467,100
12,1.8375569999999999,60.5264,1.793893,100
13,1.8050579999999998,61.3107,1.760977,100
14,1.77286,62.173500000000004,1.7293029999999998,100
15,1.740045,62.956,1.698799,100
16,1.7123439999999999,63.6232,1.669853,100
17,1.680701,64.1405,1.641861,100
18,1.654033,64.70060000000001,1.6150550000000001,100
19,1.628522,65.2206,1.5893000000000002,100
20,1.6044200000000002,65.62020000000001,1.564741,100
21,1.580458,66.0672,1.540991,100
22,1.558303,66.3999,1.518428,100
23,1.534435,66.7527,1.496616,100
24,1.511726,67.1872,1.475655,100
25,1.49604,67.4606,1.45544,100
26,1.470882,67.7303,1.436066,100
27,1.450027,67.9392,1.4173390000000001,100
28,1.4353749999999998,68.2433,1.3993950000000002,100
29,1.417575,68.5332,1.38219,100
30,1.399162,68.79769999999999,1.365405,100
31,1.383792,69.0254,1.349354,100
32,1.3678409999999999,69.2639,1.3337629999999998,100
33,1.3544450000000001,69.4425,1.318849,100
34,1.335467,69.64529999999999,1.3043639999999999,100
35,1.3233920000000001,69.84689999999999,1.290375,100
36,1.3099850000000002,70.0121,1.2769759999999999,100
37,1.2962790000000002,70.2178,1.263876,100
38,1.2838409999999998,70.4043,1.251015,100
39,1.270843,70.5137,1.238741,100
40,1.2588249999999999,70.7285,1.2268729999999999,100
41,1.2465220000000001,70.8872,1.215228,100
42,1.237899,71.0607,1.203996,100
43,1.222073,71.2013,1.193121,100
44,1.212382,71.3432,1.182552,100
45,1.205834,71.477,1.172332,100
46,1.197161,71.6446,1.16246,100
47,1.182834,71.77730000000001,1.152718,100
48,1.1726999999999999,71.9037,1.143251,100
49,1.163739,72.0184,1.13412,100
50,1.155086,72.1291,1.125108,100
51,1.146937,72.2389,1.1164209999999999,100
52,1.13895,72.3524,1.108022,100
53,1.131351,72.4855,1.0997750000000002,100
54,1.125618,72.6234,1.091818,100
55,1.1134950000000001,72.72359999999999,1.08395,100
56,1.107056,72.8272,1.076221,100
57,1.101537,72.9281,1.068745,100
58,1.093002,73.03609999999999,1.061562,100
59,1.086583,73.05,1.054973,100
60,1.075396,73.1681,1.047898,100
61,1.071049,73.2838,1.041015,100
62,1.062329,73.3755,1.034367,100
63,1.055879,73.4811,1.027967,100
64,1.050369,73.5769,1.021747,100
65,1.0414839999999999,73.658,1.01548,100
66,1.03939,73.7615,1.009434,100
67,1.034823,73.8242,1.003616,100
68,1.0271949999999999,73.9242,0.9978579999999999,100
69,1.01869,74.0068,0.9920950000000001,100
70,1.014055,74.0654,0.98649,100
71,1.01366,74.1511,0.9809319999999999,100
72,1.010652,74.2493,0.97552,100
73,1.001495,74.3218,0.970407,100
74,0.9911960000000001,74.3934,0.965409,100
75,0.993493,74.429,0.9603839999999999,100
76,0.984226,74.5395,0.955322,100
77,0.9833029999999999,74.6199,0.950475,100
78,0.974367,74.6684,0.9457840000000001,100
79,0.969033,74.6991,0.941289,100
80,0.9631059999999999,74.7851,0.936547,100
81,0.964803,74.8505,0.9321290000000001,100
82,0.958434,74.9357,0.9278350000000001,100
83,0.953098,75.02640000000001,0.9234359999999999,100
84,0.9491970000000001,75.061,0.919125,100
85,0.942767,75.1161,0.914947,100
86,0.9432240000000001,75.2096,0.9107850000000001,100
87,0.932455,75.2445,0.906771,100
88,0.932565,75.3095,0.9028149999999999,100
89,0.926874,75.37480000000001,0.898888,100
90,0.921169,75.4284,0.895066,100
91,0.9195059999999999,75.48989999999999,0.89142,100
92,0.915533,75.5228,0.887713,100
93,0.913364,75.5983,0.884124,100
94,0.909584,75.6322,0.880586,100
95,0.906761,75.7176,0.8770789999999999,100
96,0.901674,75.7493,0.873673,100
97,0.898126,75.8058,0.870237,100
98,0.892591,75.8709,0.866857,100
99,0.8935339999999999,75.9157,0.86358,100
100,0.8862749999999999,75.9763,0.860343,100
101,0.886751,76.02069999999999,0.85725,100
102,0.884668,76.04899999999999,0.854066,100
103,0.8804770000000001,76.1057,0.851035,100
104,0.873379,76.1487,0.848051,100
105,0.871374,76.1934,0.8450690000000001,100
106,0.870699,76.2496,0.8419840000000001,100
107,0.863459,76.2981,0.839298,100
108,0.864337,76.3348,0.836355,100
109,0.8643550000000001,76.3824,0.833673,100
110,0.8569289999999999,76.4513,0.8309019999999999,100
111,0.8569450000000001,76.4988,0.8281999999999999,100
112,0.8550749999999999,76.535,0.8254739999999999,100
113,0.853416,76.58409999999999,0.822902,100
114,0.850837,76.60510000000001,0.8202769999999999,100
115,0.8507769999999999,76.65140000000001,0.8178409999999999,100
116,0.847167,76.7133,0.815295,100
117,0.842042,76.7444,0.812811,100
118,0.83705,76.7484,0.8108759999999999,100
119,0.837967,76.83279999999999,0.808222,100
120,0.830893,76.8351,0.805793,100
121,0.8244119999999999,76.8938,0.8034439999999999,100
122,0.824669,76.9456,0.8012090000000001,100
123,0.830183,76.9935,0.798913,100
124,0.823349,77.0215,0.796732,100
125,0.82179,77.0601,0.7946219999999999,100
126,0.823084,77.1079,0.792391,100
127,0.815532,77.1295,0.790291,100
128,0.8157030000000001,77.1737,0.78822,100
129,0.814932,77.21300000000001,0.786143,100
130,0.810132,77.2455,0.7841710000000001,100
131,0.808501,77.2714,0.78205,100
132,0.8070390000000001,77.3301,0.780035,100
133,0.8080970000000001,77.3524,0.778139,100
134,0.7989,77.3909,0.7761239999999999,100
135,0.801728,77.4347,0.774167,100
136,0.796338,77.4459,0.772364,100
137,0.7983870000000001,77.4889,0.7706050000000001,100
138,0.8018170000000001,77.5284,0.768819,100
139,0.792461,77.5341,0.767078,100
140,0.793817,77.5638,0.7653310000000001,100
141,0.794505,77.6022,0.763464,100
142,0.792265,77.62440000000001,0.761675,100
143,0.785179,77.6836,0.760031,100
144,0.789272,77.711,0.7584099999999999,100
145,0.78392,77.74770000000001,0.756665,100
146,0.784884,77.76,0.755039,100
147,0.7763110000000001,77.7982,0.753465,100
148,0.7819429999999999,77.8181,0.751847,100
149,0.776536,77.8719,0.750214,100
