Batch_Number,Avg_CE_Train,Avg_Accuracy,Avg_CE_Test,Num_Runs
0,,9.02,2.3662620000000003,100
1,2.364543,25.6683,2.145394,100
2,2.148768,43.8847,1.955501,100
3,1.962635,56.3566,1.788272,100
4,1.798655,63.03060000000001,1.6440620000000001,100
5,1.657105,67.4393,1.521135,100
6,1.53627,70.3032,1.4160030000000001,100
7,1.432963,72.36059999999999,1.3266390000000001,100
8,1.344883,74.0749,1.2493720000000001,100
9,1.2688249999999999,75.31569999999999,1.1829690000000002,100
10,1.20319,76.4803,1.124552,100
11,1.145615,77.3487,1.073748,100
12,1.095227,78.2203,1.02824,100
13,1.050332,78.8641,0.988254,100
14,1.010542,79.5627,0.951898,100
15,0.974619,80.07350000000001,0.919701,100
16,0.9425,80.65220000000001,0.8900579999999999,100
17,0.913172,81.0444,0.863639,100
18,0.8867480000000001,81.5319,0.8390059999999999,100
19,0.862341,81.8569,0.816911,100
20,0.840179,82.2757,0.79605,100
21,0.8194929999999999,82.5516,0.777247,100
22,0.800577,82.9225,0.7593070000000001,100
23,0.782777,83.1446,0.7430629999999999,100
24,0.766403,83.46809999999999,0.727437,100
25,0.75089,83.6815,0.713247,100
26,0.736532,83.9411,0.699494,100
27,0.7228669999999999,84.1512,0.6869500000000001,100
28,0.710162,84.3707,0.674742,100
29,0.698018,84.56280000000001,0.663577,100
30,0.6866639999999999,84.76350000000001,0.652634,100
31,0.67578,84.9436,0.642595,100
32,0.6655580000000001,85.1143,0.632745,100
33,0.655733,85.2757,0.62367,100
34,0.646477,85.42280000000001,0.6147290000000001,100
35,0.637561,85.56639999999999,0.606468,100
36,0.629115,85.69229999999999,0.59832,100
37,0.620968,85.8391,0.5907629999999999,100
38,0.613236,85.944,0.5832999999999999,100
39,0.605756,86.0858,0.576344,100
40,0.598641,86.1599,0.569478,100
41,0.5917439999999999,86.3069,0.56306,100
42,0.585157,86.3651,0.556702,100
43,0.5787680000000001,86.5073,0.5507460000000001,100
44,0.572646,86.5544,0.544838,100
45,0.566708,86.68709999999999,0.539307,100
46,0.561005,86.7317,0.533799,100
