Run,A,B,n,CE_o,CE_L,learn_BN,fitted_at_learn_BN,IPA
slp_0.88_1024_run_0.txt,0.3969317759398526,7.964891625686921,0.6626864815745794,2.302585092994046,0.587497107645272,279.0,0.5872504158043448,0.006147268764690946
slp_0.88_1024_run_1.txt,0.3682073532927807,8.57039276422461,0.6692920240868456,2.302585092994046,0.5616451272629073,288.0,0.5613781304226996,0.006044930436566454
slp_0.88_1024_run_10.txt,0.4269075089444871,8.417310569268754,0.6749868873816114,2.302585092994046,0.6144752673494429,280.0,0.6141173585702283,0.0060289636630164395
slp_0.88_1024_run_11.txt,0.3803700105651262,8.145585094172459,0.6618922533223894,2.302585092994046,0.5725915188080182,287.0,0.5722675691398329,0.006027852174864208
slp_0.88_1024_run_12.txt,0.3809262272590563,7.920243784364289,0.6524991887750748,2.302585092994046,0.5730921138325553,298.0,0.5729544698222289,0.005803667715307015
slp_0.88_1024_run_13.txt,0.3590458969533615,8.645737930966902,0.6861654132267723,2.302585092994046,0.5533998165574299,252.0,0.5530736622049275,0.006941211414431016
slp_0.88_1024_run_14.txt,0.4079715389516369,7.73943951734779,0.6499473593861551,2.302585092994046,0.5974328943558778,301.0,0.5971342574834654,0.005664957470558698
slp_0.88_1024_run_15.txt,0.4164640392385557,8.554349950652796,0.6853597643373346,2.302585092994046,0.6050761446141046,261.0,0.6047338169159132,0.006503865702605139
slp_0.88_1024_run_16.txt,0.3710041792227735,9.073178059496422,0.6848145823710695,2.302585092994046,0.5641622705999008,276.0,0.5638071275929696,0.00629863341447154
slp_0.88_1024_run_17.txt,0.374367341799083,8.586550253234847,0.6696538558004134,2.302585092994046,0.5671891169185792,289.0,0.5670596602692212,0.006004830367043137
slp_0.88_1024_run_18.txt,0.3440503030769796,8.175163797899565,0.6524472663964059,2.302585092994046,0.5399037820686863,304.0,0.5397642718626716,0.0057982937859386826
slp_0.88_1024_run_19.txt,0.3598997313987367,8.300856912452304,0.6578807190205195,2.302585092994046,0.5541682675582675,301.0,0.5537981097357236,0.005808693772211888
slp_0.88_1024_run_2.txt,0.3972708539755374,8.743958184643185,0.6875804422010464,2.302585092994046,0.5878022778773881,261.0,0.5873486557643146,0.006570049100063823
slp_0.88_1024_run_20.txt,0.3548681282755285,9.880953143248997,0.7284388895950168,2.302585092994046,0.5496398247473804,219.0,0.54917450937498,0.00800431629336377
slp_0.88_1024_run_21.txt,0.3963668422342782,8.45745507734047,0.6621185470253256,2.302585092994046,0.5869886673102551,307.0,0.5867042345574648,0.005588261972911371
slp_0.88_1024_run_22.txt,0.4183246513548743,8.37749682537986,0.6638894400567008,2.302585092994046,0.6067506955187913,303.0,0.6065858063469012,0.005596813192987639
slp_0.88_1024_run_23.txt,0.3924898531768146,9.088464356897974,0.693774854277169,2.302585092994046,0.5834993771585377,261.0,0.5833581869961104,0.006586535309714591
slp_0.88_1024_run_24.txt,0.4067430673470077,8.96142033373476,0.696802817297192,2.302585092994046,0.5963272699117115,253.0,0.5958388919813215,0.0067441020675191084
slp_0.88_1024_run_25.txt,0.366054835162928,8.622560803633661,0.6723881787619046,2.302585092994046,0.5597078609460397,283.0,0.5592756970356596,0.006158576791689067
slp_0.88_1024_run_26.txt,0.3573516850366736,8.109988450834715,0.6399911920144492,2.302585092994046,0.5518750258324108,339.0,0.5518411251371206,0.005164336481302758
slp_0.88_1024_run_27.txt,0.3719229209012387,8.803707131918193,0.6845362384985354,2.302585092994046,0.5649891381105194,265.0,0.5645628156707967,0.006556965867485005
slp_0.88_1024_run_28.txt,0.4453924608340351,18.96890036543436,0.8912688298373062,2.302585092994046,0.6311117240500361,179.0,0.6307405311157941,0.009337840049966534
slp_0.88_1024_run_29.txt,0.3535053202615541,9.062208762824763,0.6898072164496213,2.302585092994046,0.5484132975348033,261.0,0.5480737528655277,0.006720964733560317
slp_0.88_1024_run_3.txt,0.3770230816957801,9.185249900095116,0.6809955786788322,2.302585092994046,0.5695792828256065,291.0,0.5694102732591984,0.005955346426695668
slp_0.88_1024_run_30.txt,0.3611225103376619,7.469435665534263,0.6186004791505268,2.302585092994046,0.5552687686033002,365.0,0.5549954356345821,0.0047871680120294404
slp_0.88_1024_run_31.txt,0.3911414988983631,8.246663483935047,0.6355996196786424,2.302585092994046,0.5822858583079313,373.0,0.5821101414834079,0.0046120622913836855
slp_0.88_1024_run_32.txt,0.3669542383251187,8.315955088759818,0.6689518880668672,2.302585092994046,0.5605173237920114,276.0,0.5601558220533964,0.006311839743485632
slp_0.88_1024_run_33.txt,0.376474505001256,8.065380990222693,0.6464834960506946,2.302585092994046,0.5690855638005348,322.0,0.5689905222039888,0.005383538910538855
slp_0.88_1024_run_34.txt,0.3285728713738025,8.53570792243774,0.6673847074131728,2.302585092994046,0.5259740935358268,282.0,0.5257946054077619,0.00630003900517099
slp_0.88_1024_run_35.txt,0.3980882099978707,8.061602437629212,0.6572354704508283,2.302585092994046,0.588537898297488,298.0,0.5883372433141807,0.005751836223813952
slp_0.88_1024_run_36.txt,0.3922301389450123,8.898800985403465,0.6861893442578223,2.302585092994046,0.5832656343499156,269.0,0.5831959348502135,0.006391522151093421
slp_0.88_1024_run_37.txt,0.3735401682055627,9.1638406493052,0.6743825980981916,2.302585092994046,0.5664446606844109,306.0,0.5662015581352198,0.005673661543495539
slp_0.88_1024_run_38.txt,0.3648008357777057,9.204068864998028,0.7139896209992831,2.302585092994046,0.5585792614993397,223.0,0.557965270521153,0.00782065395289106
slp_0.88_1024_run_39.txt,0.3974823568759551,8.997525378417192,0.6911135336405078,2.302585092994046,0.5879926304877641,264.0,0.5877588162159688,0.006494668418584401
slp_0.88_1024_run_4.txt,0.3700945029158604,8.998245343157297,0.6668901062743182,2.302585092994046,0.5633435619236788,317.0,0.5629863813231072,0.0054865663440705585
slp_0.88_1024_run_40.txt,0.3528413996880781,9.092050683492726,0.692038504153379,2.302585092994046,0.5478157690186749,257.0,0.5477038476714953,0.006827896202238798
slp_0.88_1024_run_41.txt,0.3810126301006125,8.09376246640181,0.6455874156590111,2.302585092994046,0.5731698763899558,328.0,0.5729150539646223,0.005272607367695397
slp_0.88_1024_run_42.txt,0.4228717332978267,7.6222339912017105,0.6273355535779686,2.302585092994046,0.6108430692674485,365.0,0.6107685623646263,0.004634909654045473
slp_0.88_1024_run_43.txt,0.4205919200680286,8.293671795655321,0.6570782759405966,2.302585092994046,0.6087912373606303,317.0,0.6087211801587287,0.0053431982827552545
slp_0.88_1024_run_44.txt,0.3974903527651858,9.015679903153329,0.7178854357194587,2.302585092994046,0.5879998267880717,215.0,0.5876542790438362,0.007974815191655694
slp_0.88_1024_run_45.txt,0.3609589399354019,9.110027559691702,0.6755274367259908,2.302585092994046,0.5551215552412663,297.0,0.5551005915789944,0.0058837156153292245
slp_0.88_1024_run_46.txt,0.3948843335927806,8.114362699726097,0.6432600944702527,2.302585092994046,0.585654409532907,340.0,0.5854455845027431,0.005049796127826879
slp_0.88_1024_run_47.txt,0.444379557597309,8.250239002455418,0.6902877600767305,2.302585092994046,0.6302001111369828,243.0,0.6299379298753824,0.006882242723691617
slp_0.88_1024_run_48.txt,0.4008906302319749,8.878246335759066,0.6845231429161777,2.302585092994046,0.5910600765081822,274.0,0.5908004880331367,0.006246441666006802
slp_0.88_1024_run_49.txt,0.3785955294388128,7.673948814121923,0.6406021213469313,2.302585092994046,0.5709944857943361,315.0,0.5707781231073767,0.005497113038729237
slp_0.88_1024_run_5.txt,0.3569729971695685,9.143512448776756,0.7007291891385826,2.302585092994046,0.5515342067520161,243.0,0.5511506840709716,0.007205970725275843
slp_0.88_1024_run_50.txt,0.3992101965100536,7.942023961640454,0.6686963601552188,2.302585092994046,0.5895476861584528,264.0,0.5895438120110734,0.006488778056195428
slp_0.88_1024_run_51.txt,0.4067552954926361,8.713785054612345,0.6785939693547809,2.302585092994046,0.596338275242777,281.0,0.5962000455718689,0.006072052732210921
slp_0.88_1024_run_52.txt,0.3767020673436942,8.459497602655352,0.6637889768333721,2.302585092994046,0.5692903699087295,298.0,0.569020684064716,0.005816425245252739
slp_0.88_1024_run_53.txt,0.3857833954935813,8.31889837664268,0.6527991062249676,2.302585092994046,0.5774635652436277,322.0,0.5772357250318261,0.005357520272516827
slp_0.88_1024_run_54.txt,0.4034746323932745,8.833239702973728,0.6947596308450406,2.302585092994046,0.5933856784533516,251.0,0.5930246646169792,0.006809559420480854
slp_0.88_1024_run_55.txt,0.3687859693534042,7.670022115291886,0.6337951893284341,2.302585092994046,0.5621658817174682,332.0,0.5620199923272129,0.005242226539989692
slp_0.88_1024_run_56.txt,0.4127123441709925,8.336297567954398,0.6733515488954696,2.302585092994046,0.6016996190532979,276.0,0.6016531106908174,0.006162628528770826
slp_0.88_1024_run_57.txt,0.4144556263407023,7.278397499845212,0.6305248443752672,2.302585092994046,0.6032685730060365,327.0,0.6031308209121191,0.005196686605467919
slp_0.88_1024_run_58.txt,0.3910130567182145,8.67947080847592,0.6852774713982748,2.302585092994046,0.5821702603457977,261.0,0.5821241305908008,0.00659162771129597
slp_0.88_1024_run_59.txt,0.3849322830154699,8.091966265809214,0.6623656807465785,2.302585092994046,0.5766975640133274,284.0,0.5763795084889614,0.0060770687640166144
slp_0.88_1024_run_6.txt,0.3832174215914544,8.664137447792541,0.6682342571217781,2.302585092994046,0.5751541887317135,299.0,0.5748317811171367,0.0057773608838205094
slp_0.88_1024_run_60.txt,0.4667410794025982,20.85478889890397,0.9528408997901546,2.302585092994046,0.6503254807617429,143.0,0.6498163728995593,0.011554263022603517
slp_0.88_1024_run_61.txt,0.3915139129864011,8.594571141578966,0.659309340759085,2.302585092994046,0.5826210309871656,321.0,0.5823987402656887,0.005358143495348537
slp_0.88_1024_run_62.txt,0.3576541045570773,7.501795196391214,0.6172441766828232,2.302585092994046,0.5521472034007742,371.0,0.5519718857760932,0.004718161427475126
slp_0.88_1024_run_7.txt,0.3882267055830918,9.31214939154412,0.7014632899650306,2.302585092994046,0.5796625443241872,254.0,0.579190195173753,0.006783159640432515
slp_0.88_1024_run_8.txt,0.401387408245154,8.329407141825062,0.6475431231753522,2.302585092994046,0.5915071767200433,342.0,0.5914522630822766,0.0050031518019707675
slp_0.88_1024_run_9.txt,0.393922714722328,8.945574021743674,0.6897634693113015,2.302585092994046,0.5847889525494996,264.0,0.584530981686747,0.006506803562289948
