Run,A,B,n,CE_o,CE_L,learn_BN,fitted_at_learn_BN,IPA
slp_0.7_64_run_0.txt,0.2917020761318603,7.734637870055627,0.7244989899144056,2.302585092994046,0.4927903778180789,154.0,0.49194025291744803,0.011751913734908876
slp_0.7_64_run_1.txt,0.3074872439481079,9.148124606298824,0.7882176572157025,2.302585092994046,0.5069970288527017,128.0,0.5059723824523525,0.014028031751104252
slp_0.7_64_run_10.txt,0.2831774689371822,7.353022960193744,0.7042389242962024,2.302585092994046,0.4851182313428686,164.0,0.484933912843868,0.011082115010068155
slp_0.7_64_run_11.txt,0.2872748115284209,7.856235892453157,0.721746086158044,2.302585092994046,0.4888058396749835,160.0,0.4879282361114025,0.01133612033324414
slp_0.7_64_run_12.txt,0.2958408815195132,7.390205906986857,0.7346831085272536,2.302585092994046,0.4965153026669662,135.0,0.49591068316795006,0.013378294743163554
slp_0.7_64_run_13.txt,0.2728599315636242,7.175323872731731,0.7091956219893499,2.302585092994046,0.4758324477066662,152.0,0.47537992772047166,0.012018109508469604
slp_0.7_64_run_14.txt,0.277648406169838,6.725889710560873,0.6824663624307461,2.302585092994046,0.4801420748522587,169.0,0.4797377341097683,0.010783686497880397
slp_0.7_64_run_15.txt,0.2590379458125373,7.261549803488975,0.7078728684647482,2.302585092994046,0.46339266053068817,155.0,0.4625433375195286,0.011865757628795857
slp_0.7_64_run_16.txt,0.2871559507961176,7.848545598496903,0.7283955064499414,2.302585092994046,0.48869886501591053,152.0,0.48828266776816764,0.011933462026171944
slp_0.7_64_run_17.txt,0.2270406427834859,6.105635399393905,0.6347315955128732,2.302585092994046,0.4345950878045417,205.0,0.43455408479334745,0.00911214636677807
slp_0.7_64_run_18.txt,0.301637142674652,8.058971192997088,0.7480813383369228,2.302585092994046,0.5017319377065914,139.0,0.5015318384405764,0.012955778095593198
slp_0.7_64_run_19.txt,0.2991627567487549,10.285821706444654,0.8135424536369933,2.302585092994046,0.4995049903732842,126.0,0.499013308179427,0.01431015954460922
slp_0.7_64_run_2.txt,0.2784308198095274,6.665374739512064,0.698348694673651,2.302585092994046,0.4808462471279793,148.0,0.48081789650201867,0.012309046255851802
slp_0.7_64_run_20.txt,0.2810544234922806,7.887126272817513,0.7427400617252016,2.302585092994046,0.48320749044245703,138.0,0.48299139971901306,0.013183895670663687
slp_0.7_64_run_21.txt,0.292555368227944,7.4970870616060115,0.7109081404282414,2.302585092994046,0.49355834070455407,162.0,0.49310892942938833,0.011166831804256122
slp_0.7_64_run_22.txt,0.2811611945607759,8.154553037594825,0.7269140107112337,2.302585092994046,0.4833035844041029,161.0,0.4831246259409554,0.011299885146521384
slp_0.7_64_run_23.txt,0.2859416070819514,7.6939848254036765,0.7260074328977273,2.302585092994046,0.4876059556731607,150.0,0.48740579871774986,0.012099860915472568
slp_0.7_64_run_24.txt,0.2716432928924265,7.688823526001087,0.7234801502540911,2.302585092994046,0.4747374729025884,151.0,0.4745700738820744,0.012104951126433493
slp_0.7_64_run_25.txt,0.2662369799893336,7.08802960284316,0.6843171085791601,2.302585092994046,0.4698717912898045,179.0,0.4691005028104416,0.0102386217972304
slp_0.7_64_run_26.txt,0.3033258086967161,8.719960650631464,0.7518770176291594,2.302585092994046,0.5032517371264491,151.0,0.5028687986117291,0.011916114939520508
slp_0.7_64_run_27.txt,0.2746428565202455,6.86505931436554,0.6928950824818743,2.302585092994046,0.47743708016762554,161.0,0.47679679441111766,0.011336323061033667
slp_0.7_64_run_28.txt,0.2797340513848972,7.096235729340538,0.6999878622553496,2.302585092994046,0.482019155545812,161.0,0.48128940687900523,0.01130786296551698
slp_0.7_64_run_29.txt,0.2714167219966804,6.956673253436795,0.7052998562335339,2.302585092994046,0.47453355909641703,149.0,0.4744675446623464,0.012268802240923684
slp_0.7_64_run_3.txt,0.2794131564466345,6.786596746211016,0.6924912272469415,2.302585092994046,0.48173035010137566,159.0,0.4813977723323378,0.01145191662196648
slp_0.7_64_run_30.txt,0.3067346004973772,8.598938467735461,0.7762718627473005,2.302585092994046,0.5063196497470441,127.0,0.5056539511664777,0.014143822387771668
slp_0.7_64_run_31.txt,0.295445230274297,7.661932576048136,0.715791545061763,2.302585092994046,0.4961592165462718,162.0,0.4953730098158847,0.011150777015109716
slp_0.7_64_run_32.txt,0.2789518590966073,7.4666839832822625,0.7057659140439021,2.302585092994046,0.4813151824863511,166.0,0.48051459699703253,0.010971505484986113
slp_0.7_64_run_33.txt,0.2684520412168213,7.603124827803731,0.7062664928655449,2.302585092994046,0.4718653463945439,168.0,0.47145875050567043,0.010897141348806559
slp_0.7_64_run_34.txt,0.2535485378693463,5.983692864994728,0.6493760435820457,2.302585092994046,0.4584521933818162,180.0,0.4581397206271881,0.010245182775623498
slp_0.7_64_run_35.txt,0.2416609263543568,6.597170005141761,0.6698863618341853,2.302585092994046,0.4477533430183256,176.0,0.44747309214802766,0.010538816761225684
