Current_Epoch  Batch/Total         CE_Train            Accuracy(%)         CE_TEST             Batch_Number   
0              [0/60000]           --                  9.020               2.3442              0
1              [60000/60000]       2.3469              34.1000             1.9700              1              
2              [60000/60000]       1.9692              50.5900             1.7146              2              
3              [60000/60000]       1.7113              58.3300             1.5352              3              
4              [60000/60000]       1.5304              59.5400             1.4004              4              
5              [60000/60000]       1.3938              64.4800             1.2916              5              
6              [60000/60000]       1.2840              62.4400             1.2232              6              
7              [60000/60000]       1.2152              61.2500             1.1787              7              
8              [60000/60000]       1.1684              60.7400             1.1572              8              
9              [60000/60000]       1.1494              60.9100             1.1143              9              
10             [60000/60000]       1.1019              62.2700             1.0919              10             
11             [60000/60000]       1.0837              63.9400             1.0472              11             
12             [60000/60000]       1.0336              65.0500             1.0266              12             
13             [60000/60000]       1.0179              65.7500             0.9951              13             
14             [60000/60000]       0.9806              67.1500             0.9744              14             
15             [60000/60000]       0.9651              66.9700             0.9514              15             
16             [60000/60000]       0.9363              69.0100             0.9301              16             
17             [60000/60000]       0.9202              68.4000             0.9129              17             
18             [60000/60000]       0.8972              70.6700             0.8921              18             
19             [60000/60000]       0.8817              69.7100             0.8794              19             
20             [60000/60000]       0.8634              71.8600             0.8600              20             
21             [60000/60000]       0.8490              70.6300             0.8505              21             
22             [60000/60000]       0.8341              72.7000             0.8331              22             
23             [60000/60000]       0.8216              71.5200             0.8258              23             
24             [60000/60000]       0.8091              73.3200             0.8104              24             
25             [60000/60000]       0.7984              72.2900             0.8046              25             
26             [60000/60000]       0.7876              73.9700             0.7911              26             
27             [60000/60000]       0.7787              72.9100             0.7863              27             
28             [60000/60000]       0.7690              74.3200             0.7746              28             
29             [60000/60000]       0.7617              73.4100             0.7705              29             
30             [60000/60000]       0.7529              74.5800             0.7601              30             
31             [60000/60000]       0.7469              73.7000             0.7567              31             
32             [60000/60000]       0.7387              74.8800             0.7474              32             
33             [60000/60000]       0.7338              74.0300             0.7445              33             
34             [60000/60000]       0.7262              75.0700             0.7360              34             
35             [60000/60000]       0.7221              74.3300             0.7337              35             
36             [60000/60000]       0.7150              75.2400             0.7258              36             
37             [60000/60000]       0.7116              74.5300             0.7240              37             
38             [60000/60000]       0.7050              75.3900             0.7166              38             
39             [60000/60000]       0.7021              74.6900             0.7153              39             
40             [60000/60000]       0.6959              75.5300             0.7082              40             
41             [60000/60000]       0.6935              74.9800             0.7074              41             
42             [60000/60000]       0.6877              75.7400             0.7007              42             
43             [60000/60000]       0.6857              75.2300             0.7004              43             
44             [60000/60000]       0.6803              75.8900             0.6938              44             
45             [60000/60000]       0.6786              75.2800             0.6940              45             
46             [60000/60000]       0.6736              76.0100             0.6878              46             
47             [60000/60000]       0.6722              75.4000             0.6883              47             
48             [60000/60000]       0.6676              76.0600             0.6827              48             
49             [60000/60000]       0.6668              75.4100             0.6835              49             
50             [60000/60000]       0.6627              76.2000             0.6789              50             
51             [60000/60000]       0.6625              75.4700             0.6796              51             
52             [60000/60000]       0.6585              76.2300             0.6754              52             
53             [60000/60000]       0.6586              75.7000             0.6760              53             
54             [60000/60000]       0.6546              76.3100             0.6717              54             
55             [60000/60000]       0.6547              75.7400             0.6725              55             
56             [60000/60000]       0.6507              76.3000             0.6681              56             
57             [60000/60000]       0.6508              75.9000             0.6693              57             
58             [60000/60000]       0.6471              76.3700             0.6647              58             
59             [60000/60000]       0.6473              75.9500             0.6664              59             
60             [60000/60000]       0.6438              76.4200             0.6616              60             
61             [60000/60000]       0.6440              75.9800             0.6638              61             
62             [60000/60000]       0.6408              76.5500             0.6586              62             
63             [60000/60000]       0.6409              76.0500             0.6612              63             
64             [60000/60000]       0.6378              76.6800             0.6556              64             
65             [60000/60000]       0.6377              76.1000             0.6584              65             
66             [60000/60000]       0.6345              76.7600             0.6525              66             
67             [60000/60000]       0.6343              76.1100             0.6553              67             
68             [60000/60000]       0.6311              76.9300             0.6492              68             
69             [60000/60000]       0.6307              76.1800             0.6520              69             
70             [60000/60000]       0.6275              77.0300             0.6458              70             
71             [60000/60000]       0.6271              76.2500             0.6487              71             
72             [60000/60000]       0.6238              77.1300             0.6424              72             
73             [60000/60000]       0.6234              76.3300             0.6452              73             
74             [60000/60000]       0.6201              77.1900             0.6390              74             
75             [60000/60000]       0.6198              76.3900             0.6418              75             
76             [60000/60000]       0.6165              77.2700             0.6358              76             
77             [60000/60000]       0.6163              76.4700             0.6385              77             
78             [60000/60000]       0.6129              77.3400             0.6326              78             
79             [60000/60000]       0.6129              76.5800             0.6354              79             
80             [60000/60000]       0.6095              77.4500             0.6297              80             
81             [60000/60000]       0.6096              76.6800             0.6324              81             
82             [60000/60000]       0.6062              77.5400             0.6269              82             
83             [60000/60000]       0.6066              76.7300             0.6295              83             
84             [60000/60000]       0.6031              77.6500             0.6242              84             
85             [60000/60000]       0.6036              76.8500             0.6269              85             
86             [60000/60000]       0.6002              77.7000             0.6217              86             
87             [60000/60000]       0.6009              76.9500             0.6244              87             
88             [60000/60000]       0.5975              77.7600             0.6194              88             
89             [60000/60000]       0.5983              76.9800             0.6221              89             
90             [60000/60000]       0.5949              77.8700             0.6172              90             
91             [60000/60000]       0.5959              77.0900             0.6199              91             
92             [60000/60000]       0.5924              77.9600             0.6151              92             
93             [60000/60000]       0.5936              77.1700             0.6179              93             
94             [60000/60000]       0.5902              78.0500             0.6132              94             
95             [60000/60000]       0.5915              77.2100             0.6160              95             
96             [60000/60000]       0.5881              78.1400             0.6114              96             
