Batch_Number,Fit_CE,A,B,n
0.0,1.865597903225816,0.8348575,1.030740403225816,0.5
1.0,1.5637010287639308,0.8348575,1.030740403225816,0.5
2.0,1.4299557492670485,0.8348575,1.030740403225816,0.5
3.0,1.350227701612908,0.8348575,1.030740403225816,0.5
4.0,1.2958186217536936,0.8348575,1.030740403225816,0.5
5.0,1.2556555075289724,0.8348575,1.030740403225816,0.5
6.0,1.224440753314564,0.8348575,1.030740403225816,0.5
7.0,1.1992792643819654,0.8348575,1.030740403225816,0.5
8.0,1.1784376344086054,0.8348575,1.030740403225816,0.5
9.0,1.1608062350553945,0.8348575,1.030740403225816,0.5
10.0,1.145637424887242,0.8348575,1.030740403225816,0.5
11.0,1.1324066246335243,0.8348575,1.030740403225816,0.5
12.0,1.120733451963316,0.8348575,1.030740403225816,0.5
13.0,1.1103344602554448,0.8348575,1.030740403225816,0.5
14.0,1.1009935277304468,0.8348575,1.030740403225816,0.5
15.0,1.092542600806454,0.8348575,1.030740403225816,0.5
16.0,1.0848487679465753,0.8348575,1.030740403225816,0.5
17.0,1.0778053429213104,0.8348575,1.030740403225816,0.5
18.0,1.0713255660360894,0.8348575,1.030740403225816,0.5
19.0,1.0653380608768468,0.8348575,1.030740403225816,0.5
20.0,1.0597834961729338,0.8348575,1.030740403225816,0.5
21.0,1.0546120923444147,0.8348575,1.030740403225816,0.5
22.0,1.049781731223584,0.8348575,1.030740403225816,0.5
23.0,1.045256503764486,0.8348575,1.030740403225816,0.5
24.0,1.0410055806451632,0.8348575,1.030740403225816,0.5
25.0,1.0370023242114206,0.8348575,1.030740403225816,0.5
26.0,1.0332235830890162,0.8348575,1.030740403225816,0.5
27.0,1.029649126657282,0.8348575,1.030740403225816,0.5
28.0,1.0262611877497687,0.8348575,1.030740403225816,0.5
29.0,1.02304408992625,0.8348575,1.030740403225816,0.5
30.0,1.0199839414325724,0.8348575,1.030740403225816,0.5
31.0,1.0170683821909827,0.8348575,1.030740403225816,0.5
32.0,1.0142863732923808,0.8348575,1.030740403225816,0.5
33.0,1.0116280208024464,0.8348575,1.030740403225816,0.5
34.0,1.009084427461377,0.8348575,1.030740403225816,0.5
35.0,1.0066475672043027,0.8348575,1.030740403225816,0.5
36.0,1.00431017846504,0.8348575,1.030740403225816,0.5
37.0,1.0020656730281872,0.8348575,1.030740403225816,0.5
38.0,0.999908057820861,0.8348575,1.030740403225816,0.5
39.0,0.9978318675276973,0.8348575,1.030740403225816,0.5
40.0,0.9958321063023544,0.8348575,1.030740403225816,0.5
41.0,0.9939041971590208,0.8348575,1.030740403225816,0.5
42.0,0.9920439378759894,0.8348575,1.030740403225816,0.5
43.0,0.990247462443621,0.8348575,1.030740403225816,0.5
44.0,0.9885112072512312,0.8348575,1.030740403225816,0.5
45.0,0.9868318813395018,0.8348575,1.030740403225816,0.5
46.0,0.9852064401530701,0.8348575,1.030740403225816,0.5
47.0,0.9836320623167621,0.8348575,1.030740403225816,0.5
48.0,0.9821061290322595,0.8348575,1.030740403225816,0.5
49.0,0.9806262057527861,0.8348575,1.030740403225816,0.5
50.0,0.979190025844011,0.8348575,1.030740403225816,0.5
51.0,0.9777954759816581,0.8348575,1.030740403225816,0.5
52.0,0.9764405830717973,0.8348575,1.030740403225816,0.5
53.0,0.9751235025096574,0.8348575,1.030740403225816,0.5
54.0,0.9738425076180304,0.8348575,1.030740403225816,0.5
55.0,0.9725959801277224,0.8348575,1.030740403225816,0.5
56.0,0.9713824015806864,0.8348575,1.030740403225816,0.5
57.0,0.970200345551974,0.8348575,1.030740403225816,0.5
58.0,0.9690484705999043,0.8348575,1.030740403225816,0.5
59.0,0.9679255138652234,0.8348575,1.030740403225816,0.5
60.0,0.9668302852498086,0.8348575,1.030740403225816,0.5
61.0,0.9657616621139062,0.8348575,1.030740403225816,0.5
62.0,0.964718584438188,0.8348575,1.030740403225816,0.5
63.0,0.963700050403227,0.8348575,1.030740403225816,0.5
64.0,0.9627051123444879,0.8348575,1.030740403225816,0.5
65.0,0.9617328730457043,0.8348575,1.030740403225816,0.5
66.0,0.960782482337692,0.8348575,1.030740403225816,0.5
67.0,0.9598531339732876,0.8348575,1.030740403225816,0.5
68.0,0.9589440627523096,0.8348575,1.030740403225816,0.5
69.0,0.9580545418732365,0.8348575,1.030740403225816,0.5
70.0,0.9571838804907735,0.8348575,1.030740403225816,0.5
71.0,0.9563314214606552,0.8348575,1.030740403225816,0.5
72.0,0.9554965392549517,0.8348575,1.030740403225816,0.5
73.0,0.9546786380328534,0.8348575,1.030740403225816,0.5
74.0,0.9538771498534097,0.8348575,1.030740403225816,0.5
75.0,0.9530915330180447,0.8348575,1.030740403225816,0.5
