Run,Batch_Number,Fitted_CE,A,B,n
slp_0.5_60000_run_0.txt,0,7.029812322775167,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,1,3.91832570631785,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,2,2.8114700555582073,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,3,2.235457797770859,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,4,1.8795971322537506,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,5,1.6368076720704545,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,6,1.4600338733649205,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,7,1.3252676710841373,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,8,1.2189425621833445,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,9,1.1327981001898313,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,10,1.0615090505834166,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,11,1.0014838310186784,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,12,0.9502097083968986,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,13,0.9058745645863508,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,14,0.86713771642031,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,15,0.8329853817193824,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,16,0.8026363752122929,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,17,0.7754787504211782,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,18,0.7510261344831402,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,19,0.7288869541328209,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,20,0.7087423130451265,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,21,0.6903298048978209,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,22,0.6734314801864366,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,23,0.6578647718892592,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,24,0.6434755629501765,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,25,0.6301328269589153,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,26,0.6177244398738817,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,27,0.6061538741506475,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,28,0.5953375652981087,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,29,0.5852027961957919,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,30,0.5756859839303845,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,31,0.5667312823650219,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,32,0.5582894344334992,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,33,0.550316823489664,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,34,0.5427746844792567,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,35,0.5356284443105297,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,36,0.5288471673379935,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,37,0.5224030868802598,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,38,0.5162712075570193,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,39,0.5104289662345131,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,40,0.5048559417210511,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,41,0.4995336052079318,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,42,0.4944451049212698,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,43,0.4895750796230651,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,44,0.4849094965407593,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,45,0.4804355100634269,0.2530923268889743,6.776719995886193,0.8866820994487431
slp_0.5_60000_run_0.txt,46,0.47614133815798476,0.2530923268889743,6.776719995886193,0.8866820994487431
