Batch_Number,Mean_Fit_CE,Std_Fit_CE
0,7.572021795480387,0.935964143338356
1,4.262100253816818,0.44979818443318637
2,3.073229375391416,0.29533396414965135
3,2.450736967257144,0.2199853697316679
4,2.0644045603687915,0.17543945671092756
5,1.7998615348166478,0.14601752778705182
6,1.606659944098789,0.1251258761812536
7,1.4589819281406542,0.10951428380265048
8,1.3422002790785275,0.09739708563342708
9,1.2473884681476672,0.08771239207412207
10,1.1687802511285417,0.07978932686043384
11,1.1024795453901977,0.07318328191262395
12,1.045756078516677,0.067587950333972
13,0.9966378602820458,0.06278542132913077
14,0.9536638794391912,0.05861642420283687
15,0.9157279227053355,0.05496183235112493
16,0.8819765394269946,0.05173075259681399
17,0.8517404063868077,0.048852618272021725
18,0.8244869721454451,0.04627179940574493
19,0.799787046437891,0.04394384231673283
20,0.7772907578945889,0.041832791471619266
21,0.7567099456911204,0.039909246801456785
22,0.7378050577789079,0.03814893110970144
23,0.720375262139611,0.03653161781833372
24,0.704250885811088,0.03504031752389308
25,0.689287565078598,0.03366065326649803
26,0.6753616703947456,0.03238037530757591
27,0.6623666925494045,0.03118898035076309
28,0.6502103618739891,0.030077409866878117
29,0.6388123322624008,0.029037808976623815
30,0.628102304585288,0.0280633321550172
31,0.6180184949822468,0.027147985472129915
32,0.6085063761004966,0.026286497589634375
33,0.5995176360295196,0.02547421357137118
34,0.5910093121268837,0.02470700692991238
35,0.5829430663042978,0.02398120635242676
36,0.575284575465688,0.023293534321013065
37,0.5680030162464916,0.022641055430984835
38,0.5610706274175373,0.022021132662622712
39,0.5544623365951197,0.021431390211863806
40,0.5481554404668044,0.020869681758265087
41,0.5421293297673131,0.02033406326278123
42,0.5363652518453886,0.019822769557127043
43,0.5308461049447539,0.019334194121008064
44,0.525556259351428,0.018866871551038143
45,0.5204814013901063,0.018419462311605305
46,0.5156083969258127,0.017990739427795173
47,0.5109251715759452,0.017579576837204902
48,0.5064206052872415,0.01718493916376265
49,0.5020844393018009,0.01680587271460372
50,0.49790719384152204,0.01644149753228428
51,0.4938800950934514,0.01609100036042943
52,0.4899950102892365,0.015753628402338515
53,0.4862443898479328,0.015428683769921101
54,0.482621215699066,0.01511551853526351
55,0.4791189550270637,0.014813530309651124
56,0.4757315187830639,0.014522158285417823
57,0.47245322439891313,0.014240879684902586
58,0.4692787622136466,0.0139692065683426
59,0.4662031651870108,0.013706682958948394
60,0.46322178152954047,0.013452882248876528
61,0.4603302499257654,0.013207404854490878
62,0.45752447706755073,0.012969876093311216
63,0.45480061724941623,0.012739944258492794
64,0.4521550538077345,0.012517278869647812
65,0.4495843822117467,0.01230156908138324
66,0.4470853946369019,0.012092522233148887
67,0.44465506587066556,0.011889862525915045
68,0.44229054041803884,0.011693329812874258
69,0.43998912068897267,0.011502678492821532
70,0.4377482561629266,0.011317676496142076
71,0.435565533437279,0.011138104354452016
72,0.4334386670763611,0.010963754345915537
73,0.43136549118674317,0.01079442970912223
74,0.42934395165221084,0.010629943919164588
75,0.4273720989687672,0.010470120020223664
76,0.42544808162609515,0.010314790009559557
77,0.4235701399873249,0.010163794268326006
