Batch_Number,Mean_Fit_CE,Std_Fit_CE
0,6.815897687083085,0.31787734092342085
1,3.705932419203671,0.13243139332745577
2,2.6257432529610316,0.07881912431283979
3,2.0717848920690405,0.054781110409464
4,1.7331864746699441,0.041635773960915716
5,1.5041145758224528,0.03355873700510344
6,1.3384876659736475,0.028191729736237573
7,1.2129683073332465,0.02441513803252072
8,1.1144508552288435,0.02163689272828592
9,1.0349982968743463,0.01951846942247533
10,0.9695181023775018,0.017854467943337896
11,0.9145901630586094,0.01651426714345607
12,0.8678308684655245,0.015411550347485701
13,0.8275272281683808,0.014487411122019258
14,0.7924159743811294,0.013700523354756534
15,0.7615447101220013,0.013021187429033416
16,0.7341815880895995,0.012427599507653096
17,0.7097548000157208,0.011903444483519104
18,0.6878109840277702,0.011436302767503449
19,0.6679859839389107,0.011016571625773831
20,0.6499838779170376,0.010636719949566695
21,0.6335616678234742,0.010290763885054614
22,0.6185179212574077,0.009973891674526777
23,0.6046842234579719,0.009682191125880611
24,0.5919186591998411,0.009412448835523776
25,0.5801007829711536,0.009162000338900857
26,0.5691276950124251,0.008928616913396048
27,0.5589109492237317,0.008710419102254162
28,0.5493740939503527,0.008505809954602535
29,0.5404506993104189,0.008313422977185597
30,0.5320827621984225,0.008132081179684912
31,0.5242194071020446,0.007960764568339154
32,0.5168158205591523,0.0077985841334302355
33,0.5098323715952211,0.0076447608722854865
34,0.5032338812886592,0.0074986087494184
35,0.49698901273570606,0.007359520759227448
36,0.49106975884843124,0.007226957451800336
37,0.4854510101320567,0.007100437427985701
38,0.4801101882206427,0.006979529419474299
39,0.4750269337713852,0.006863845652751984
40,0.4701828395240835,0.0067530362593170926
41,0.46556122106923276,0.006646784543462316
42,0.46114691924415263,0.0065448029568327066
43,0.45692612917309283,0.006446829658551587
44,0.45288625184603964,0.006352625562932341
45,0.4490157648390562,0.0062619717951404455
46,0.44530410935246517,0.006174667489745195
47,0.4417415912099141,0.006090527878744595
48,0.4383192938429978,0.006009382624997473
49,0.4350290015995339,0.005931074364544825
50,0.4318631319721324,0.005855457427424446
51,0.42881467555778946,0.005782396711572205
52,0.4258771427372621,0.0057117666884872395
53,0.42304451621154593,0.005643450522696597
54,0.42031120865719596,0.00557733928982692
55,0.4176720248668376,0.005513331280388951
56,0.4151221278293754,0.0054513313782933335
57,0.41265700827903673,0.005391250504713101
58,0.41027245730568807,0.0053330051192481565
59,0.407964541672746,0.005276516771472846
60,0.4057295815349964,0.005221711696899335
61,0.4035641302880107,0.005168520452194377
62,0.4014649563146156,0.005116877585171263
63,0.3994290264229592,0.005066721335661878
64,0.3974534907957784,0.005017993363871653
65,0.395535669292158,0.004970638503247418
66,0.39367303896185457,0.004924604535255051
67,0.3918632226485951,0.004879841983780017
68,0.39010397857294943,0.004836303927137086
69,0.3883931907977851,0.004793945825912212
70,0.3867288604901436,0.004752725365064962
71,0.3851090979028672,0.004712602308898695
72,0.3835321150076462,0.004673538367661715
73,0.3819962187184588,0.004635497074678939
74,0.380499804650858,0.004598443673033109
75,0.37904135136822964,0.004562345010919442
76,0.3776194150711886,0.004527169444890029
77,0.3762326246907405,0.0044928867502854195
78,0.37487967734978417,0.004459468038222837
