Batch_Number,Mean_Fit_CE,Std_Fit_CE
0,5.824055977856164,1.6812964319240171
1,4.359264130414493,1.1409860183713945
2,3.710798993914036,0.9023394831251026
3,3.3244047425111307,0.7603923375533687
4,3.060799377438759,0.6637106436200748
5,2.8662620195716015,0.5924737344831996
6,2.7150983785636194,0.5372077000949141
7,2.5932698842526714,0.49273901138068216
8,2.4923726660082184,0.45597203909076894
9,2.4070279076142738,0.42492623594268414
10,2.333612000935544,0.3982678183379186
11,2.2695827774139783,0.37506136680077057
12,2.213097071855685,0.3546288755671972
13,2.16278156877522,0.33646531913516176
14,2.117589244844932,0.3201857706501986
15,2.076706019259197,0.30549102309775056
16,2.039488097861313,0.29214451935297525
17,2.005418755423951,0.279956442572032
18,1.9740778091067688,0.26877248066853676
19,1.9451196015266403,0.25846572425971437
20,1.9182568250317955,0.24893071513203688
21,1.8932484398820786,0.2400790016884548
22,1.869890515627056,0.23183577026761373
23,1.8480091950009745,0.22413725753087388
24,1.8274552224850298,0.2169287385507671
25,1.8080996422931028,0.21016294511594577
26,1.7898303814330498,0.20379880960097374
27,1.772549510398473,0.19780045806232258
28,1.7561710281965175,0.1921363961559293
29,1.7406190570862146,0.1867788457048707
30,1.7258263603753008,0.18170320004094956
31,1.711733117103594,0.17688757378059036
32,1.6982859026026942,0.17231242827431992
33,1.6854368352630371,0.16796025814176235
34,1.6731428584050334,0.16381532745526506
35,1.6613651326791243,0.15986344653663595
36,1.650068519437183,0.15609178217699066
37,1.6392211394048783,0.15248869551937244
38,1.628793994018877,0.14904360295963534
39,1.6187606391778562,0.14574685629813636
40,1.6090969030436924,0.14258963906876493
41,1.5997806410322473,0.13956387652443641
42,1.5907915223371478,0.1366621572008275
43,1.5821108433000637,0.13387766433672652
44,1.573721363726654,0.13120411571819396
45,1.5656071628870645,0.12863571074885416
46,1.5577535124632045,0.12616708374099153
47,1.5501467641351736,0.1237932625802181
48,1.5427742498543429,0.12150963204698945
49,1.5356241931450374,0.11931190118644927
50,1.5286856300218512,0.11719607420815162
51,1.5219483383144972,0.1151584244724787
52,1.5154027743638705,0.11319547118370307
53,1.509040016197684,0.11130395846278816
54,1.502851712416181,0.10948083651790616
55,1.4968300361220035,0.10772324466869314
56,1.490967643316307,0.10602849601259434
57,1.485257635258283,0.10439406354922728
58,1.4796935243494915,0.10281756760226479
59,1.474269203159418,0.10129676439855984
60,1.4689789162560971,0.09982953568161566
61,1.4638172345464393,0.09841387925148891
62,1.4587790318662344,0.09704790033616197
63,1.4538594635903859,0.09572980371063379
64,1.4490539470605361,0.09445788648971379
65,1.4443581436503563,0.09323053152897248
66,1.439767942309,0.09204620137568384
67,1.435279444440863,0.09090343271804306
68,1.4308889499952866,0.08980083128658455
69,1.4265929446534062,0.08873706716667357
70,1.422388088011344,0.087710870485285
71,1.4182712026694408,0.08672102743910698
72,1.4142392641465868,0.08576637663437069
73,1.410289391546871,0.0848458057117787
74,1.406418838913163,0.08395824823252977
75,1.402624987208628,0.08310268080375917
76,1.398905336873008,0.08227812042377587
77,1.395257500905606,0.0814836220293022
78,1.3916791984314651,0.08071827622855132
79,1.3881682487113896,0.07998120720542079
80,1.3847225655600377,0.07927157078137533
81,1.3813401521396513,0.07858855262274324
82,1.3780190960999137,0.07793136658218514
83,1.3747575650370452,0.07729925316401885
84,1.3715538022476723,0.07669147810391891
85,1.3684061227550948,0.07610733105425747
86,1.3653129095875727,0.07554612436703341
87,1.3622726102899085,0.07500719196694763
88,1.3592837336512973,0.07448988830774167
89,1.3563448466337138,0.0739935874054239
90,1.353454571486531,0.07351768194246967
91,1.3506115830341248,0.07306158243750753
92,1.3478146061243677,0.07262471647539409
93,1.3450624132268463,0.07220652799293757
94,1.3423538221705245,0.071806476615865
95,1.3396876940113955,0.07142403704293447
96,1.3370629310213702,0.07105869847338134
97,1.3344784747903615,0.0707099640741542
98,1.3319333044340882,0.07037735048364616
99,1.3294264349007288,0.07006038734886078
100,1.3269569153700287,0.06975861689317128
101,1.3245238277389717,0.06947159351203844
102,1.3221262851885178,0.06919888339424508
103,1.3197634308263488,0.06894006416638912
104,1.3174344364008883,0.06869472455854855
105,1.3151385010822194,0.0684624640891929
106,1.3128748503058332,0.06824289276756998
107,1.3106427346753988,0.06803563081193889
108,1.3084414289210524,0.06784030838215664
109,1.3062702309098886,0.06765656532525202
110,1.3041284607056114,0.06748405093274062
111,1.3020154596744755,0.06732242370854556
112,1.2999305896348483,0.06717135114649446
113,1.2978732320479014,0.0670305095164606
114,1.2958427872471048,0.06689958365830674
115,1.29383867370433,0.06677826678287578
116,1.2918603273305502,0.06666626027935083
117,1.289907200809199,0.0665632735283798
118,1.2879787629604165,0.06646902372042701
119,1.2860744981344994,0.06638323567887615
120,1.284193905632989,0.0663056416874652
121,1.282336499155912,0.06623598132168662
122,1.2805018062737965,0.06617400128383155
123,1.2786893679231583,0.06611945524140181
124,1.2768987379242376,0.06607210366864988
