Batch_Number,Mean_Fit_CE,Std_Fit_CE
0,2.300000000000004,3.9968028886505635e-15
1,2.300000000000004,3.9968028886505635e-15
2,2.300000000000004,3.9968028886505635e-15
3,2.300000000000004,3.9968028886505635e-15
4,2.300000000000004,3.9968028886505635e-15
5,2.300000000000004,3.9968028886505635e-15
6,2.300000000000004,3.9968028886505635e-15
7,2.300000000000004,3.9968028886505635e-15
8,2.300000000000004,3.9968028886505635e-15
9,2.300000000000004,3.9968028886505635e-15
10,2.300000000000004,3.9968028886505635e-15
11,2.300000000000004,3.9968028886505635e-15
12,2.300000000000004,3.9968028886505635e-15
13,2.300000000000004,3.9968028886505635e-15
14,2.300000000000004,3.9968028886505635e-15
15,2.300000000000004,3.9968028886505635e-15
16,2.300000000000004,3.9968028886505635e-15
17,2.300000000000004,3.9968028886505635e-15
18,2.300000000000004,3.9968028886505635e-15
19,2.300000000000004,3.9968028886505635e-15
20,2.300000000000004,3.9968028886505635e-15
21,2.300000000000004,3.9968028886505635e-15
22,2.300000000000004,3.9968028886505635e-15
23,2.300000000000004,3.9968028886505635e-15
24,2.300000000000004,3.9968028886505635e-15
25,2.300000000000004,3.9968028886505635e-15
26,2.300000000000004,3.9968028886505635e-15
27,2.300000000000004,3.9968028886505635e-15
28,2.300000000000004,3.9968028886505635e-15
29,2.300000000000004,3.9968028886505635e-15
30,2.300000000000004,3.9968028886505635e-15
31,2.300000000000004,3.9968028886505635e-15
32,2.300000000000004,3.9968028886505635e-15
33,2.300000000000004,3.9968028886505635e-15
34,2.300000000000004,3.9968028886505635e-15
35,2.300000000000004,3.9968028886505635e-15
36,2.300000000000004,3.9968028886505635e-15
37,2.300000000000004,3.9968028886505635e-15
38,2.300000000000004,3.9968028886505635e-15
39,2.300000000000004,3.9968028886505635e-15
