Run,Batch_Number,Fitted_CE,A,B,n
slp_0.4_60000_run_0.txt,0,6.523724506762616,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,1,3.6049114386984558,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,2,2.5769798910540964,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,3,2.0453406779050094,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,4,1.7183768205958372,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,5,1.496099617097185,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,6,1.3347398430672794,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,7,1.212035871737688,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,8,1.1154411415738859,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,9,1.0373336007101632,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,10,0.9728094188992308,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,11,0.9185671640512562,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,12,0.8723008506438925,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,13,0.8323499313347461,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,14,0.7974875418140099,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,15,0.7667871421268071,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,16,0.7395356162767472,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,17,0.715174958236555,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,18,0.6932621281001653,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,19,0.6734407895563621,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,20,0.6554210128169726,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,21,0.6389644373646161,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,22,0.6238732519162777,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,23,0.6099818911419785,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,24,0.5971506973252196,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,25,0.585261024160358,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,26,0.5742114132225105,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,27,0.5639145781330053,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,28,0.5542950037920673,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,29,0.5452870188888664,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,30,0.536833236110997,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,31,0.5288832805951398,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,32,0.5213927462217574,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,33,0.5143223334184343,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,34,0.5076371326156643,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,35,0.5013060253825211,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,36,0.49530118125346034,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,37,0.4895976328373239,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,38,0.48417291533245055,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,39,0.47900675931721665,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,40,0.474080827833783,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,41,0.4693784904752464,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,42,0.4648846285279521,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,43,0.4605854662904848,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,44,0.4564684245487026,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,45,0.4525219928777974,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,46,0.4487356180028105,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,47,0.4450996059054112,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,48,0.4416050357381019,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,49,0.43824368391381796,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,50,0.4350079569920766,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,51,0.43189083219261915,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,52,0.428885804542,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,53,0.42598683980428864,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,54,0.42318833246914633,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,55,0.4204850681732076,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,56,0.4178721900173118,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,57,0.41534516831543566,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,58,0.41289977337341227,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,59,0.41053205094851286,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,60,0.4082383000862153,0.2559165664633193,6.267807940299297,0.9042328059894631
slp_0.4_60000_run_0.txt,61,0.4060150530692315,0.2559165664633193,6.267807940299297,0.9042328059894631
