Run,Batch_Number,Fitted_CE,A,B,n
slp_0.0_60000_run_0.txt,0,7.508280539763786,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,1,3.6312983993323784,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,2,2.420550176143669,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,3,1.8389062823957136,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,4,1.4999634056728102,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,5,1.2791576190714515,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,6,1.124425041858434,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,7,1.0102541544033952,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,8,0.9227105268797317,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,9,0.8535553308533935,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,10,0.7976130900300978,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,11,0.7514732120963967,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,12,0.712799140533587,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,13,0.6799378163725863,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,14,0.6516876410643052,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,15,0.6271547518018261,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,16,0.6056607930148202,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,17,0.586681904061549,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,18,0.5698072744077359,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,19,0.5547103283067467,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,20,0.5411282735390498,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,21,0.5288473173813752,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,22,0.5176918017383016,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,23,0.5075160987971226,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,24,0.4981984836605325,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,25,0.48963644434214715,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,26,0.4817430512938671,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,27,0.47444411787666485,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,28,0.46767595817164254,0.2977545620824925,7.210525977681293,1.1130478026911566
slp_0.0_60000_run_0.txt,29,0.4613836007810129,0.2977545620824925,7.210525977681293,1.1130478026911566
