Batch_Number,Fit_CE,A,B,n
0.0,8.168900397377268,0.26290972084718356,7.905990676530084,0.8953860986662117
1.0,4.513196405102984,0.26290972084718356,7.905990676530084,0.8953860986662117
2.0,3.2192100994066957,0.26290972084718356,7.905990676530084,0.8953860986662117
3.0,2.547877871896258,0.26290972084718356,7.905990676530084,0.8953860986662117
4.0,2.134058293185678,0.26290972084718356,7.905990676530084,0.8953860986662117
5.0,1.852226562688777,0.26290972084718356,7.905990676530084,0.8953860986662117
6.0,1.6473277958116341,0.26290972084718356,7.905990676530084,0.8953860986662117
7.0,1.4913161412067562,0.26290972084718356,7.905990676530084,0.8953860986662117
8.0,1.3683640890411704,0.26290972084718356,7.905990676530084,0.8953860986662117
9.0,1.2688453697322473,0.26290972084718356,7.905990676530084,0.8953860986662117
10.0,1.1865604221192938,0.26290972084718356,7.905990676530084,0.8953860986662117
11.0,1.1173317011305675,0.26290972084718356,7.905990676530084,0.8953860986662117
12.0,1.0582388803790788,0.26290972084718356,7.905990676530084,0.8953860986662117
13.0,1.007177447715665,0.26290972084718356,7.905990676530084,0.8953860986662117
14.0,0.9625914506988078,0.26290972084718356,7.905990676530084,0.8953860986662117
15.0,0.9233050672277514,0.26290972084718356,7.905990676530084,0.8953860986662117
16.0,0.8884127806974734,0.26290972084718356,7.905990676530084,0.8953860986662117
17.0,0.8572056381362573,0.26290972084718356,7.905990676530084,0.8953860986662117
18.0,0.8291204569905681,0.26290972084718356,7.905990676530084,0.8953860986662117
19.0,0.8037040461386112,0.26290972084718356,7.905990676530084,0.8953860986662117
20.0,0.780587497934866,0.26290972084718356,7.905990676530084,0.8953860986662117
21.0,0.7594673866909529,0.26290972084718356,7.905990676530084,0.8953860986662117
22.0,0.7400917980053463,0.26290972084718356,7.905990676530084,0.8953860986662117
23.0,0.7222497977732307,0.26290972084718356,7.905990676530084,0.8953860986662117
24.0,0.7057633900474426,0.26290972084718356,7.905990676530084,0.8953860986662117
25.0,0.6904813022802152,0.26290972084718356,7.905990676530084,0.8953860986662117
26.0,0.6762741303036452,0.26290972084718356,7.905990676530084,0.8953860986662117
27.0,0.6630305075338212,0.26290972084718356,7.905990676530084,0.8953860986662117
28.0,0.6506540544040369,0.26290972084718356,7.905990676530084,0.8953860986662117
29.0,0.6390609283655101,0.26290972084718356,7.905990676530084,0.8953860986662117
30.0,0.6281778406336276,0.26290972084718356,7.905990676530084,0.8953860986662117
31.0,0.6179404389326938,0.26290972084718356,7.905990676530084,0.8953860986662117
32.0,0.6082919796365331,0.26290972084718356,7.905990676530084,0.8953860986662117
33.0,0.5991822305195303,0.26290972084718356,7.905990676530084,0.8953860986662117
34.0,0.59056655861445,0.26290972084718356,7.905990676530084,0.8953860986662117
35.0,0.5824051676682718,0.26290972084718356,7.905990676530084,0.8953860986662117
36.0,0.5746624572756612,0.26290972084718356,7.905990676530084,0.8953860986662117
37.0,0.5673064815791521,0.26290972084718356,7.905990676530084,0.8953860986662117
38.0,0.5603084899076486,0.26290972084718356,7.905990676530084,0.8953860986662117
39.0,0.5536425352091748,0.26290972084718356,7.905990676530084,0.8953860986662117
40.0,0.5472851388611459,0.26290972084718356,7.905990676530084,0.8953860986662117
41.0,0.5412150025903963,0.26290972084718356,7.905990676530084,0.8953860986662117
42.0,0.535412759939039,0.26290972084718356,7.905990676530084,0.8953860986662117
43.0,0.529860761071179,0.26290972084718356,7.905990676530084,0.8953860986662117
44.0,0.524542885805503,0.26290972084718356,7.905990676530084,0.8953860986662117
45.0,0.5194443806377282,0.26290972084718356,7.905990676530084,0.8953860986662117
46.0,0.5145517162293071,0.26290972084718356,7.905990676530084,0.8953860986662117
47.0,0.5098524624190321,0.26290972084718356,7.905990676530084,0.8953860986662117
48.0,0.5053351782889663,0.26290972084718356,7.905990676530084,0.8953860986662117
49.0,0.5009893152063563,0.26290972084718356,7.905990676530084,0.8953860986662117
50.0,0.4968051310852769,0.26290972084718356,7.905990676530084,0.8953860986662117
51.0,0.4927736143786919,0.26290972084718356,7.905990676530084,0.8953860986662117
52.0,0.488886416533703,0.26290972084718356,7.905990676530084,0.8953860986662117
53.0,0.4851357918282294,0.26290972084718356,7.905990676530084,0.8953860986662117
54.0,0.4815145436627979,0.26290972084718356,7.905990676530084,0.8953860986662117
55.0,0.47801597651185274,0.26290972084718356,7.905990676530084,0.8953860986662117
56.0,0.4746338528492988,0.26290972084718356,7.905990676530084,0.8953860986662117
57.0,0.47136235445636543,0.26290972084718356,7.905990676530084,0.8953860986662117
58.0,0.46819604759915867,0.26290972084718356,7.905990676530084,0.8953860986662117
59.0,0.46512985163078957,0.26290972084718356,7.905990676530084,0.8953860986662117
60.0,0.46215901063062603,0.26290972084718356,7.905990676530084,0.8953860986662117
61.0,0.45927906774260147,0.26290972084718356,7.905990676530084,0.8953860986662117
62.0,0.4564858419169159,0.26290972084718356,7.905990676530084,0.8953860986662117
63.0,0.4537754067959693,0.26290972084718356,7.905990676530084,0.8953860986662117
64.0,0.4511440715168757,0.26290972084718356,7.905990676530084,0.8953860986662117
65.0,0.4485883632301585,0.26290972084718356,7.905990676530084,0.8953860986662117
66.0,0.44610501115786383,0.26290972084718356,7.905990676530084,0.8953860986662117
67.0,0.44369093203486876,0.26290972084718356,7.905990676530084,0.8953860986662117
68.0,0.44134321679504873,0.26290972084718356,7.905990676530084,0.8953860986662117
69.0,0.43905911837958733,0.26290972084718356,7.905990676530084,0.8953860986662117
70.0,0.4368360405583641,0.26290972084718356,7.905990676530084,0.8953860986662117
71.0,0.43467152766732864,0.26290972084718356,7.905990676530084,0.8953860986662117
72.0,0.4325632551752743,0.26290972084718356,7.905990676530084,0.8953860986662117
73.0,0.430509021002673,0.26290972084718356,7.905990676530084,0.8953860986662117
74.0,0.4285067375233786,0.26290972084718356,7.905990676530084,0.8953860986662117
75.0,0.42655442418719786,0.26290972084718356,7.905990676530084,0.8953860986662117
76.0,0.4246502007076943,0.26290972084718356,7.905990676530084,0.8953860986662117
77.0,0.42279228076522024,0.26290972084718356,7.905990676530084,0.8953860986662117
78.0,0.4209789661801777,0.26290972084718356,7.905990676530084,0.8953860986662117
