Current_Epoch  Batch/Total         CE_Train            Accuracy(%)         CE_TEST             Batch_Number   
0              [0/60000]           --                  9.020               2.3138              0
1              [64/60000]          2.3046              20.6200             7.4312              1              
1              [128/60000]         6.7406              23.9300             13.5934             2              
1              [192/60000]         13.3529             40.6500             11.6480             3              
1              [256/60000]         11.3060             28.2900             15.7835             4              
1              [320/60000]         15.7437             28.4600             9.7648              5              
1              [384/60000]         9.3791              36.8200             5.6435              6              
1              [448/60000]         5.5445              58.2000             3.0584              7              
1              [512/60000]         3.4114              49.8600             2.8170              8              
1              [576/60000]         2.8476              57.8300             3.6422              9              
1              [640/60000]         4.9414              60.3500             2.2945              10             
1              [704/60000]         2.1424              55.4600             1.8140              11             
1              [768/60000]         1.7717              52.9800             2.1699              12             
1              [832/60000]         1.9430              61.0900             2.3201              13             
1              [896/60000]         3.1962              63.9200             1.8377              14             
1              [960/60000]         1.7351              71.5400             1.0613              15             
1              [1024/60000]        1.0352              66.5900             0.9650              16             
1              [1088/60000]        0.9143              72.0900             0.9741              17             
1              [1152/60000]        1.0616              69.8900             1.9248              18             
1              [1216/60000]        1.4583              66.3400             1.4586              19             
1              [1280/60000]        1.5409              72.1100             1.2693              20             
1              [1344/60000]        1.5341              75.2900             0.7582              21             
1              [1408/60000]        0.7197              73.0200             0.8434              22             
1              [1472/60000]        0.8338              72.2900             0.9481              23             
1              [1536/60000]        0.6236              75.1400             0.7712              24             
1              [1600/60000]        0.6963              71.9500             1.0309              25             
1              [1664/60000]        1.2573              66.3300             1.4934              26             
1              [1728/60000]        1.4282              67.5600             1.2662              27             
1              [1792/60000]        1.1806              70.9100             0.9928              28             
1              [1856/60000]        1.2887              73.2000             0.8389              29             
1              [1920/60000]        0.8502              71.6200             1.1015              30             
1              [1984/60000]        1.2161              69.3500             1.0957              31             
1              [2048/60000]        1.2337              68.4800             1.1602              32             
1              [2112/60000]        1.1401              65.5100             1.4350              33             
1              [2176/60000]        1.0614              74.8700             0.8055              34             
1              [2240/60000]        0.9973              74.4500             0.7525              35             
1              [2304/60000]        0.6215              71.2100             0.8755              36             
