Batch_Number,Avg_CE_Train,Avg_Accuracy,Avg_CE_Test,Num_Runs
0,,9.02,2.367258,100
1,2.366423,29.176199999999998,2.097539,100
2,2.102681,47.4184,1.874104,100
3,1.883254,58.7915,1.6859659999999999,100
4,1.698819,64.1709,1.532208,100
5,1.5472819999999998,68.3648,1.405376,100
6,1.4228290000000001,70.7591,1.300739,100
7,1.319369,72.885,1.213111,100
8,1.233216,74.476,1.139129,100
9,1.159899,75.8259,1.075818,100
10,1.097383,77.0539,1.020799,100
11,1.0428520000000001,77.98060000000001,0.973075,100
12,0.9954949999999999,78.968,0.930685,100
13,0.953488,79.6088,0.8936270000000001,100
14,0.916557,80.4029,0.860353,100
15,0.883542,80.8667,0.831031,100
16,0.854228,81.5046,0.804323,100
17,0.8276749999999999,81.8787,0.7803610000000001,100
18,0.803679,82.43520000000001,0.758229,100
19,0.781613,82.7342,0.7381350000000001,100
20,0.7614730000000001,83.25299999999999,0.7193940000000001,100
21,0.742729,83.48290000000001,0.7022360000000001,100
22,0.725521,83.9633,0.686127,100
23,0.7093640000000001,84.1362,0.671293,100
24,0.694473,84.5676,0.6572939999999999,100
25,0.680404,84.7283,0.6443089999999999,100
26,0.667351,85.0989,0.632017,100
27,0.654956,85.23100000000001,0.620528,100
28,0.643403,85.5509,0.609636,100
29,0.632398,85.6851,0.599402,100
30,0.622077,85.9382,0.589679,100
31,0.612238,86.0849,0.580484,100
32,0.602968,86.2907,0.5717690000000001,100
33,0.594112,86.42379999999999,0.5634619999999999,100
34,0.585724,86.596,0.555599,100
35,0.577714,86.7267,0.548048,100
36,0.570087,86.8716,0.5409109999999999,100
37,0.562798,86.9919,0.534019,100
38,0.555829,87.11200000000001,0.527524,100
39,0.549161,87.23450000000001,0.521192,100
40,0.542773,87.32440000000001,0.5152519999999999,100
41,0.536649,87.43709999999999,0.509412,100
42,0.5307580000000001,87.52600000000001,0.5039750000000001,100
43,0.5251250000000001,87.6176,0.49855400000000005,100
44,0.519669,87.6955,0.493568,100
45,0.514458,87.78219999999999,0.488524,100
46,0.509405,87.855,0.483959,100
47,0.5045850000000001,87.9311,0.479261,100
48,0.4999,88.0079,0.475064,100
49,0.495435,88.061,0.470683,100
50,0.49107599999999996,88.1288,0.466845,100
51,0.48696,88.17200000000001,0.462764,100
52,0.482917,88.23649999999999,0.459248,100
53,0.479107,88.2789,0.455464,100
54,0.47537,88.3348,0.45224000000000003,100
55,0.47185900000000003,88.3633,0.448769,100
56,0.468412,88.4217,0.44581400000000004,100
57,0.465185,88.428,0.44266500000000003,100
58,0.462037,88.4915,0.43992800000000004,100
59,0.459092,88.4815,0.437107,100
60,0.456198,88.5424,0.43453800000000004,100
61,0.453476,88.5265,0.431992,100
62,0.45081699999999997,88.59790000000001,0.429533,100
63,0.448266,88.5703,0.42722499999999997,100
64,0.445789,88.6451,0.424847,100
65,0.443373,88.6127,0.42272800000000005,100
66,0.441046,88.6839,0.42039000000000004,100
67,0.43871899999999997,88.6576,0.418412,100
68,0.43648200000000004,88.72370000000001,0.416093,100
69,0.434219,88.7057,0.414203,100
70,0.432054,88.7705,0.411903,100
71,0.429829,88.7683,0.410069,100
72,0.42771000000000003,88.82889999999999,0.407768,100
73,0.425497,88.8358,0.405973,100
74,0.423408,88.90180000000001,0.403686,100
75,0.421208,88.90469999999999,0.401904,100
76,0.419158,88.9742,0.399671,100
77,0.41700000000000004,88.98190000000001,0.397903,100
78,0.414965,89.0555,0.395737,100
79,0.412866,89.05879999999999,0.39399,100
80,0.410879,89.1364,0.391899,100
81,0.408828,89.13770000000001,0.390184,100
82,0.406893,89.2158,0.38817100000000004,100
83,0.40490299999999996,89.21690000000001,0.38649900000000004,100
84,0.403019,89.29809999999999,0.384563,100
85,0.4011,89.29799999999999,0.382946,100
86,0.39928400000000003,89.3724,0.38108600000000004,100
87,0.39744100000000004,89.38,0.37953600000000004,100
88,0.395696,89.4508,0.37776400000000004,100
89,0.39392000000000005,89.4619,0.376286,100
90,0.392247,89.5219,0.37459899999999996,100
91,0.39056399999999997,89.53129999999999,0.373189,100
92,0.388967,89.5898,0.371594,100
93,0.387374,89.6006,0.37026800000000004,100
94,0.385866,89.6534,0.368763,100
95,0.384352,89.66760000000001,0.367513,100
96,0.38292699999999996,89.71719999999999,0.366087,100
97,0.38148499999999996,89.7281,0.364904,100
98,0.380131,89.7749,0.363564,100
99,0.37876800000000005,89.7878,0.362446,100
100,0.377479,89.8301,0.361179,100
101,0.37619199999999997,89.84549999999999,0.36013100000000003,100
102,0.374981,89.8819,0.35893099999999994,100
103,0.373756,89.8958,0.35794800000000004,100
104,0.372598,89.9282,0.356799,100
105,0.371445,89.9451,0.355884,100
106,0.370336,89.97319999999999,0.35478099999999996,100
107,0.36924,89.9884,0.353924,100
108,0.368189,90.0117,0.35286,100
109,0.36713900000000005,90.03139999999999,0.352073,100
110,0.366144,90.04700000000001,0.35104799999999997,100
111,0.365147,90.0676,0.350326,100
112,0.36420499999999995,90.0833,0.349328,100
113,0.363252,90.1083,0.348677,100
114,0.36235700000000004,90.12020000000001,0.347705,100
115,0.36145000000000005,90.1453,0.347118,100
116,0.36060200000000003,90.1485,0.34617,100
117,0.359741,90.1803,0.345639,100
118,0.358937,90.18450000000001,0.344718,100
119,0.358101,90.2084,0.34423299999999996,100
120,0.35734099999999996,90.2136,0.34332999999999997,100
121,0.35655299999999995,90.2406,0.342907,100
122,0.355826,90.2425,0.34202800000000005,100
123,0.355066,90.2706,0.34164700000000003,100
124,0.354378,90.2696,0.340778,100
125,0.353649,90.2977,0.340446,100
126,0.352994,90.29899999999999,0.33958799999999995,100
127,0.352286,90.3211,0.3393,100
128,0.35166200000000003,90.3251,0.33846400000000004,100
129,0.350972,90.348,0.33819099999999996,100
130,0.350379,90.34729999999999,0.337372,100
131,0.349716,90.3703,0.337135,100
132,0.349137,90.37290000000002,0.33632599999999996,100
133,0.348495,90.39040000000001,0.33612400000000003,100
134,0.34795200000000004,90.39620000000001,0.33531599999999995,100
135,0.34732599999999997,90.4113,0.335146,100
136,0.34679299999999996,90.4161,0.334358,100
137,0.346177,90.43530000000001,0.33420099999999997,100
138,0.345676,90.4356,0.333435,100
139,0.345087,90.4552,0.333305,100
140,0.344601,90.4581,0.332545,100
141,0.344027,90.4739,0.332433,100
142,0.34356000000000003,90.4781,0.331692,100
143,0.342997,90.492,0.331594,100
144,0.34255,90.4991,0.330865,100
145,0.34200200000000003,90.515,0.33079000000000003,100
146,0.34157499999999996,90.51729999999999,0.330079,100
147,0.34104500000000004,90.5344,0.33001199999999997,100
148,0.340629,90.5332,0.329308,100
149,0.340108,90.54950000000001,0.32926099999999997,100
150,0.339719,90.55120000000001,0.32857,100
151,0.33921100000000004,90.56649999999999,0.32854,100
152,0.33882599999999996,90.5659,0.32786299999999996,100
153,0.338341,90.5864,0.327857,100
154,0.337964,90.5822,0.32718899999999995,100
155,0.337495,90.603,0.327181,100
156,0.337132,90.6003,0.326526,100
157,0.336673,90.6185,0.326545,100
158,0.336331,90.6136,0.325903,100
159,0.33588,90.6296,0.32592999999999994,100
160,0.33555100000000004,90.62729999999999,0.325299,100
161,0.335124,90.6441,0.325336,100
162,0.33480899999999997,90.63870000000001,0.324725,100
163,0.334386,90.6551,0.324779,100
164,0.33407600000000004,90.65540000000001,0.324171,100
165,0.333677,90.66799999999999,0.324238,100
166,0.333379,90.6664,0.32365,100
167,0.33299799999999996,90.67960000000001,0.32372100000000004,100
168,0.332716,90.6787,0.323163,100
169,0.332357,90.68889999999999,0.323251,100
170,0.332081,90.6899,0.32271099999999997,100
171,0.331742,90.69760000000001,0.322797,100
172,0.331476,90.6999,0.32227199999999995,100
173,0.33114899999999997,90.7078,0.322363,100
174,0.330901,90.71340000000001,0.321848,100
175,0.330569,90.71940000000001,0.321941,100
176,0.330325,90.7239,0.32142899999999996,100
177,0.329994,90.7283,0.32152499999999995,100
178,0.329761,90.7351,0.32101999999999997,100
179,0.32944,90.7388,0.321128,100
180,0.3291020202020202,90.75121212121213,0.3204909090909091,99
181,0.3287888888888889,90.7519191919192,0.32065757575757575,99
182,0.3285686868686869,90.75636363636363,0.3201181818181818,99
183,0.3282646464646464,90.75858585858586,0.3202939393939394,99
184,0.32805656565656566,90.7650505050505,0.31975252525252523,99
185,0.32776161616161614,90.76717171717172,0.3199535353535354,99
186,0.32757272727272724,90.77212121212122,0.3194151515151515,99
187,0.3272777777777778,90.77343434343435,0.31962626262626265,99
188,0.3271010101010101,90.77545454545455,0.31910303030303033,99
189,0.3268151515151515,90.78111111111112,0.3193242424242424,99
190,0.32666161616161615,90.78050505050506,0.3188010101010101,99
191,0.3263838383838384,90.7860606060606,0.31905151515151514,99
192,0.32624444444444445,90.78858585858586,0.3185282828282828,99
193,0.325970707070707,90.7911111111111,0.3187848484848485,99
194,0.3258343434343434,90.79535353535353,0.31826161616161613,99
195,0.32556161616161616,90.79848484848485,0.31851515151515153,99
196,0.32542727272727273,90.79848484848485,0.3179979797979798,99
197,0.32516464646464643,90.80444444444444,0.3182525252525253,99
198,0.3250323232323232,90.80676767676769,0.31774848484848484,99
199,0.3247646464646464,90.80919191919193,0.318,99
200,0.32481098901098904,90.81472527472526,0.3174846153846154,91
201,0.32453956043956045,90.8078021978022,0.31792857142857145,91
202,0.32442967032967035,90.82109890109889,0.3172406593406593,91
203,0.3241736263736264,90.81373626373626,0.3176967032967033,91
204,0.32406593406593404,90.83065934065934,0.31701648351648354,91
205,0.3238142857142857,90.82175824175825,0.317478021978022,91
206,0.3237153846153846,90.83362637362637,0.31679670329670334,91
207,0.32346263736263736,90.83000000000001,0.31725934065934064,91
208,0.32336373626373627,90.84065934065934,0.3165912087912088,91
209,0.3231241758241758,90.83428571428571,0.317056043956044,91
210,0.32303626373626376,90.84703296703297,0.31638791208791206,91
211,0.3227857142857143,90.83824175824176,0.3168593406593406,91
212,0.3227065934065934,90.85428571428571,0.31619120879120877,91
213,0.3224692307692308,90.8431868131868,0.31667142857142855,91
214,0.32238791208791207,90.8586813186813,0.3160010989010989,91
215,0.322154945054945,90.8446153846154,0.3164923076923077,91
216,0.3220813186813187,90.86296703296703,0.3158175824175824,91
217,0.3218483516483516,90.85164835164835,0.31631098901098903,91
218,0.3217758241758242,90.86835164835165,0.31565054945054943,91
219,0.32155164835164834,90.85923076923078,0.31614835164835164,91
