Prune_Layer,Batch_Size,Pruning_Percentage,CE_Type,AUC
SHL,64,0.1,Avg_CE_Train,87.49823353377377
SHL,64,0.0,Avg_CE_Train,87.49823353377377
SHL,64,1.0,Avg_CE_Test,89.80081862676779
SHL,64,0.9,Avg_CE_Test,89.80081862676782
SHL,64,0.8,Avg_CE_Test,89.80081862676782
SHL,64,0.7,Avg_CE_Test,89.80081862676782
SHL,64,0.6,Avg_CE_Test,89.80081862676782
SHL,64,0.5,Avg_CE_Test,89.80081862676782
SHL,64,0.4,Avg_CE_Test,89.80081862676782
SHL,64,0.3,Avg_CE_Test,89.80081862676782
SHL,64,0.2,Avg_CE_Test,89.80081862676782
SHL,64,0.1,Avg_CE_Test,89.80081862676782
SHL,64,0.0,Avg_CE_Test,89.80081862676782
SHL,1024,1.0,Avg_CE_Train,89.80081862676779
SHL,1024,0.9,Avg_CE_Train,87.49823353377377
SHL,1024,0.8,Avg_CE_Train,87.49823353377377
SHL,1024,0.7,Avg_CE_Train,87.49823353377377
SHL,1024,0.6,Avg_CE_Train,87.49823353377377
SHL,1024,0.5,Avg_CE_Train,87.49823353377377
SHL,1024,0.4,Avg_CE_Train,87.49823353377377
SHL,1024,0.3,Avg_CE_Train,87.49823353377377
SHL,1024,0.2,Avg_CE_Train,87.49823353377377
SHL,1024,0.1,Avg_CE_Train,87.49823353377377
SHL,1024,0.0,Avg_CE_Train,87.49823353377377
SHL,1024,1.0,Avg_CE_Test,89.80081862676779
SHL,1024,0.9,Avg_CE_Test,89.80081862676782
SHL,1024,0.8,Avg_CE_Test,89.80081862676782
SHL,1024,0.7,Avg_CE_Test,89.80081862676782
SHL,1024,0.6,Avg_CE_Test,89.80081862676782
SHL,1024,0.5,Avg_CE_Test,89.80081862676782
SHL,1024,0.4,Avg_CE_Test,89.80081862676782
SHL,1024,0.3,Avg_CE_Test,89.80081862676782
SHL,1024,0.2,Avg_CE_Test,89.80081862676782
SHL,1024,0.1,Avg_CE_Test,89.80081862676782
SHL,1024,0.0,Avg_CE_Test,89.80081862676782
FHL+SHL,64,1.0,Avg_CE_Train,89.80081862676779
FHL+SHL,64,0.9,Avg_CE_Train,87.49823353377377
FHL+SHL,64,0.8,Avg_CE_Train,87.49823353377377
FHL+SHL,64,0.7,Avg_CE_Train,87.49823353377377
FHL+SHL,64,0.6,Avg_CE_Train,87.49823353377377
FHL+SHL,64,0.5,Avg_CE_Train,87.49823353377377
FHL+SHL,64,0.4,Avg_CE_Train,87.49823353377377
FHL+SHL,64,0.3,Avg_CE_Train,87.49823353377377
FHL+SHL,64,0.2,Avg_CE_Train,87.49823353377377
FHL+SHL,64,0.1,Avg_CE_Train,87.49823353377377
FHL+SHL,64,0.0,Avg_CE_Train,87.49823353377377
FHL+SHL,64,1.0,Avg_CE_Test,89.80081862676779
FHL+SHL,64,0.9,Avg_CE_Test,89.80081862676782
FHL+SHL,64,0.8,Avg_CE_Test,89.80081862676782
FHL+SHL,64,0.7,Avg_CE_Test,89.80081862676782
FHL+SHL,64,0.6,Avg_CE_Test,89.80081862676782
FHL+SHL,64,0.5,Avg_CE_Test,89.80081862676782
FHL+SHL,64,0.4,Avg_CE_Test,89.80081862676782
FHL+SHL,64,0.3,Avg_CE_Test,89.80081862676782
FHL+SHL,64,0.2,Avg_CE_Test,89.80081862676782
FHL+SHL,64,0.1,Avg_CE_Test,89.80081862676782
FHL+SHL,64,0.0,Avg_CE_Test,89.80081862676782
FHL+SHL,1024,1.0,Avg_CE_Train,89.80081862676779
FHL+SHL,1024,0.9,Avg_CE_Train,87.49823353377377
FHL+SHL,1024,0.8,Avg_CE_Train,87.49823353377377
FHL+SHL,1024,0.7,Avg_CE_Train,87.49823353377377
FHL+SHL,1024,0.6,Avg_CE_Train,87.49823353377377
FHL+SHL,1024,0.5,Avg_CE_Train,87.49823353377377
FHL+SHL,1024,0.4,Avg_CE_Train,87.49823353377377
FHL+SHL,1024,0.3,Avg_CE_Train,87.49823353377377
FHL+SHL,1024,0.2,Avg_CE_Train,87.49823353377377
FHL+SHL,1024,0.1,Avg_CE_Train,87.49823353377377
FHL+SHL,1024,0.0,Avg_CE_Train,87.49823353377377
FHL+SHL,1024,1.0,Avg_CE_Test,89.80081862676779
FHL+SHL,1024,0.9,Avg_CE_Test,89.80081862676782
FHL+SHL,1024,0.8,Avg_CE_Test,89.80081862676782
FHL+SHL,1024,0.7,Avg_CE_Test,89.80081862676782
FHL+SHL,1024,0.6,Avg_CE_Test,89.80081862676782
FHL+SHL,1024,0.5,Avg_CE_Test,89.80081862676782
FHL+SHL,1024,0.4,Avg_CE_Test,89.80081862676782
FHL+SHL,1024,0.3,Avg_CE_Test,89.80081862676782
FHL+SHL,1024,0.2,Avg_CE_Test,89.80081862676782
FHL+SHL,1024,0.1,Avg_CE_Test,89.80081862676782
FHL+SHL,1024,0.0,Avg_CE_Test,89.80081862676782
ALL,64,1.0,Avg_CE_Train,89.80081862676779
ALL,64,0.9,Avg_CE_Train,87.49823353377377
ALL,64,0.8,Avg_CE_Train,87.49823353377377
ALL,64,0.7,Avg_CE_Train,87.49823353377377
ALL,64,0.6,Avg_CE_Train,87.49823353377377
ALL,64,0.5,Avg_CE_Train,87.49823353377377
ALL,64,0.4,Avg_CE_Train,87.49823353377377
ALL,64,0.3,Avg_CE_Train,87.49823353377377
ALL,64,0.2,Avg_CE_Train,87.49823353377377
ALL,64,0.1,Avg_CE_Train,87.49823353377377
ALL,64,0.0,Avg_CE_Train,87.49823353377377
ALL,64,1.0,Avg_CE_Test,89.80081862676779
ALL,64,0.9,Avg_CE_Test,89.80081862676782
ALL,64,0.8,Avg_CE_Test,89.80081862676782
ALL,64,0.7,Avg_CE_Test,89.80081862676782
ALL,64,0.6,Avg_CE_Test,89.80081862676782
ALL,64,0.5,Avg_CE_Test,89.80081862676782
ALL,64,0.4,Avg_CE_Test,89.80081862676782
ALL,64,0.3,Avg_CE_Test,89.80081862676782
ALL,64,0.2,Avg_CE_Test,89.80081862676782
ALL,64,0.1,Avg_CE_Test,89.80081862676782
ALL,64,0.0,Avg_CE_Test,89.80081862676782
ALL,1024,1.0,Avg_CE_Train,89.80081862676779
ALL,1024,0.9,Avg_CE_Train,87.49823353377377
ALL,1024,0.8,Avg_CE_Train,87.49823353377377
ALL,1024,0.7,Avg_CE_Train,87.49823353377377
ALL,1024,0.6,Avg_CE_Train,87.49823353377377
ALL,1024,0.5,Avg_CE_Train,87.49823353377377
ALL,1024,0.4,Avg_CE_Train,87.49823353377377
ALL,1024,0.3,Avg_CE_Train,87.49823353377377
ALL,1024,0.2,Avg_CE_Train,87.49823353377377
ALL,1024,0.1,Avg_CE_Train,87.49823353377377
ALL,1024,0.0,Avg_CE_Train,87.49823353377377
ALL,1024,1.0,Avg_CE_Test,89.80081862676779
ALL,1024,0.9,Avg_CE_Test,89.80081862676782
ALL,1024,0.8,Avg_CE_Test,89.80081862676782
ALL,1024,0.7,Avg_CE_Test,89.80081862676782
ALL,1024,0.6,Avg_CE_Test,89.80081862676782
ALL,1024,0.5,Avg_CE_Test,89.80081862676782
ALL,1024,0.4,Avg_CE_Test,89.80081862676782
ALL,1024,0.3,Avg_CE_Test,89.80081862676782
ALL,1024,0.2,Avg_CE_Test,89.80081862676782
ALL,1024,0.1,Avg_CE_Test,89.80081862676782
ALL,1024,0.0,Avg_CE_Test,89.80081862676782
