Batch_Number,Mean_Fit_CE,Std_Fit_CE
0,7.348304437673037,1.8014353220308479
1,4.444115416718465,0.7738806101656245
2,3.3390499775320035,0.45866922868455107
3,2.738870148877236,0.3109365861257372
4,2.3561028647256523,0.2271430053405317
5,2.0882239570134287,0.17407998414322448
6,1.8889876603974756,0.13797278896698717
7,1.7342898461672172,0.11213157229655056
8,1.6102603338920167,0.09293742972836724
9,1.508319121835354,0.07827219746919946
10,1.4228567365505447,0.06681903150089771
11,1.3500417547543144,0.057719173524607446
12,1.287162626878081,0.05039032183839141
13,1.2322430894621943,0.0444245201034782
14,1.183806667978229,0.03952782224816823
15,1.1407267095775553,0.03548313019860436
16,1.1021276480044535,0.03212649236913023
17,1.0673181080371144,0.029331541464340468
18,1.035744437101622,0.02699903159312295
19,1.006957711295928,0.025049671428199343
20,0.9805898496147827,0.023419144490728627
21,0.9563360201059102,0.02205460956449957
22,0.9339414776533543,0.02091221432433226
23,0.9131915780672176,0.019955304435237506
24,0.8939041049643806,0.019153107903797154
25,0.8759233050122909,0.018479741803726624
26,0.8591152017031419,0.017913436922404005
27,0.8433638775278892,0.01743591109918813
28,0.8285684977919808,0.017031847125093424
29,0.8146409082313216,0.016688448137428754
30,0.8015036807819109,0.01639505429962071
31,0.7890885124518067,0.01614281091906857
32,0.777334904684509,0.015924381534612102
33,0.7661890672388638,0.0157337010981942
34,0.7556030030669768,0.015565765031185218
35,0.7455337400858463,0.01541645018874486
36,0.7359426829158099,0.015282363909441996
37,0.7267950631760458,0.015160717496080509
38,0.7180594712011179,0.015049220708042972
39,0.7097074553773467,0.0149459941399773
40,0.7017131779178356,0.014849496693371399
41,0.694053117966888,0.01475846569140492
42,0.6867058145731467,0.014671867522926511
43,0.6796516433901957,0.01458885701442411
44,0.672872622025226,0.014508744011382526
45,0.6663522398154683,0.014430965899100558
46,0.6600753085106433,0.0143550650077631
47,0.6540278309104254,0.014280670029264062
48,0.6481968849743714,0.01420748072697839
49,0.6425705213079379,0.014135255347875797
50,0.6371376722479146,0.014063800252582493
51,0.6318880710363101,0.013992961366566189
52,0.6268121797934149,0.013922617127550614
53,0.6219011251864359,0.013852672663199483
54,0.6171466408461077,0.013783054981307321
55,0.6125410157152477,0.013713708994110308
56,0.6080770476245467,0.01364459423047969
57,0.6037480014853185,0.01357568211600845
58,0.5995475715693679,0.01350695372243655
59,0.595469847414762,0.013438397905373389
60,0.5915092829550823,0.013370009763597103
61,0.5876606685201626,0.013301789364931288
62,0.5839191053997673,0.013233740693303832
63,0.5802799826991191,0.013165870779471381
64,0.5767389562476004,0.013098188984364144
65,0.573291929350071,0.013030706409329022
66,0.5699350351946382,0.012963435411933273
67,0.5666646207520252,0.01289638920960677
68,0.5634772320202187,0.012829581556387852
69,0.5603696004843394,0.012763026480508153
70,0.5573386306758965,0.01269673807259775
71,0.5543813887281044,0.012630730315989333
72,0.5514950918349171,0.012565016952009312
73,0.5486770985311539,0.012499611374315735
74,0.5459248997196242,0.012434526547319106
75,0.5432361103787554,0.012369774944535311
76,0.5406084618909207,0.012305368503398868
77,0.5380397949376302,0.012241318593632233
78,0.5355280529130324,0.012177635996740536
79,0.5330712758118991,0.012114330894599144
80,0.5306675945524588,0.012051412865433106
81,0.5283152256982087,0.011988890885767505
82,0.5260124665461773,0.011926773337160732
83,0.5237576905521366,0.011865068016730174
84,0.5215493430659415,0.011803782150644164
85,0.5193859373526041,0.011742922409892864
86,0.5172660508768923,0.011682494927767661
87,0.5151883218311866,0.011622505318576195
88,0.513151445888119,0.011562958697202688
89,0.5111541731610967,0.011503859699192655
90,0.5091953053572532,0.011445212501098829
91,0.5072736931086942,0.01138702084087446
92,0.5053882334690564,0.011329288038140801
93,0.5035378675634999,0.011272017014190078
94,0.5017215783812006,0.011215210311614111
95,0.49993838870030827,0.01115887011347265
96,0.4981873591361384,0.01110299826193578
97,0.49646758630408383,0.011047596276351256
98,0.49477820108942433,0.010992665370701687
99,0.49311836701679224,0.010938206470427961
100,0.49148727871262965,0.010884220228604604
101,0.4898841604544702,0.010830707041460899
102,0.4883082648013451,0.010777667063247466
103,0.4867588713000404,0.010725100220453577
104,0.48523528526231835,0.010673006225384231
105,0.48373683660857936,0.01062138458910955
106,0.48226287877376445,0.010570234633801412
107,0.4808127876716013,0.010519555504474322
108,0.4793859607135759,0.010469346180148784
109,0.4779818158792664,0.010419605484456723
110,0.47659979083490916,0.010370332095708956
111,0.47523934209728624,0.01032152455644525
112,0.4738999442402262,0.010273181282487599
113,0.4725810891411822,0.010225300571517435
114,0.4712822852655437,0.010177880611197086
115,0.4700030569864711,0.010130919486855808
116,0.4687429439382082,0.010084415188760047
117,0.4675015004009525,0.010038365618987199
118,0.4662782947154882,0.00999276859792171
119,0.46507290872591056,0.009947621870391497
120,0.46388493724886615,0.009902923111462509
121,0.46271398756784493,0.009858669931908036
122,0.46155967895114464,0.009814859883369283
123,0.4604216421922168,0.009771490463222735
124,0.45929951917118617,0.009728559119169294
125,0.45819296243640556,0.009686063253559515
126,0.45710163480498184,0.009644000227468776
127,0.45602520898126825,0.009602367364535217
128,0.45496336719238656,0.009561161954573271
129,0.4539158008398869,0.00952038125697433
130,0.452882210166719,0.009480022503906234
131,0.4518623039387279,0.009440082903322072
132,0.4508557991399367,0.009400559641788745
133,0.4498624206809167,0.009361449887144928
134,0.44888190111960136,0.009322750790997798
135,0.4479139803939098,0.009284459491067211
136,0.44695840556561073,0.009246573113385718
137,0.4460149305748707,0.009209088774362412
138,0.445083316004963,0.009172003582717955
139,0.44416332885665805,0.009135314641298076
140,0.4432547423318175,0.00909901904877217
141,0.4423573356257676,0.009063113901223399
142,0.44147089372802584,0.009027596293636454
143,0.44059520723099266,0.008992463321288603
144,0.43973007214624305,0.008957712081049504
145,0.4388752897280548,0.008923339672594904
146,0.43803066630385085,0.008889343199539162
147,0.4371960131112334,0.00885571977049112
148,0.4363711461413164,0.008822466500037707
149,0.43555588598806577,0.008789580509659495
150,0.4347500577033864,0.008757058928581942
151,0.43395349065769423,0.00872489889456616
152,0.4331660184057337,0.00869309755464268
153,0.43238747855741105,0.008661652065791448
154,0.4316177126534219,0.008630559595571283
155,0.4308565660454701,0.00859981732270163
156,0.43010388778087644,0.00856942243759959
157,0.4293595304913885,0.00853937214287465
158,0.4286233502860203,0.008509663653783785
159,0.42789520664774083,0.00848029419864925
160,0.4271749623338596,0.008451261019241213
161,0.42646248327994923,0.008422561371127553
162,0.42575763850716164,0.008394192523992504
163,0.42506030003279394,0.008366151761926378
164,0.424370342783978,0.008338436383687892
165,0.42368764451435736,0.008311043702940899
166,0.42301208572363996,0.008283971048467124
167,0.4223435495799022,0.008257215764356368
168,0.42168192184454406,0.008230775210175595
169,0.42102709079977807,0.00820464676111833
170,0.42037894717856494,0.008178827808135485
171,0.4197373840968885,0.008153315758049005
172,0.4191022969882859,0.008128108033649288
173,0.41847358354054265,0.00810320207377755
174,0.41785114363446846,0.008078595333394105
175,0.4172348792846754,0.008054285283633519
176,0.41662469458228246,0.008030269411847547
177,0.41602049563947013,0.00800654522163667
178,0.4154221905358178,0.007983110232871066
179,0.4148296892663605,0.007959961981701732
180,0.4142429036912899,0.007937098020562496
181,0.41366174748725315,0.007914515918163575
182,0.41308613610017625,0.007892213259477287
183,0.41251598669956785,0.007870187645716559
184,0.41195121813424174,0.007848436694306748
185,0.41139175088941005,0.007826958038851323
186,0.4108375070450955,0.007805749329091852
187,0.4102884102358184,0.007784808230862875
188,0.40974438561150855,0.007764132426041932
189,0.40920535979960343,0.007743719612495311
190,0.40867126086828515,0.007723567504019841
191,0.4081420182908236,0.007703673830281028
192,0.4076175629109755,0.007684036336747966
193,0.40709782690941887,0.00766465278462534
194,0.4065827437711681,0.007645520950782722
195,0.4060722482539543,0.007626638627681542
196,0.405566276357523,0.00760800362329995
197,0.40506476529382596,0.007589613761055766
198,0.40456765345807605,0.0075714668797278815
199,0.404074880400634,0.007553560833376167
200,0.403586386799697,0.007535893491260167
201,0.40310211443477184,0.007518462737756755
202,0.4026220061608916,0.007501266472276945
203,0.4021460058835673,0.007484302609181926
204,0.4016740585344353,0.0074675690776985874
205,0.40120611004759094,0.007451063821834565
206,0.4007421073365769,0.0074347848002930365
207,0.4002819982720079,0.007418729986387246
208,0.39982573165981217,0.007402897367955036
209,0.39937325722006833,0.007387284947273327
210,0.3989245255664203,0.007371890740972707
211,0.39847948818605033,0.007356712779952256
212,0.3980380974201922,0.007341749109294564
213,0.3976003064451692,0.007326997788181118
214,0.39716606925393916,0.007312456889808077
215,0.3967353406381311,0.007298124501302479
216,0.39630807617055736,0.007283998723638944
217,0.39588423218818947,0.007270077671556911
218,0.39546376577557724,0.007256359473478508
219,0.39504663474870566,0.007242842271426916
220,0.39463279763926934,0.007229524220945503
221,0.39422221367935534,0.007216403491017572
222,0.3938148427865213,0.00720347826398677
223,0.39341064554925537,0.007190746735478257
224,0.39300958321281043,0.007178207114320587
225,0.3926116176653964,0.0071658576224683055
226,0.3922167114247236,0.007153696494925309
227,0.3918248276248857,0.007141721979668964
228,0.39143593000357263,0.007129932337574978
229,0.39104998288960113,0.007118325842342984
230,0.3906669511907581,0.007106900780422965
231,0.39028680038194474,0.007095655450942366
232,0.3899094964936132,0.00708458816563397
233,0.38953500610048714,0.007073697248764541
234,0.3891632963105577,0.007062981037064166
235,0.38879433475435193,0.007052437879656367
236,0.38842808957445435,0.007042066137988863
237,0.3880645294152892,0.007031864185765109
238,0.387703623413143,0.0070218304088764906
239,0.3873453411864303,0.007011963205335169
240,0.3869896528261875,0.007002260985207661
241,0.38663652888679834,0.006992722170548988
242,0.386285940376933,0.006983345195337499
243,0.3859378587507041,0.006974128505410321
244,0.38559225589903057,0.006965070558399375
245,0.3852491041412013,0.006956169823667979
246,0.3849083762166369,0.006947424782248039
247,0.3845700452768434,0.0069388339267777675
248,0.38423408487754807,0.006930395761439925
249,0.38390046897102037,0.006922108801900586
250,0.3835691718985676,0.006913971575248376
251,0.38324016838319885,0.006905982619934195
252,0.3829134335224612,0.0068981404857114265
253,0.3825889427814333,0.006890443733576496
254,0.38226667198587905,0.0068828909357099444
255,0.3819465973155557,0.00687548067541784
256,0.38162869529767035,0.0068682115470736025
257,0.3813129428004826,0.006861082156060175
258,0.38099931702705014,0.006854091118712537
259,0.3806877955091115,0.0068472370622606
260,0.380378356101105,0.006840518624772347
261,0.3800709769743177,0.006833934455097301
262,0.379765636611162,0.006827483212810286
263,0.3794623137995793,0.006821163568155455
264,0.3791609876275625,0.006814974201990516
265,0.37886163747779855,0.006808913805731279
266,0.37856424302242464,0.0068029810812963425
267,0.37826878421789956,0.006797174741052059
268,0.37797524129998245,0.006791493507757624
269,0.3776835947788196,0.006785936114510403
270,0.3773938254341347,0.0067805013046913975
271,0.3771059143105223,0.006775187831910863
272,0.3768198427128385,0.006769994459954107
273,0.3765355922016896,0.006764919962727356
274,0.37625314458901465,0.006759963124203806
275,0.37597248193376087,0.00675512273836976
276,0.37569358653764695,0.006750397609170843
277,0.37541644094101706,0.006745786550458361
278,0.375141027918777,0.0067412883859357
279,0.37486733047641535,0.006736901949104803
280,0.37459533184610677,0.006732626083212753
281,0.37432501548289404,0.0067284596411983635
282,0.37405636506094614,0.006724401485638857
283,0.37378936446989597,0.006720450488696559
284,0.3735239978112481,0.006716605532065684
285,0.37326024939486013,0.006712865506919071
286,0.3729981037354952,0.006709229313855052
287,0.3727375455494434,0.006705695862844243
288,0.37247855975120836,0.006702264073176428
289,0.37222113145026264,0.006698932873407417
290,0.3719652459478642,0.006695701201305925
291,0.3717108887339382,0.006692568003800492
292,0.37145804548401773,0.006689532236926329
293,0.37120670205624684,0.0066865928657722645
294,0.37095684448843813,0.0066837488644276195
295,0.3707084589951931,0.006680999215929107
296,0.3704615319650732,0.006678342912207751
297,0.37021604995782714,0.006675778954035745
298,0.3699719997016731,0.00667330635097337
299,0.3697293680906303,0.0066709241213158705
300,0.3694881421819048,0.006668631292040316
301,0.3692483091933207,0.006666426898752522
302,0.3690098565008055,0.006664309985633865
303,0.36877277163591765,0.006662279605388189
304,0.3685370422834247,0.00666033481918866
305,0.368302656278925,0.006658474696624632
306,0.3680696016065146,0.006656698315648507
307,0.3678378663964976,0.006655004762522602
308,0.3676074389231385,0.0066533931317660265
309,0.36737830760245727,0.00665186252610154
310,0.36715046099006515,0.006650412056402476
311,0.3669238877790385,0.00664904084163959
312,0.3666985767978352,0.006647748008827998
313,0.36647451700824457,0.0066465326929740914
314,0.36625169750337966,0.006645394037022493
315,0.36603010750570186,0.006644331191803018
316,0.3658097363650843,0.006643343315977651
317,0.36559057355690905,0.006642429575987605
318,0.36537260868019744,0.006641589146000335
319,0.36515583145577674,0.00664082120785668
320,0.3649402317244778,0.006640124951017938
321,0.36472579944536443,0.006639499572513099
322,0.3645125246939962,0.0066389442768860435
323,0.36430039766071975,0.006638458276142797
324,0.3640894086489938,0.006638040789698921
325,0.3638795480737379,0.006637691044326862
326,0.3636708064597174,0.006637408274103442
327,0.363463174439951,0.006637191720357358
328,0.3632566427541491,0.006637040631616807
329,0.3630512022471774,0.006636954263557169
330,0.36284684386755034,0.006636931878948764
331,0.36264355866594605,0.006636972747604697
332,0.3624413377937516,0.006637076146328818
333,0.36224017250163015,0.006637241358863749
334,0.3620400541381137,0.006637467675839015
335,0.36184097414822075,0.006637754394719317
336,0.36164292407209503,0.0066381008197528586
337,0.36144589554367124,0.0066385062619198085
338,0.3612498802893596,0.006638970038880931
339,0.36105487012675525,0.0066394914749262485
340,0.3608608569633676,0.006640069900923892
341,0.3606678327953732,0.0066407046542690815
342,0.36047578970638694,0.006641395078833223
343,0.3602847198662563,0.00664214052491315
344,0.3600946155298725,0.006642940349180518
345,0.35990546903600595,0.0066437939146313536
346,0.3597172728061567,0.0066447005905357235
347,0.3595300193434256,0.0066456597523876035
348,0.3593437012314055,0.006646670781854881
349,0.3591583111330874,0.006647733066729562
350,0.35897384178978764,0.006648846000878062
351,0.35879028602009094,0.006650008984191781
352,0.3586076367188101,0.0066512214225377805
353,0.35842588685596605,0.006652482727709665
354,0.3582450294757786,0.006653792317378643
355,0.3580650576956794,0.006655149615044801
356,0.3578859647053371,0.006656554049988528
357,0.3577077437656991,0.006658005057222174
358,0.35753038820804917,0.006659502077441885
359,0.35735389143307983,0.006661044556979663
360,0.357178246909979,0.006662631947755596
361,0.35700344817553264,0.006664263707230355
362,0.35682948883323834,0.006665939298357822
363,0.35665636255243727,0.006667658189538025
364,0.3564840630674572,0.006669419854570245
365,0.3563125841767684,0.006671223772606306
366,0.3561419197421548,0.006673069428104174
367,0.3559720636878969,0.006674956310781736
368,0.35580300999996745,0.0066768839155707995
369,0.35563475272523926,0.006678851742571351
370,0.3554672859707072,0.006680859297006035
371,0.35530060390271906,0.006682906089174883
372,0.35513470074622205,0.006684991634410264
373,0.3549695707840164,0.0066871154530320975
374,0.3548052083560252,0.006689277070303291
375,0.3546416078585719,0.0066914760163854625
376,0.3544787637436697,0.006693711826294834
377,0.35431667051832333,0.006695984039858493
378,0.35415532274383865,0.006698292201670784
379,0.3539947150351452,0.006700635861050051
