Batch_Number,Fit_CE,A,B,n
0.0,2.3,2.3,0.0,0.5
1.0,2.3,2.3,0.0,0.5
2.0,2.3,2.3,0.0,0.5
3.0,2.3,2.3,0.0,0.5
4.0,2.3,2.3,0.0,0.5
5.0,2.3,2.3,0.0,0.5
6.0,2.3,2.3,0.0,0.5
7.0,2.3,2.3,0.0,0.5
8.0,2.3,2.3,0.0,0.5
9.0,2.3,2.3,0.0,0.5
10.0,2.3,2.3,0.0,0.5
11.0,2.3,2.3,0.0,0.5
12.0,2.3,2.3,0.0,0.5
13.0,2.3,2.3,0.0,0.5
14.0,2.3,2.3,0.0,0.5
15.0,2.3,2.3,0.0,0.5
16.0,2.3,2.3,0.0,0.5
17.0,2.3,2.3,0.0,0.5
18.0,2.3,2.3,0.0,0.5
19.0,2.3,2.3,0.0,0.5
20.0,2.3,2.3,0.0,0.5
21.0,2.3,2.3,0.0,0.5
22.0,2.3,2.3,0.0,0.5
23.0,2.3,2.3,0.0,0.5
24.0,2.3,2.3,0.0,0.5
25.0,2.3,2.3,0.0,0.5
26.0,2.3,2.3,0.0,0.5
27.0,2.3,2.3,0.0,0.5
28.0,2.3,2.3,0.0,0.5
29.0,2.3,2.3,0.0,0.5
30.0,2.3,2.3,0.0,0.5
31.0,2.3,2.3,0.0,0.5
32.0,2.3,2.3,0.0,0.5
33.0,2.3,2.3,0.0,0.5
34.0,2.3,2.3,0.0,0.5
35.0,2.3,2.3,0.0,0.5
36.0,2.3,2.3,0.0,0.5
37.0,2.3,2.3,0.0,0.5
38.0,2.3,2.3,0.0,0.5
39.0,2.3,2.3,0.0,0.5
